index,content,token
707,You die from the bottom up.,27
708,"Okay, so they say when the aristocracy counts as a cold, the working class dies of pneumonia.",93
709,"All right, so now we're going to make people poorer.",52
710,"Okay, who?",10
711,"Well, we know who we make poor, when we make people poorer.",59
712,"We make those who are barely hanging on, poorer, and what does that mean?",73
713,It means they die.,18
714,"And so what the deloitte consultants are basically saying is, well, you know, it's kind of unfortunate, but according to our models, a lot of poor people are going to have to die, so that a lot more poor people don't die in the future.",235
715,"It's like, okay, hold on a sec, which of those two things am I supposed to regard with certainty?",97
716,"The hypothetical poor people that you're going to hypothetically save 100 years from now, or the actual poor people that you are actually going to kill in the next 10 years.",173
717,"Well, I'm going to cast my law with the actual poor people that you're actually going to kill.",94
718,"And so, and then I think further, it's like, well, okay, the deloitte consultants, have you actually modeled the world?",119
719,"Or is this a big advertising stick designed to attract your corporate clients with the demonstration that you're so intelligent that you can actually model the entire ecosystem of the world, including the economic system, and predict it 100 years forward?",255
720,And isn't there a bit of a moral hazard in making a claim like that?,68
721,"Just like just a trifle, especially when, so I talked to Bjorn Lomburg and Michael Yon last week.",97
722,"I accepted the UN estimates of starvation this coming year, 150 million people will suffer food insecurity, food insecurity.",124
723,"Yeah, food insecurity.",22
724,That's the bloody buzzword.,27
725,"Famine, well, Michael Yon thought 1.2 billion.",46
726,"And then that it'll spiral because he said, what happens in a famine is that the governments go nuts crazy, the governments destabilize, and then they appropriate the food from the farmers.",189
727,Then the farmers don't have any money.,38
728,Then they can't grow crops.,27
729,"And I think, yeah, that's exactly what they do.",47
730,That's exactly what would happen.,33
731,And so Yon told me 1.2 billion.,31
732,And then Bjorn Lomburg said the same thing.,43
733,I didn't even ask him.,22
734,He just made it as an offhand comment.,38
735,So let me ask you about the famine of the 30s.,46
736,Yeah.,5
737,Do you think you crane in the Ukraine?,38
738,"Oh, yeah.",9
739,"Fun, fun, fun.",14
740,"Similar, a lot of the things you mentioned in the last few sentences, kind of echo through that part of human history.",118
741,The hall door.,14
742,Do you know what news about?,28
743,"Well, now I've just spent four weeks in Ukraine.",48
744,"There's different parts of the world that's still, even if they don't know, they know.",86
745,"Yeah, right.",12
746,"If you history is runs in the blood, the Dutch knew in some sense, they had a famine at the end of World War 2.",111
747,And part of the reason the Dutch farmers are so unbelievably efficient and productive is that the Dutch swore at the end of World War 2 that that was not going to happen again.,176
748,"And then they had to scrape land out of the ocean because Holland, that's quite a country.",90
749,It shouldn't even exist.,24
750,"In fact, that it's the world's number two exporting.",52
751,"You know, that's the world's number two exporter of agricultural products.",74
752,Holland.,8
753,"It's like, I don't think it's as big as Massachusetts.",54
754,It's this little tiny place.,28
755,It shouldn't even exist.,24
756,"And they want to put, here's the here's the plan.",49
757,Let's put 30% of the farmers out of business.,45
758,"Well, the broader ecosystem of agriculture production in Holland is 6% of their GDP.",84
759,"Now, these centralizing politicians think, tell me if I'm stupid about this.",76
760,Take an industry.,17
761,You knock it back by theat by 30%.,34
762,"Now, it runs on like a 3% profit margin.",40
763,"Now, you're going to kill 30% of it.",36
764,"How are you not going to bring the whole thing down, the whole farming ecosystem down?",86
765,How are you not going to empower the transport systems?,55
766,How are you not going to demolish the grocery stores?,53
767,You can't take something like that and pair it back by theat by 30%.,68
768,And not kill it.,16
769,I can't see how you can do that.,32
770,"I mean, look what we did with the COVID lockdowns.",50
771,We broke the supply chains.,27
772,"If tried buying something lately, you can't and wait and aren't the Chinese threatening Taiwan at the moment?",109
773,What are we going to do without chips?,38
774,So I don't know what these people are thinking.,47
775,"And then I think, okay, what are they thinking?",47
776,"Well, the Deloitte people are thinking, aren't we smart and shouldn't we be hired by our corporate employers?",109
777,"It's like, okay, too bad about the poor.",40
778,What are the environmentalists thinking?,40
779,We love the planet.,19
780,"It's like, do you?",18
781,We love the poor.,17
782,Do you?,7
783,"Okay, let's pit the planet against the poor.",44
784,Who wins the planet?,20
785,"Okay, you don't love the poor that much.",40
786,Do you love the planet?,23
787,Or do you hate capitalism?,26
788,Let's pit those two things against each other.,46
789,"Oh, well, it turns out we actually hate capitalism.",51
790,How can we tell?,16
791,Because you're willing to break it.,35
792,And you know what's going to happen?,36
793,So what's going to happen in Sri Lanka with these 20 million people who now have nothing to eat?,96
794,Are they going to eat all the animals?,38
795,Are they going to burn all the firewood?,40
796,They're stockpiling firewood in Germany.,40
797,"It's like, so is your environmental globalist utopia going to kill the poor and destroy the planet?",99
798,And that's okay because we'll wipe out capitalism.,50
799,"It's like, okay.",16
800,"Yeah, the dragon and the fear of the dragon drives ideologies, some of which can build a better world, some of which can destroy that world.",140
801,"Now, what do you think of that theory about about trustworthiness?",66
802,"If the dragon that you're facing turns you into a terrified tyrant, you're not the man for the job.",99
803,Is that a good theory?,22
804,It's an interesting theory.,27
805,Let me use that theory to challenge because what does terror look like?,71
806,"Let me uh, table the turns, turn the tables on you.",51
807,"You are terrified, afraid, concerned about the dragon of something we can call communism, Marxism.",98
808,My terrified of it?,19
809,"Well, okay.",11
810,Okay.,5
811,Your theories had two components.,33
812,Yeah.,5
813,I'm not paralyzed at a dragon.,30
814,Yeah.,5
815,I'm not paralyzed and I don't want to be a tyrant.,50
816,"The tyrant part, I think, is missing with you.",46
817,So you are very concerned.,26
818,"The intensity of your feeling uh, does not give much space.",59
819,"Actually, at least in your public persona for sitting quietly with the dragon and sipping in a couple of beers and thinking about this thing.",141
820,"The intensity of your anger, concern about certain things you're seeing in society.",83
821,Is that going to drive you off the path that ultimately takes a still better world?,83
822,That's a good question.,23
823,"I mean, I don't, I'm trying to get that right.",46
824,So we've kind of come to a cultural conclusion about the Nazis.,63
825,Do you get to be angry about the Nazis?,39
826,Seems the answer to that is yes.,32
827,"Well, actually, let me push back here.",38
828,I also don't trust people who are angry about the Nazis because I mean the actual Nazis.,88
829,"Well, as you know, there's a lot of people in the world that use actual Nazis to meet a lot of things.",102
830,I know.,7
831,"One of them is very important to me, for example.",49
832,Yes.,4
833,I think our magical super Nazi as it turns out.,47
834,I think to actually sort of steal man all their perspectives.,61
835,I think a lot of people that call you Nazi mean it.,51
836,"So, but like, there's an important thing there, because I went to the front in Ukraine.",87
837,Yeah.,5
838,"And a lot of the people that lost their home or there kind of that got to interact a lot with Russian soldiers, Ukrainian people that interact with Russian soldiers, they reported that the Russian soldiers really believe they're saving the people of Ukraine in these local villages from the Nazis.",297
839,I understand.,13
840,"So to them, it's not just that the Ukrainian government has or Ukraine has some Nazis.",86
841,"It's like, it has been the ideas that the Nazis have taken over Ukraine and we need to free them.",97
842,This is the belief.,19
843,"So this, again, Nazis still a dragon that lives and it's used by people because it's safe to sit next to that dragon and spread any kind of ideology you want.",158
844,"So I just want to kind of say that we have agreed on the on this particular dragon, but I still don't trust anybody who uses that.",130
845,"Yeah, but we have issues with boundaries.",41
846,"No, no, it's so this is a very complicated problem, right?",58
847,So Renasierard believed that it was a human proclivity to demonize the scapegoat and then drive it out of the village.,118
848,I've thought about that a lot.,30
849,We need a place to put Satan.,29
850,"Seriously, this is a serious issue.",35
851,Should we be inside the villager outside?,41
852,"Well, maybe she should be inside you.",37
853,Right?,6
854,That's that's the fundamental essence of the Christian doctrine.,64
855,"It's like, Satan is best fought on the battleground of your soul.",65
856,And that's that's right.,24
857,It's right.,11
858,Can you actually put words to the kind of dragon that you're fighting?,70
859,Is it is it is a communism?,27
860,It's the spirit of can.,23
861,Yeah.,5
862,Can you elaborate?,18
863,"Well, what the spirit of can is.",32
864,"So after Adam and Eve are thrown out of paradise for becoming self-conscious or when they become self-conscious, they're destined to work.",138
865,And the reason for that as far as I can tell is that to become self-conscious is to become aware of the future.,111
866,It's to become aware of death.,30
867,That certainly happens in the Adam and Eve story to have the scales fall from your eyes.,88
868,And then the consequence of that is that you now have to labor to prevent the catastrophes of the future.,105
869,That's work.,12
870,Work is sacrifice.,18
871,Sacrifice of the present to the future.,39
872,It's delay of gratification.,28
873,It's maturity.,14
874,It's sacrifice to something as well and in the spirit of something.,67
875,Okay.,5
876,So now Adam and Eve have two children can enable.,49
877,So those are the first two people in history because the Garden of Eden doesn't count.,86
878,And they're the first two people who are born rather than created.,66
879,So they're the first two people.,32
880,"And that's a hell of a story because it's a story of Fratricidal murder that degenerates into genocide, flood and tyranny.",122
881,"So that's fun for the opening salvo of the story, let's say, enable in Cain, both make sacrifices.",98
882,"And for some reason, able sacrifices, please God.",49
883,It's not exactly clear why and Cain's don't.,44
884,Now there's an implication in the text that it's because Cain's sacrifices are true or second rate.,99
885,God says that able brings the finest to the sacrificial altar.,62
886,He doesn't say that about Cain.,31
887,"So you could imagine that Cain is sacrificing away, but he's holding something in reserve.",90
888,He's not all in.,16
889,He's not bringing his best to the table.,40
890,He's not offering his best to God.,34
891,And so able thrives like mad.,29
892,And everyone loves him.,23
893,"And he gets exactly what he needs and wants, exactly when he needs and wants it.",80
894,He's favored of God.,20
895,And Cain is bearing this terrible burden forward and working.,61
896,And his sacrifices are rejected.,32
897,"So he gets resentful, really resentful, enough resentful enough to call God out and say something like, this is quite the creation you've got going here.",153
898,I'm breaking myself in half and nothing goods come in my way.,61
899,What the hell's up without?,27
900,And then there's able the sun shining on him every day.,55
901,How dare you?,13
902,"Okay, but this is God that Cain's talking to you.",49
903,"And so God says what Cain least wants to hear, which is what God usually says to people.",88
904,"He says, look to your own devices.",34
905,You're not making the sacrifices you should.,44
906,And you know it.,16
907,And then he says something even worse.,38
908,"He says, sin.",13
909,"Crouches at your door, like a sexually aroused predatory animal.",64
910,"And you've invited it in to have your way, to have its way with you.",68
911,"And so he basically says, you have allowed your resentment to preoccupy yourself.",81
912,And now you're brooding upon it and generating something creative new and awful possessed by the spirit of resentment.,118
913,And that's why you're in the miserable state you're in.,55
914,So then Cain leaves his countenance falls as you might expect in Cain leaves.,77
915,"And he's so insensed by this because God has said, look, your problems are of your own making.",94
916,"And not only that, you invited the man.",39
917,"And not only that, you engaged in this creatively.",50
918,"And not only that, you're blaming it on me.",43
919,"And not only that, that's making you jealous of able who's your actual idol and goal.",85
920,And Cain instead of changing kills able.,40
921,Right.,6
922,And then Cain's descendants are the first people who make weapons of war.,73
923,And so that's okay.,19
924,You want to know what I think?,30
925,That's the eternal story of mankind.,36
926,"And it's playing out right now, except at a thousand times the rate.",68
927,Can I present to you a difficult truth?,39
928,"Not perhaps not a truth, but a thought I have that it is not always easy to know which among us are the Cain.",109
929,That's for sure.,16
930,And resentment.,15
931,It is possible to imagine you as the person who has a resentment towards a particular worldview that you really worry about.,124
932,Yeah.,5
933,"Well, I've talked I talked to a good friend of mine last week about that publicly.",82
934,"Well, we'll release it.",23
935,"So I said, well, do I have a particular animus against the left?",64
936,"Let's say it's like, well, probably.",36
937,Okay.,5
938,Why?,4
939,"Well, first of all, I'm a university professor.",47
940,It's not like the universities are threatened by the right.,59
941,They're threatened by the left.,31
942,100% and they're not just threatened a little bit.,50
943,They're threatened a lot.,25
944,And that threat made it impossible for me to continue in my profession the way I was.,85
945,And it cost me my clinical practice too.,40
946,"And that's not over yet because I have 10 lawsuits against me out right now from the College of Psychologists because they've allowed anyone to complain about me anywhere in the world for any reason and have the choice to follow that up with an investigation, which is a punishment in and of itself and are doing so.",316
947,And then I've been tortured nearly to death multiple times by bad actors on the left.,85
948,Now I've had my fair share of radical right wingers being unhappy with what I've said.,86
949,"But personally, that's been the left the whole time.",52
950,"Not only me, but my family put my family at risk in a big way and constantly like not once or twice because many people get canceled once or twice.",147
951,But I've been canceled like 40 times.,37
952,And I know like 200 people now who've been canceled.,52
953,And I can tell you without doubt that it is one of the worst experiences of their life.,87
954,And that's if it only happens once.,35
955,And so and then I also know that the communists killed 100 million people in the 20th century that the intellectuals excused them for it nonstop and still haven't quit that almost no one knows about it.,202
956,And that the specter of resentful Marxism is back in full force.,64
957,And so do I have a bit of an animus against that?,49
958,Yes.,4
959,Does it go too far?,19
960,I don't know.,13
961,I'm trying to figure that out.,30
962,The story you just told it is seems nearly impossible for you.,62
963,An intellectual powerhouse not to have a tremendous amount of resentment.,73
964,"Well, and this is the so let me challenge you.",46
965,"Yeah, go right ahead.",21
966,Challenge you.,14
967,Can you steal man?,18
968,"The case that the prime minister of this country, Trudeau, wants the best for this country and actually might do good things for this country as an intellectual challenge.",171
969,Sure.,5
970,"Um, he seems to get along well with his wife.",45
971,He has some kids.,17
972,There's no sexual scandals.,27
973,And he's in a position where that could easily be the case.,59
974,He seems to have done some good things on the oceanic management front.,71
975,He's put a fair bit of Canada's oceans into marine protected areas.,67
976,And that might be his most fundamental legacy.,46
977,"If it's real, I've been trying to get information about the actual reality of the protection.",93
978,And I haven't been able to do that.,35
979,But that's a good thing.,24
980,So sorry to the family thing is there's some aspect of his character.,69
981,This is a character.,20
982,There is some aspect to him who's that makes him a good man.,60
983,"Well, I mean, there's the evidence there.",41
984,"You know, I mean, he's not a Jeffrey Epstein profligate on the sexual front.",76
985,So that's something.,20
986,"And his wife, they seem to have a real marriage.",48
987,And he has kids.,16
988,"So, you know, good for him.",27
989,"That's a good start, by the way, for a leader.",46
990,"Yeah, right.",12
991,To be a great man.,18
992,"Well, then I also thought, okay, well, after the Liberals had brought in a Harvard intellectual who was a Canadian to be their last leader, he didn't work out.",159
993,And then they're flailing about for a leader.,45
994,And the Liberals in Canada are pretty good at maintaining power and leadership and have been the dominant governing party in Canada for a long time.,148
995,"And so they went to Justin and said, well, you know, it's you are a conservative.",81
996,"And you can imagine that's not a positive, um, specter for someone who's on the left.",85
997,"Or even a liberal, especially, and Trudeau is quite a bit on the left.",70
998,"And they said, we need you to run.",34
999,"And then I thought, okay, well, the answer to that should have been no because the Trudeau Justin has no training for this, no experience.",138
1000,"He's not, he's a part-time drama teacher, fundamentally.",56
1001,He hadn't run a business.,25
1002,He just didn't know enough to be prime minister.,48
1003,But then I'm trying to put myself in his position.,50
1004,"And so it's like, okay, I don't know enough, but I'm young.",59
1005,And we don't want the conservatives.,36
1006,And they had had to run a 10-year run.,38
1007,So maybe it was time for a new government.,42
1008,"I could, maybe I could grow into this man.",42
1009,Maybe I could surround myself with good people and I could learn humbly.,72
1010,"And I could become the person I'm now pretending to be, which we all have to do as we move forward, right?",106
1011,"And so, and so then I thought, okay, I think you made a mistake there because you ran only on your father's name.",113
1012,And you didn't have the background.,35
1013,But let's give the devil his due and say that's no problem.,59
1014,"Okay, so now what do you do?",28
1015,"Well, you get elected, and your first act is to make the cabinet 50% women, despite the fact that only 25% of the elected members are female.",141
1016,"It's like, okay, you just have to your talent pool.",51
1017,That was a really bad move for your first move.,47
1018,"Okay, I can ask you about that.",31
1019,"Do you think, where does that move come from?",45
1020,Deep somewhere in the heart?,28
1021,Or is it is it trying to listen to the social forces that of the moment and try to ride those ways?,99
1022,"You know, maybe it's like a great, a great popularity.",54
1023,"By, after thinking it through, it's like, no, you just have your talent pool for cabinet positions.",99
1024,That's what you did.,20
1025,There's enough cabinet positions.,33
1026,"You know, you could argue that each of the met threshold, it's like, there's a big difference between threshold and excellent.",126
1027,So you don't think that that came from a place of compassion.,61
1028,I don't care about it.,22
1029,I don't regard compassion as a virtue.,38
1030,"Compassion is a reflex, not a virtue.",37
1031,You don't think you're vicious compassion is a virtue.,54
1032,"Wait, wait a minute, wait a minute.",35
1033,"Compassion can come deep from the human heart and the human mind, I think.",74
1034,Are we talking about the same kind of compassion?,49
1035,Yeah.,5
1036,Trying to understand the suffering.,35
1037,Treating adults like infants is not virtuous.,45
1038,I see.,6
1039,"Well, compassion isn't treating adults like inf, I mean, those are just terms.",78
1040,Are you sure?,13
1041,Okay.,5
1042,"Whatever the term is, maybe love is maybe the better.",53
1043,Edible compassion is.,21
1044,"I mean, I suppose I'm speaking to love.",39
1045,You don't think those ideas came from concern.,46
1046,Love is a blend of compassion and encouragement and truth.,58
1047,"Love is complicated, man.",25
1048,Yeah.,5
1049,"If I love you, if I love you, is it compassion or encouragement you want from me?",81
1050,"Yeah, the dance.",16
1051,"Well, love is definitely a dance of two humans, ultimately, that leads to the growth of both.",93
1052,"Well, that's the thing.",23
1053,The growth element is crucial.,30
1054,Yeah.,5
1055,"Because the growth element to foster the growth element, that requires judgment.",80
1056,"Compassion and judgment, well, even and have been conceptualized this way forever, two hands of God, mercy and justice.",119
1057,"They have to operate in tandem, right?",38
1058,And mercy is flawed as you are.,31
1059,You're acceptable.,18
1060,"It's like, well, do you want that?",34
1061,Do you want your flaws to be acceptable?,40
1062,And that's that is no.,22
1063,"It's so it's like, well, that's where the judgment comes in.",60
1064,"It's like, but you could be better.",35
1065,You could be more than you are.,31
1066,And that's the maternal and the paternal in some fundamental sense.,67
1067,And there has to be an active exchange of information between those two poles.,78
1068,"So even if even if Trudeau was motivated by compassion, it's like, yeah, just how loving are you?",97
1069,"First of all, no, it was a really bad decision.",47
1070,And then he and he's expressed contempt for monetary policy.,60
1071,I'm not interested in monetary policy.,38
1072,"It's like, okay, but you're a prime minister.",45
1073,And he's expressed admiration for the Chinese Communist Party because they can be very efficient in their pursuit of environmental goals.,137
1074,"It's like, oh, yeah, efficiency, eh?",36
1075,The efficiency of the tyranny in the service of your terror.,60
1076,"And so, and I've watched him repeatedly and I've listened to him a lot and I've tried to do that clinically and with some degree of dispassion.",143
1077,"And that's hard too because his father, Pierre, devastated the West in 1982 with the national energy policy.",108
1078,And Trudeau is doing exactly the same thing again.,50
1079,"And so as a Westerner as well, I have an inbuilt animus and one that's well deserved because central Canada, especially the glittery, literati elite types in the Ottawa Montreal Toronto triangle have exploited the West and expressed contempt for the West far too much for far too long.",285
1080,"And that's accelerating at the moment, for example, with Trudeau's recent attack on the Canadian farmers.",105
1081,He's an enemy of the oil and gas industry.,42
1082,"It's an utter absolute bloody catastrophe and look what's happened in Europe, at least in partial consequence.",110
1083,And he's no friend to the farmers.,34
1084,"So I've tried to steal manhem, you know, I try to put myself in the position of the people that I'm criticizing.",112
1085,I think he's a narcissist.,26
1086,Do you think there's a degree to which power changed him?,57
1087,"If you're not suited for the position, if you're not the man for the position, you can be absolutely 100% sure that the power will corrupt you.",143
1088,How could it not?,17
1089,"I mean, at the least, if you don't have the chops for the job, you have to devalue the job to the point where you can feel comfortable inhabiting it.",149
1090,"So yes, I think that it's corrupted him.",40
1091,"And I mean, look at him doubling down.",38
1092,We wear masks in flights into Canada.,37
1093,We have to fill out an arrive can bureaucratic form on our phones because a passport isn't good enough.,103
1094,We can't get a passport.,24
1095,What if you're 85 and you don't know how to use the smartphone?,63
1096,"Oh well, too bad for you.",25
1097,"It's like, yes, it's corrupted him.",35
1098,Would you talk to him?,22
1099,"Well, if you were to sit down and talk with him and he wanted to talk, would you and what kind of things would you talk about?",126
1100,Perhaps on your podcast?,24
1101,I don't think I've ever said no to talking to anyone.,53
1102,"So which is, you know, would you would that be a first or would you would you make that conversation?",101
1103,"Do you believe in the power of no, I'd ask them those kinds of contact?",71
1104,"No, if if if if he was willing to talk to me, I'd talk because I'd like to ask him, I have lots of things I'd like to ask him about.",132
1105,"I mean, I've had political types in Canada on my podcast and tried to ask them questions.",89
1106,So I'd like to know.,20
1107,Is that something?,18
1108,Maybe I've got a big part of them wrong.,40
1109,Yes.,4
1110,And I probably do.,18
1111,"But my observation has been that every chance he had to retreat from his phoenix position, let's say he doubled down and these are parliament is not running for the next year.",175
1112,It's still zoom in.,19
1113,It's still COVID lockdown parliament for the next year.,55
1114,It's already been fatally compromised perhaps by the lockdowns for the last couple of years.,92
1115,And this is parliament we're talking about.,43
1116,"There's a kind of paralysis, fear driven paralysis that also in part, so some of the most brilliant people I know are lost in this paralysis.",141
1117,"I don't think people have signed a word to it, but it's almost like a fear of this unknown thing that lurks in the shadows and that unfortunately that fear is leveraged by people that who are in academic circles, who are in faculty or students, this is a lot more administration.",279
1118,"And they start to use that fear, which makes me quite uncomfortable.",68
1119,It does lend people in the positions of power who are not good at handling that power to become slowly day by day a little bit more corrupt.,140
1120,I was really trying to figure out the last two weeks thinking this through.,75
1121,"It's like how do you know let's say someone asked me a question in the YouTube comments, they said, well why can I trust your advice on the environmental front?",160
1122,"And I thought, that's a really good question.",45
1123,"Okay, let's see if we can figure out the principles by which the advice would be trustworthy.",93
1124,"Okay, how do you know it's not trustworthy?",43
1125,"Well, one potential response to that would be the claims are not in accordance with the facts, but you know, facts are tricky things and it depends on where you look for them.",175
1126,"So that's a tough one to get right because for example, Longberg's fundamental critics argue about his facts, not just his interpretation of them.",146
1127,So that can't be an unnearing guide.,36
1128,"And so I thought, well, the facts exactly doesn't work because when it's about everything, there's too many facts.",114
1129,So then how do you determine if someone's a trustworthy guide in the face of the apocalyptic unknown?,101
1130,Because that's really the question.,35
1131,And the answer is they're not terrified tyrants.,48
1132,I think that's the answer.,26
1133,"Now, maybe that's wrong.",24
1134,"If someone has a better answer, I didn't know if they're terrified tyrant because they are willing to use compulsion on other people when they could use goodwill.",162
1135,"Like the farmers in Canada objected, they said, look, we have every economic reason to use this little fertilizer as we can because it's expensive.",147
1136,We have satellite maps of where we put the fertilizer.,54
1137,We have cut our fertilizer use so substantially in the last 40 years.,69
1138,You can't believe it.,21
1139,And we grow way more food.,26
1140,We're already breaking ourselves in half.,41
1141,"And if you know farmers, especially the ones who still survive, you think you think those people don't know what they're doing.",127
1142,"It's like they're pretty damn sophisticated, man, like way more sophisticated than our prime minister.",102
1143,"And now you tell them, no, it's a 30% reduction.",48
1144,And we don't care how much food you're growing.,47
1145,"So it's not a reduction that's dependent on amount of food produced per unit of fertilizer used, which would be at least you could imagine it.",142
1146,"So okay, so you're producing this much food and you use this much fertilizer.",77
1147,So you're hyper efficient.,26
1148,Maybe we take the 10% of farmers who are the least efficient in that metric.,76
1149,"And we say to them, you have to get as efficient as the average farmer.",71
1150,"And then they say, well, look, you know, our situation's different.",67
1151,"We're in a more northern climb, the soils weaker.",49
1152,"You know, you obviously have to bargain with that.",50
1153,"But at least, at least you reward them for their productivity.",62
1154,"Well, it's like, well, Holland isn't going to have beef.",56
1155,"Well, where are they going to get it?",37
1156,"Well, you don't need it.",24
1157,"It's like, oh, I see.",21
1158,You get to tell me what I can eat now.,38
1159,Do you?,7
1160,Really?,7
1161,Okay.,5
1162,And Holland is going to import food from where that's more efficient on the fertilizer front.,93
1163,There's no one more efficient than Holland and same with Canada.,64
1164,"And like, isn't this going to make food prices more expensive?",62
1165,And doesn't that mean that hungry people die?,45
1166,Because that is what it means.,30
1167,So ultimately poor people pay the price of these kinds of policies.,67
1168,"Not known, not ultimately.",26
1169,"Now today, today, that's a crucial distinction because they say, well, ultimately, the poor will benefit.",105
1170,"Yeah, except the dead ones.",27
1171,"Today, today, right?",20
1172,"It seems like the story of war, too, is a time when the poor people suffer from the decision made by the powerful, the rich, the political elite.",145
1173,Yeah.,5
1174,Let me ask you about the war in Ukraine.,40
1175,"Oh, yeah.",9
1176,I got into plenty of trouble about that too.,44
1177,"You're, you're just a man in a suit talking on microphones and writing brilliant articles.",90
1178,"There's also people dying, fighting.",36
1179,"It's their land, it's their country, it's their history.",56
1180,This is true for both Russia and Ukraine.,41
1181,Yeah.,5
1182,"It's people trying to ask, they have many dragons and they're asking themselves a question, who are we?",103
1183,What is this?,13
1184,What is the future of this nation?,34
1185,We thought we are a great nation.,33
1186,"And I think both countries say this and they say, well, how do we become the great nation we thought we are?",108
1187,Yeah.,5
1188,"And so what, first of all, you got in trouble, what's the dynamics of the trouble?",82
1189,And is it something you regret saying?,38
1190,"No, no.",7
1191,I thought about it a lot.,25
1192,"I laid out four reasons for the war and then I was criticized in the Atlantic for the argument was reduced to one reason, which was a caricature of the reason.",159
1193,I gave a variety of reasons why the war happened.,49
1194,Mismanagement on the part of the West in relationship to Russia and foreign policy over the last since the wall fell.,117
1195,It's understandable because it's extremely complex.,51
1196,Hyper reliance on Russia as a cardinal source of energy provision for Europe in the wake of idiot environmental globalist utopianism.,133
1197,The expansionist tendencies of Russia that are analogous in some sense to the Soviet Union empire building.,107
1198,"And then the last one, which is the one I got in trouble for, which is Putin's belief or willingness to manipulate his people into believing that Russia is a salvific force in the face of idiot western wokeism.",210
1199,And that's the one I got in trouble for.,40
1200,"It's like, while you're justifying Putin, it's like it's not only it's not only the Russians that think the West has lost its mind.",131
1201,The Eastern Europeans think so too.,35
1202,And do I know that?,19
1203,"It's like, well, I went to 15 Eastern European countries this this spring.",74
1204,And I talked to 300 political and cultural leaders.,51
1205,"And you might say, well, they were all conservatives.",53
1206,"It's like, actually, no, they weren't.",38
1207,Most of them were conservatives because it turns out that they're more willing to talk to me.,93
1208,But a good chunk of them were liberals by by any stretch of the imagination and a fair number of them were canceled progressives.,129
1209,"Well, because you're very concerned about the culture wars that perhaps are a signal of a possible bad future for this country and for this part of the world, that reason stands out.",182
1210,And do you sort of looking back at four reasons think it deserves to have a place in one of the four?,101
1211,"Oh, absolutely.",15
1212,"Because it is, you know, uh, it's a complicated day because I said, look, Putin might believe this.",99
1213,And I actually think he does because I read a bunch of Putin speeches and I have been reading them for 15 years.,112
1214,"And my sense of people generally, and this was true Hitler.",59
1215,"It's like, what did Hitler believe?",35
1216,"Well, did you read what he wrote?",33
1217,He just did what he said he was going to do.,44
1218,"And you might think, well, some people are so tricky.",53
1219,They have a whole body of elaborated speech that's completely separate from their personality and their personalities pursuing a different agenda.,146
1220,And this whole body of speech is nothing but a front.,53
1221,"It's like, good luck finding someone that sophisticated.",56
1222,"First of all, if you say things long enough, you're going to believe them.",74
1223,That's a really interesting and fascinating and important point.,64
1224,"Even if you start out as a lie as a propaganda, I think Hitler is an example of somebody that I think really quickly you start to believe the propaganda.",153
1225,"Well, you've thought Lord Vodai systems, it's like, don't you become what you practice?",87
1226,"And the answer to that is, well, absolutely.",44
1227,We even know the neurology.,27
1228,"It's like when you first formulate a concept, huge swathes of your cortex are lit up, so to speak.",98
1229,"But as you practice that, first of all, the right hemisphere stops participating.",81
1230,And then the the the left participates less and less until you build specialized machinery for exactly that conceptual frame.,125
1231,"And then you start to see it, not just think it.",48
1232,"And so if you're telling the same lies over and over, who do you think you're fooling?",86
1233,"Think, well, I can withstand my own lies, not if they're effective lies.",72
1234,"And if they're effective enough to fool millions of people and then they reflect them back to you, what makes you think you're going to be able to withstand that?",162
1235,You aren't.,11
1236,And so I do think Putin believes to the degree that he believes anything.,73
1237,I do believe that he thinks of himself as a bulwark for christened them against the degeneration of the West.,109
1238,And that's that third way that Dugan and Putin have been talking about the philosopher Alexander Dugan and Putin for 15 years.,126
1239,Now what that is is very amorphous.,35
1240,Solzhenitsyn thought the Russians would have to return to the incremental development of Orthodox Christianity to escape from the communist trap.,145
1241,And to some degree that's happening in Russia because there's been a return to Orthodox Christianity.,101
1242,"Now you could say, yeah, but the Orthodox Church has just been co-opted by the state.",85
1243,And I would say there's some evidence for that.,47
1244,"I've heard, for example, that the metropolitan bones, I don't know if this is true, owns five billion dollars worth of personal property.",137
1245,And I would say there's a bit of a moral hazard in that.,56
1246,"And it's possible that the Orthodox Church has been co-opted, but there has been somewhat have an Orthodox revival in Russia.",125
1247,And I don't think that's all bad.,33
1248,"Now even if Putin doesn't believe any of this, if he's just a psychopathic manipulator.",87
1249,"And unfortunately, I don't think that's true.",45
1250,I've read his speeches.,23
1251,It doesn't look like it to me.,30
1252,And he is by no means the worst Russian leader of the last hundred years.,73
1253,"Well, there's quite a selection there.",38
1254,"There certainly is, but and I say that knowing that, even if he doesn't believe it, he's convinced his people that it's true.",125
1255,"And so we're stuck with the, we're stuck with the claim in either case.",71
1256,And that's the point I was trying to make in the article.,57
1257,Sometimes I'm troubled by people that explain things.,53
1258,"And a lot of people reached out to me, experts tell me how I should feel, what I should think about Ukraine.",108
1259,"Oh, you naive, Lex, you're so naive.",36
1260,"You know, here's how it really is.",34
1261,But then I get to see people that lost their home.,50
1262,I get to see people on the Russian side who believe there.,58
1263,I genuinely think that there's some degree to which they have love in their heart.,82
