index,content,token
368,So it's this invasion of sleep into the daytime.,48
369,It's dysregulated by emotion.,29
370,"You can imagine why a stimulant, something that would wake you up, make you very alert focused and motivated would be a good treatment for narcolepsy.",150
371,Adderol also is used to treat ADHD and to treat narcolepsy.,59
372,Things like Modaphanil also used to treat ADHD and narcolepsy.,62
373,So you're sensing a theme here.,31
374,So what are the differences and similarities between these drugs and what can that tell us about ADHD?,102
375,Well riddlein was one of the first generation drugs that was prescribed for ADHD in order to deal head on with this dopamine hypothesis.,136
376,This idea that in ADHD dopamine levels are too low.,51
377,"Nowadays, Adderol is the more typically prescribed drug for ADHD.",65
378,"That has to do with some of the so-called pharma kinetics, the rate at which those drugs enter the system and how long they last in the system.",143
379,"So for instance, riddlein was a drug that was packaged into various time release formulas, whereas initially Adderol was only released in a form that had a very short life.",172
380,So meaning that it wasn't in the bloodstream very long and didn't affect the brain for very long.,97
381,And so the dosages could be controlled in a more typical way without going into a lot of tangential detail.,107
382,"As you all know, at different times of day, you tend to be more or less alert.",78
383,"So a long sustained release drug, while that might sound like a really terrific thing.",86
384,"If that drug is having an effect of making you more alert and it's released across very many hours of your day, there might be periods of your day when you feel too alert, periods of your day when you feel just right and periods of your day when you wished that you were more alert.",282
385,"These are some of the pharma-co-kinetics, kinetics, meaning movement of the different compounds within the bloodstream and brain that could... You could imagine in a very real way would impact whether or not someone would feel really good on one of these drugs or whether or not they would feel too anxious or too sleepy and so on.",331
386,"Let's take a step back for a second and just ask, what are these drugs?",71
387,"We know they increased dopamine, but what are they really?",58
388,"Well, Ritalin, also called methylphenidate, is very similar to amphetamine, speed, or what's typically called speed in the street drug nomenclature.",148
389,"Adderol, which goes by various other names, okay?",49
390,"So Adderol, Adderol XR, my DAS, my Diasis, things like that.",60
391,Adderol is basically a combination of amphetamine and dextro-amphetamine.,73
392,"Now, some of you probably realize this, that Adderol is amphetamine, but I'm guessing that there are a good number of you out there, perhaps even parents and kids that don't realize that these drugs like cocaine and amphetamine, methamphetamine, which are incredibly dangerous and incredibly habit-forming and have high potential for abuse.",340
393,"Well, the pharmaceutical versions of those are exactly what are used to treat ADHD.",83
394,"Now, they're not exactly like cocaine or amphetamine, but they are structurally and chemically very similar, and their net effect in the brain and body is essentially the same, which is to increase dopamine, primarily, but also to increase levels of a neuromodulator called epinephrine or nor epinephrine, also called noradrenaline adrenaline, and those names are the same.",373
395,"And to some extent, to increase levels of serotonin in the brain and blood, but not so much serotonin, that's just kind of a small smidgen of effect.",149
396,"Okay, so dopamine, wayup, nor epinephrine and adrenaline, wayup, so that's motivation, drive, focus, and energy, and to some extent, a little bit of serotonin, which is really more about feeling calm and relaxed, and you could imagine why that would be a good balancing effect for the drug.",290
397,For dopamine and nor epinephrine.,33
398,"So what I'm essentially saying is that the drugs that are used to treat ADHD are stimulants, and they look very much like, in fact, nearly identical to some of the so-called street drug stimulants that we all hear are so terrible.",230
399,"However, I do want to emphasize that at the appropriate dosages and working with a quality psychiatrist or neurologist or family physician does have to be a board certified MD that prescribes these things.",205
400,"Many people with ADHD achieve excellent relief with these drugs, not all of them, but many of them do, especially if these treatments are started early in life.",160
401,"So now knowing what these drugs are, I want to raise the question of why prescribe these drugs.",95
402,"I mean, everyone has to make a decision for themselves or for their child as to whether or not they're going to take these things or not.",137
403,"I also want to acknowledge that many people out there, many, many people out there, are taking these drugs, even though they have not been clinically diagnosed with ADHD.",170
404,"When I say these drugs, I'm specifically referring to riddle in an aderol and modaphanil, but more typically it's aderol.",121
405,"People using cocaine and anapheidamine for recreational purposes, that's a completely different beast, and it is indeed a beast, and it's something that I strongly discourage.",175
406,"However, I'm aware that up to 25% of college students and perhaps as many as 35% of all individuals between the ages of 17 and 30 are taking aderol on a regular or semi-regular basis in order to work, in order to study, and in order to function and focus in their daily life, even though they have not been diagnosed with ADHD.",327
407,"There's a whole black market for this, they're getting it from people with prescriptions.",89
408,I'm not here to pass judgment.,30
409,"I just want to emphasize how these drugs work, some of the things that they do to enhance cognition and focus that actually serve the brain well in certain individuals, and how they can be very detrimental in other individuals.",227
410,"It's sort of blue right past it, but the fact that in upwards of 25% of young people are taking things like aderol despite not having a clinical diagnosis of ADHD, well that's a ridiculously high number.",203
411,"Years ago, it was estimated that aderol use and riddling use without diagnosis of ADHD was second in incident only to cannabis, but actually now the consumption of aderol without prescription is higher than the consumption of cannabis in that age group.",253
412,"So what that means is that there's a lot of stimulant use in that age group, and there are a lot of adults also using and abusing stimulants in order to gain focus.",164
413,"Now we could have a whole discussion about whether or not life is becoming more demanding, whether or not the need for focus is excessive, and that's why people are doing that.",176
414,"Frankly, it's an interesting discussion, but it's not one that would deliver us to any answers.",95
415,"Rather, I'd like to focus on the ways that people now and people have always been self-medicating to increase focus.",116
416,Right?,6
417,"Caffeine, which I indulge some, I don't think to access, has long been used as a stimulant to increase dopamine, increase norupinephrine, increase focus and energy.",164
418,"And in addition to that, it works through the so-called cyclic AMP phosphodiesterase pathway.",93
419,"Remember anytime you see you here in ASE, that's an enzyme, phosphodiesterase is involved in the conversion of things like cyclic AMP into energy for cells and so forth.",169
420,"And then the cyclic coffee gives you energy, it makes you feel good.",68
421,And it increases focus because of the circuits that it engages in the brain.,76
422,People have been taking caffeine and continue to take caffeine for ages.,72
423,People also used to smoke cigarettes nicotine in order to gain focus.,69
424,"Nowadays, that's less common because of the concerns, quite valid concerns about lung cancer from smoking, but there's a lot of vaping out there.",145
425,"There are a lot of people now consuming nicotine, which is the active substance in cigarettes and in most nicotine vapes that stimulates the brain to be more focused and more alert.",181
426,So the idea of taking stimulants of consuming things or smoking things in order to increase alertness is not a new idea.,120
427,"It's just that in ADHD, it's surprising that these things would work.",69
428,"If the problem is attention deficit hyperactivity disorder, what we're really talking about here, or children that are prescribed a drug that ought to be a stimulant, it ought to make them hyperhyperactive.",206
429,"And rather than doing that, it actually somehow serves to calm them a bit or at least allow them to focus.",106
430,Here's the reason.,18
431,"Children have a brain that's very plastic, meaning it can remodel itself in change in response to experience very, very quickly compared to adults.",147
432,"Taking stimulants as a child, if you are a child diagnosed with ADHD, allows that four brain task related network to come online to be active at the appropriate times.",167
433,"Because those children are young, it allows those children to learn what focus is and to sort of follow or enter that tunnel of focus.",134
434,"Now by taking a drug, it's creating focus artificially.",55
435,It's not creating focus because they're super interested in something.,70
436,It's chemically inducing a state of focus.,42
437,"And let's face it, a lot of childhood and school and becoming a functional adult is about learning how to focus even though you don't want to do something.",155
438,"In fact, when I was in college, I had this little trick that may or may not work for some of you, which is if I couldn't focus on the material I was trying to learn, I would dilute myself into thinking that it was the most interesting thing in the world.",254
439,"I would just kind of lie to myself and tell myself, okay, this I won't mention the subjects.",92
440,I absolutely love this.,23
441,I would just I would tell myself that I loved it.,49
442,"And I noticed that just that selective or deliberate engagement of that desire to know circuit, whatever that is in my brain, no doubt involves dopamine, allow me to focus and remember the information and somewhat surprisingly, or perhaps not surprisingly, I would often fall in love with the information.",305
443,I find that that was my favorite class.,39
444,It was what I wanted to learn the most.,39
445,"So that's one way you can do it artificially, but kids with ADHD, they can't do that, right?",92
446,They're told to sit still and they end up getting up 11 times.,62
447,"They're told that they can't speak out in class or that they have to remain in their seats for 10 minutes and they just despite their best effort, they simply cannot do it.",172
448,They're highly distractable.,28
449,"So what are we to make of this whole picture that we need more dopamine, but these kids with ADHD, they're getting their dopamine by way of a drug, which is for all the world and fetamines, right?",196
450,It's speed.,11
451,That's really what it is.,25
452,What are the long term consequences?,36
453,What are the short term consequences?,37
454,And what should we make of people taking these drugs without a clinical need?,77
455,What are the consequences there?,32
456,"Well, in order to get to some of those answers, I went to one of my colleagues.",79
457,This is a colleague that I've actually known for a very long time.,66
458,I was their teaching assistant when they were an undergraduate.,63
459,"They went on to get an MD, a medical degree, as well as a PhD, and have become a pediatric neurologist that specializes in the treatment of epilepsy and ADHD in kids of all ages from age three to 21.",199
460,"That's the age range, pretty broad age range, and has extensive knowledge in this.",82
461,"And what makes them particularly interesting for sake of this discussion is that they have a child, a young boy, who's now showing signs of ADHD, and they are on the threshold of trying to decide whether or not they will prescribe, adderol or something similar.",261
462,So we had a discussion about this.,34
463,"And prior to learning that their child may have ADHD, I asked the following questions.",86
464,"First of all, I asked, what do you think about giving young kids amphetamine?",77
465,"And their answer was, you know, on the face of it, it seems crazy, but provided that the lowest possible dose is used and that that dosage is modulated as they grow older and develop those powers of attention.",209
466,Their observation was that they've seen more kids benefit than not benefit from that.,85
467,"Now, I'm certainly not saying what people should do.",52
468,"You obviously have to go to a doctor, because as I always say, I'm not a doctor, I don't prescribe anything, I'm a professor, so I profess things.",146
469,"And here I'm professing that you talk to your doctor if you're considering giving riddle in or adderol or any type of stimulant to your child, of course.",153
470,What could be more important than the health of your child?,59
471,"But it was a very interesting answer because typically we hear, yes, Medicaid or don't Medicaid.",96
472,Rarely do we hear that the medication should be adjusted across the lifespan in any particular kind of way.,107
473,"Now the fact that this person, this now friend of mine and colleague of mine has so much expertise in the way that the brain works and is considering putting their child on such medication.",189
474,"I said, you know, why wouldn't you wait until your kid reaches puberty?",71
475,"I mean, we know that in boys and in girls, there are increases in testosterone and estrogen during puberty that dramatically change the way that the body appears, but also that dramatically changed the way that the brain functions in particular.",245
476,We know this that puberty triggers the activation of so-called frontotemporal task related executive functioning.,113
477,"That's just fancy science speak for being able to focus, being able to direct your attention, being able to control your impulses.",130
478,"Look at a small child or look at a puppy and then look at an older child or look at a dog, very different levels, patterns of spontaneous behavior, young children move around a lot.",181
479,"They're, I don't want to say shifty because that makes it sound like they're up to something bad, which they might be, but they don't have to be up to something bad.",165
480,They fidget a lot.,18
481,"So to puppies, everything's as stimulus as animals and humans get older, they learn how to control their behavior and sit still.",128
482,Listen and focus even if they don't want to.,44
483,"So giving a drug that allows a child to access that stillness early on, it's thought will allow them to maintain that ability as time goes on.",142
484,But I decided to push a little bit further.,43
485,"I said, well, why would you do it now as opposed to during puberty or after puberty?",84
486,"And their answer was very specific and I think very important what they said was look, neuroplasticity is greatest in childhood and tapers off after about age 25.",162
487,But neuroplasticity from age three until age 12 or 13 is exceedingly high.,74
488,And they're right.,18
489,"When you sit back and you look at the literature on neuroplasticity, you'd say childhood plasticity and young adult plasticity is much greater than adult plasticity.",165
490,"But that early childhood plasticity is far in a way, the period in which you can reshape the brain at an accelerated rate.",122
491,"So this lines up really well with the clinical literature, not surprisingly, they're a clinician that early treatment is key.",125
492,"If you have the opportunity to work with a quality physician and treat these things early, these drugs can allow these frontal circuits, these task related circuits to achieve their appropriate levels of functioning and for kids to learn how to focus in a variety of different contexts.",286
493,"Now, is that the only thing that they should be doing?",54
494,Of course not.,14
495,"So the next question I asked was, what should we make of all this diet related stuff?",85
496,Right?,6
497,I've heard before that the so-called elimination diet or ingesting no sugars or no dairy or no gluten that all of these things have been purported to improve symptoms of ADHD.,175
498,And people and parents with ADHD go to fanatic lengths to try and find the exact foods that are causing problems and the exact foods that the kids can eat in order to try and get their brain wired up right and correctly and to avoid lifelong ADHD.,247
499,And their answer was really interesting.,40
500,"But before I tell you their answer, I want to tell you the studies and the data related to this question of whether or not food and the constellation of foods that want to avoid and willy has anything to do with our levels of attention and in particular whether or not that can be used as a leverage point to treat ADHD.",320
501,"So you can imagine the challenges of exploring the role of diet and nutrition in any study, but especially in a study on ADHD.",126
502,Why?,4
503,"Well, because as I mentioned before, children with ADHD and it turns out adults with ADHD tend to pursue sugary foods or any types of food that increase their levels of dopamine.",178
504,"They are naturally drawn to those foods, whether or not they realize it or not, presumably as a way to try and treat their lack of focus and impulsivity.",153
505,"So in this study that I'm about to share with you, there was no drug treatment.",79
506,"It was just a study manipulating diet and involved 100 children 50 in the so called elimination diet group, the special diet where certain foods were eliminated and 50 in the so called control group.",199
507,"However, being a well designed randomized controlled trial, the study also included a crossover meaning where the kids would serve as their own control or control group at a certain portion of the studies.",205
508,"They would be in one group where they eliminated certain foods and then after a period of time in the study, they would swap to the other group.",144
509,This is a powerful way to design a study for reasons that you can imagine because you start to eliminate changes and effects due to individual differences.,155
510,"In any case, 100 children total 50 in each group at any one period in time and the effects that they observe were extremely dramatic.",133
511,"In the world of statistics and analysis of scientific data, we talk about p-values, probability values.",103
512,What's the likelihood that something could happen according to chance and typically the cutoff would be something like p less than 0.05.,136
513,That's less than 0.05 chance essentially of the effect being due to chance.,75
514,"However, in this study, every single one of the effects is p less than 0.001, very, very infinitesimally small probability that the effect observed could be due to chance.",171
515,So what were these effects?,27
516,"These effects were enhanced ability to focus, less impulsivity, even less tendency to move when trying to sit still.",116
517,So everything from mental focus to the ability to control their bodies improved when they were in the elimination diet group.,125
518,What was eliminated?,20
519,"Well, the elimination diet in this particular study was a so-called all-ego antigenic diet.",91
520,"It was a diet in which each kid took a test to determine which foods they had antibodies for, meaning that they were mildly allergic to.",136
521,"Now, in this study, it was very important that the kids not be extremely allergic to any food, because as I mentioned before, they actually served as a control at one point in the study where they were eating all sorts of foods, including foods that they had mild allergies to.",277
522,So basically what this study said was that eliminating foods to which children have allergies can dramatically improve their symptoms of ADHD.,142
523,"And this study, not surprisingly, because it was published in such a high quality journal, Lancet, et cetera, large number of subjects, set the world on fire.",158
524,"People were extremely excited about these results, because here in the absence of any drug treatment, there was a significant improvement in ADHD symptoms observed.",164
525,And then came the criticisms.,29
526,"So many papers were published after this, specifically dealing with reanalysis of these data.",93
527,"And I want to be fair in saying that the data in the paper look good, but there are criticisms of the overall structural design in the study.",141
528,"I don't want to go into all the details exactly, because it gets really nuanced about some of the statistics in the way that one examines these types of data.",158
529,"But there was skepticism and in science skepticism is healthy, especially when making decisions about whether or not to treat or feed children one food or another or give them one drug or another.",196
530,Now I want to return to the story of my friend who is a pediatric neurologist and treats ADHD and has a child who is on the precipice of perhaps starting to take drugs for the treatment of ADHD.,194
531,"I asked the simple question, do you see an effective diet, meaning when parents control the diet of their children, does it make a positive or negative or no difference in terms of the way that the kids respond to ADHD drugs like Ritalin and Adderall or whether or not it can help them avoid treating with those drugs entirely.",327
532,And her response was very straightforward.,42
533,She said elimination of simple sugars has a dramatic and positive effect.,73
534,"She's observed that over and over and over again in many dozens, if not hundreds of patients.",93
535,Now that's not a peer reviewed study.,37
536,"That's a statement that I'm conveying to you anecdotally, but it's a highly, highly informed one.",97
537,"I said, what about these elimination diets?",43
538,"She said, and I found other sources to support this that these only go into genetic diets are controversial.",108
539,Many people who really believe in identifying all the things that you're allergic to and making sure that you and especially your kids avoid those foods.,153
540,"However, there's another camp that's starting to emerge in the peer reviewed scientific literature showing that when kids are not exposed to certain foods, in particular nuts and things of that sort, they develop allergies to those foods.",238
541,"And then when exposed to them later, they cause real problems.",62
542,So there's a whole galaxy of discussion and controversy and outright fighting about allergies and kids and whether or not the oligo antigenic diet is the appropriate one.,170
543,"However, out of the four neurologists and psychiatrists that I spoke to about ADHD and preparation for this, every single one said children with ADHD as much as possible should be encouraged to avoid high sugar and simple sugar foods of most kinds.",248
544,"And if they can find particular foods that exacerbate those symptoms, obviously eliminating those foods is beneficial.",118
545,And the foods that exacerbate their symptoms change over time.,62
546,"So I don't like giving a complicated answer, but I also don't like giving an incomplete answer.",95
547,"What this tells me is that children, especially young children who have ADHD should probably not eat much sugar in particular, simple sugars.",141
548,"In addition to that, exploring whether or not they have existing allergies to foods they already consume might be a good idea.",126
549,"At least that's what this paper, the Pelsar et al.",50
550,Lancet paper seems to speak to.,31
551,And I should mention that that paper was published in 2011.,59
552,"Since then, there have been many dozens of studies exploring the same thing as well as meta-analyses of all those data.",119
553,And it does appear that diet can have a highly significant role in eliminating or at least reducing the symptoms of ADHD.,121
554,So much so that some of the children are able to not take medication at all or eventually wean themselves off medication as young adults and as adults.,151
555,One interesting question is whether or not adults should modify their diet in order to increase their levels of focus if they're already having normal levels of focus but would like more or would like to reduce existing adult ADHD.,231
556,That's an interesting and even more controversial topic.,56
557,It brings us right into the realm of what are called omega-3 fatty acids.,73
558,"I've talked many times on this podcast about the known benefits of omega-3 fatty acids in particular getting one gram, 1000 milligrams or more, even as much as 2000 milligrams each day of the so-called EPA component of omega-3 fatty acids known to have antidepressant effects, mood elevating effects known to the body.",318
559,"And the other thing is that omega-3 fatty acids that are very beneficial, typically that's done through fish oil.",113
560,Liquid fish oil is going to be the most cost-efficient but they're capsule forms for those of you that don't like fish oil.,123
561,So other means you can get from certain algae or krill etc.,59
562,you have to make make it compatible with your particular diet whether or not you're vegan or vegetarian or omnivore etc.,120
563,Omega-3s have been shown to have all these positive health benefits.,68
564,Do they have positive effects on focus and attention?,53
565,And the answer is you can find studies that support that statement and the effects are significant but the effects are modest.,126
566,You can also find studies that show no effect.,46
567,"However, much like with omega-3s and antidepressants whereby ingestion of omega-3 fatty acids of a gram or more of EPA per day allows people with major depression to get away with taking lower doses of antidepressant medication, it does seem that ingestion of omega-3 fatty acids in adults.",290
568,That include EPA's of a thousand milligrams or more can allow adults with ADHD or mild attention deficit issues to function well on lower doses of medication and in rare cases to eliminate medication entirely.,209
569,So what this says is once again that the omega-3 fatty acids are beneficial.,76
570,Will they cure or eliminate ADHD?,33
571,I think it's safe to say no.,28
572,They are playing a supportive or what we call a modular roll just like good sleep plays a supportive and modular roll for essentially everything your immune system your ability to think your ability regulate your emotion it's modulating that process.,250
573,This component of modulation is extremely important to highlight and I think I want to spend a moment on it because this is especially important in the context of ADHD and all the information that's out there.,209
574,There are biological processes that are mediated by particular compounds like dopamine.,87
575,So for instance the ability to feel motivated to attend to focus is mediated by the circuits in the brain that release dopamine.,128
576,"However, attention is also modulated by how rested you are if you want to eliminate your ability to think well at all just stay up for two nights and don't sleep at all.",169
577,If you do that you will have modulated the circuits in your brain that respond to various things and you will be highly distractable you will be highly emotional you will feel like garbage but that doesn't mean that sleep mediates focus and attention it modulates it indirectly.,278
578,"Likewise, I think these are mega three fatty acids in particular the EPA's which are so beneficial for mood and apparently also for attention they don't directly mediate attention and mood what they do is they modulate those circuits they make dopamine more available they make whatever dopamine is available more likely to bind to the various receptors that are present on neurons and so forth.",395
579,I think this is very important because likewise diet and any discussion about nutrition has to include this framework of is the diet the elimination diet or whether or not it's some other diet or esoteric diet ketogenic diet is it modulating or mediating a process and most likely in the context of ADHD it's modulating that process.,333
580,So if the ADHD is mild or if it's caught early enough or if it's in conjunction with pharmacology with a prescription treatment well then it might help guide the child or adult to a better place of being able to focus but it's not going to be the switch that flips everything now that does not mean that consuming the wrong foods sugary foods or foods that you happen to be allergic to is a good idea it will still be detrimental.,430
581,So I hope that conceptual framework helps because if you go online if you're somebody with ADHD or not you are going to be bombarded with the ADHD diet the only going to genetic diet the elimination this the this supplement that EPA and I think it's very important to understand whether or not you're talking about something mediating a process or modulating a process now drugs like riddle and drugs like a roll they are tapping into the circuitries and the neuro chemistries that mediate attention and focus.,510
582,They are not the only alternatives or the only choices rather for treatment of these circuits and enhancement of the circuits for focus I'm going to talk about other alternatives and some behavioral alternatives that are not very well known but are very very effective in a few minutes but I really want to make this clear distinction between modulation and mediation because it's vital for anyone that's trying to modulate or mediate anything within their own brain.,467
583,If any of you are interested in this oligo antigenic diet as it relates to ADHD and you want to explore a more recent study besides that classic 2011 Lancet study that's rather controversial there's a paper that was published in frontiers in psychiatry just last year 2020 the title of the paper is oligo antigenic diet improves children's ADHD rating scale scores reliably in added video rating the added video rating is just that they're using an additional measure of the same.,480
584,So we've talked about the neural circuits of focus and the chemistry of focus but we haven't talked yet about what would make us better at focusing and what focusing better really is.,183
585,So let's take a step back and think about how we focus and how to get better at focus and I'm going to share with you a tool for which there are terrific research data that will allow you in a single session to enhance your ability to focus in theory forever.,259
586,What I'm about to read you is from an excellent book that I recommend if any of you are interested in neuroscience and things like meditation and default mode networks and things of that sort.,192
587,The book is called altered traits.,34
588,"Science reveals how meditation changes your mind, brain, and body and no I'm not going to try and convince you to meditate.",123
589,I'm going to share with you a small passage in the book that relate some research data related to focus that are very important.,128
590,If you want to meditate that's your choice that's a separate matter.,68
591,This is a book by Daniel Goldman and Richard Davidson and I should just mention that Goldman is a well known author.,116
592,He's written books on emotional intelligence and so forth.,58
593,Richard Davidson is also a PhD.,31
594,He's a professor of psychology and psychiatry and he's at a University of Wisconsin Madison.,92
595,It's done terrific work on brain states and modulation of brain states and so forth.,84
596,What we're about to talk about is when attention works and when attention falters and what we are specifically going to talk about are what are called attentional blinks.,170
597,Not actual eye blinks.,22
598,We're going to talk about that in a few minutes.,48
599,We're going to talk about attentional blinks.,45
600,I'm paraphrasing here because Goldman and Davidson wrote about this so beautifully.,83
601,I'd rather paraphrase from them than try and just make up a new way to say it that is less interesting or less good but I want to credit them.,142
602,Attentional blinks are really easy to understand if you think about a where's Waldo task.,89
603,This task where's Waldo where there are a bunch of people and objects and things in a picture and somewhere in there is Waldo with the striped hat and the glasses and skinny dude and you have to find Waldo.,206
604,It's a visual search and it's visual search for an object that has distinct features but is embedded in this ocean of other things that could easily be confused as Waldo.,170
605,People tend to look look look look look look look look look and then you find Waldo.,84
606,Kids can do this they enjoy doing this adults may or may not enjoy it but they can do it too.,93
607,They find Waldo when you find Waldo or when you search for a target in some other visual search task at that moment your nervous system celebrates a little bit and it celebrates through the release of neurochemicals that make you feel good.,240
608,You found it and you pause.,27
609,Now the pause is interesting because when you pause what we know from many experiments is that in that moment of pause and mild celebration however mild you are not able to see another Waldo sitting right next to it.,216
610,So what this means is in attending to something in searching and in identifying a visual target your attention blinked it shut off for a second and there's a more formal and more laboratory type way that we look at this.,220
611,The more typical way to do this is to give someone a string of letters or a string of numbers and beforehand you tell them be on the lookout for the letters are and Z.,167
612,You're just going to watch this string of numbers go by and there will be a letter R in there and there will be a letter Z in there and try and spot them both.,159
613,And what you find is when you present that string of numbers and then they see the R they see the R they register it consciously and they tend to miss the Z just like in the Waldo type example.,193
614,Now of course the numbers are going by pretty quickly but they can spot the R they could also spot the Z if you told them beforehand just spot the Z and the numbers are moving through at the same rate in both conditions so what that means is that in every case you are capable of seeing the R or the Z it's when you try and see both that seeing the first one prevents you from seeing the second one it's what we call an attentional blink.,438
615,We do this all the time and people with ADHD tend to have many more attentional blinks than people that don't and this is true for children and for adults.,155
616,This is an important point so important that I want to emphasize it twice in case you potentially blinked if you see something that you're looking for or you're very interested in something you are definitely missing other information.,235
617,In part because you're over focusing on something and this leads to a very interesting hypothesis about what might go wrong in ADHD where we've always thought that they cannot focus and yet we know they can focus on things they care very much about well maybe just maybe they are experiencing more attentional blinks than people who do not have ADHD.,350
618,And indeed there are data now to support the possibility that that's actually what's happening and that should be exciting to anyone that has ADHD it should also be exciting to anyone that cares about increasing their focus and their ability to attend what there's a saying is that these circuits the underlie focus in our ability to attend and our ability to eliminate distraction.,382
619,They aren't just failing to focus that's just a semantic way of describing the outcome.,87
620,They are over focusing on certain things and thereby missing other things and so are distractability or the distractability of somebody with ADHD could exist because they are over focusing on certain elements and they are therefore missing other elements that they should be attending to.,288
621,So what they really need is this property that we call open monitoring now open monitoring is something that's described in the book that I just refer to and that typically is associated with people who have done a lot of meditation so called the possum meditation or spent a lot of time learning how to do what's called open gaze visual analysis and open gaze thinking but there's a simpler version of this that allows us to bypass all that first of all.,455
622,Your visual system has two modes of processing it can be highly focused a soda straw view so looking for the R in this string of numbers and the example that I just gave or if you're very excited about something you're in that soda straw view of the world and you're missing other things okay that's high levels of attention.,325
623,"However, there's also a property of your visual system that allows you to dilate your gaze to be in so called panoramic vision panoramic vision is something you can do right now no matter where you are and I can do it right now you won't know that I'm doing it but even though I'm still looking directly at you I'm consciously dilating my gaze so that I can see the ceiling the floor and the walls all around me that panoramic vision is actually mediated by a separate stream or set of neural circuits going from the eye into the brain and it's a stream or set up.",564
624,So you can see that there's a set of circuits that isn't just wide angle view it also is better at processing things in time it's frame rate is higher so you've seen slow motion video and you've seen standard video slow motion video gives you that slow motion look because it's a higher frame rate your thin slicing time okay.,326
625,So you can use panoramic vision to access the state that we call open monitoring when people do that they are able to attend to and recognize multiple targets within this string of numbers they can see the R and they can see the Z and they can see additional things.,266
626,So you can see that there's a set of things that can be trained up and people can practice whether or not they have ADHD or not what involves is learning how to dilate your gaze consciously that's actually quite easy for most people whether or not you wear directive lenses or contacts or not you can consciously go into open gaze and then you can contract your field of view as well.,384
627,So we've also been studies done where people were taught to think in a particular way for a very short period of time and that forever change their ability to limit or reduce the number of these attentional blinks.,214
628,There are now published accounts in the literature of a simple practice done for about 15 minutes where subjects were asked to just sit quietly eyes closed and do what is sort of akin to meditation but to not direct their mind into any particular state or place but simply to think about their breathing and to focus on their so called interception focus on how their body feels their mind drifted to bring it back okay so it's basically meditation for about 15 minutes.,470
629,That might not seem like a significant or unusual practice or that it would have any impact at all but remarkably just doing that once for 17 minutes significantly reduce the number of attentional blinks that people would carry out in other words their focus got better in a near permanent way without any additional training.,326
630,There's something about that practice of reducing the amount of visual information coming in and learning to pay attention to one's internal state what we call interception that allow them an awareness such that when they needed to look for visual targets when they need to focus on multiple things in sequence they didn't experience the same number of attentional blinks and I should mention not incidentally as people age and their working memory gets worse and their ability to focus gets worse.,498
631,The number of attentional blinks that they carry out goes up and there are now studies exploring whether or not the simple meditation like practice of 15 to 20 minutes or so of sitting and just quietly resting and paying attention to one's breathing and internal state can also offset some of that age related what is called cognitive decline.,343
632,So what these data tell me is that regardless of whether or not you're a child or you're an adult whether or not you have ADHD or not whether or not you're experiencing age related cognitive decline or you would simply like to avoid age related cognitive decline.,263
633,A simple practice of taking 17 minutes sitting and paying attention to your internal state just intercepting registering your breathing registering the contact of your skin with whatever surface you're on can forever rewire your brain to be able to attend better and possibly even offset some of that age related attentional drift.,331
634,Now I don't expect anyone to start meditating regularly I don't expect anyone to do anything they don't want to do but I think most of us could handle one meditation session of 17 minutes or so and so if ever there was a tool that stood to rewire our attentional circuitry in a powerful way this seems to be it and in addition the ability to engage in panoramic vision to dilate our gaze this so called open monitoring that allows the brain to be able to function in a way that it can detect more information faster that's a powerful tool as well and the beauty of that tool is that it works the first time and it works every time.,631
635,Now how exactly it works is a little bit unclear is it for instance orchestrating this synchrony or asynchronous between the default mode network and the task related networks we don't know those studies have not yet been carried out nonetheless the effects are significant they are long lasting and they appear to exist after just one session of this quiet 17 minute interception which to me makes it seem like a very worthwhile thing to do for everybody.,456
636,So we just talked about attentional blinks which are essentially blinks of thinking it's your mind shutting off for a moment and missing information.,149
637,So let's talk about actual blinks the sort that you do with your eyelids.,73
638,Now this might come across as somewhat obvious but you can do fast what are called spontaneous blinks and they are always coordinated between the two eyes or you can do long blinks like when you go to sleep at night you do one very long blink and I'm not being facetious.,271
639,When you go to sleep at night you are shutting your eyelids and you are limiting the amount of information coming in and your perception of time starts to drift as you go into sleep your perception of time changes from very fast at one moment to very slow meaning the frame rate at which you are analyzing information dreaming etc is variable when you are in sleep sometimes it's very fast meaning you experience it.,416
640,Meaning you experience things in slow motion sometimes it's very fast in waking to your experience of time can sometimes be very fast sometimes be very slow typically the more alert you are the higher the frame rate you're thin slicing your experience you've probably had this happen if you're ever very stressed and you're waiting for something or somebody it seems like it takes forever because your frame rate is higher you're analyzing time more finally conversely if you are.,480
641,Very relaxed or even sleepy wake up and you have to think about all the things you have to do it will seem like the world is going by very very fast and that you are moving very slow time is going at the same rate but your perception of time is what's changed believe it or not your perception of time is also changed on a rapid basis moment to moment basis by how often you blink.,381
