index,content,token
378,"And depending on what you do or ingest, it will rise either more or less, and it will be very brief or last a long time.",120
379,So let's take a look at some of the typical things that people take and do and eat.,83
380,"Some are good for us, some are not good for us.",47
381,And let's ask how much dopamine is increased above baseline.,60
382,"Now, of course, these are averages, but these are averages that have been measured in so-called micro dialysis studies in animals, so actually extracting from particular brain areas, how much dopamine is released, or from measuring the serum, the circulating levels of dopamine in humans.",288
383,"Chocolate, they didn't look at milk versus dark chocolate, but chocolate will increase your baseline level of dopamine 1.5 times.",129
384,So it's a pretty substantial increase in dopamine.,50
385,It's transient.,15
386,It goes away after a few minutes or even a few seconds.,55
387,"I'll explain what determines the duration in a minute, but 1.5 times for chocolate.",83
388,"Sex, both the pursuit of sex and the act of sex increases dopamine two times.",77
389,So it's a doubling above baseline.,34
390,"Now, of course, there's going to be variation there, but that's the average increase in baseline dopamine caused by sex.",120
391,"Later, I will talk about how the different aspects of the so-called arousal arc, the different aspects of sex, believe it or not, have a differential impact on dopamine.",169
392,"But for now, as a general theme or activity, sex doubles the amount of dopamine circulating in your blood.",106
393,"Nicotine, in particular, nicotine that is smoked, like cigarettes and so forth, increases dopamine two and a half times above baseline.",135
394,So there's a peak that goes up above baseline two and a half times higher.,74
395,It is very short-lived.,23
396,Anyone who's ever been a chain smoker or observed a chain smoker understands that the increase in dopamine from nicotine is very short-lived.,141
397,Cocaine will increase the level of dopamine in the bloodstream two and a half times above baseline.,99
398,"And then, another drug that increases dopamine will increase the amount of dopamine in the bloodstream ten times above baseline, a tremendous increase in dopamine.",163
399,Exercise.,9
400,"Now, exercise will have a different impact on the levels of dopamine depending on how much somebody subjectively enjoys that exercise.",134
401,"If somebody who loves running chances are it's going to increase your levels of dopamine two times above your baseline, not unlike sex.",135
402,People who dislike exercise will achieve less dopamine increase or no increase in dopamine from exercise.,105
403,"And if you like other forms of exercise like yoga or weightlifting or swimming or what have you, again, it's going to vary by your subjective experience of whether or not you enjoy that activity.",195
404,This is important and it brings us back to something that we talked about earlier.,82
405,Remember that mesocortico limbic pathway?,41
406,"Well, the cortical part is important.",37
407,The cortical part actually has a very specific part which is your prefrontal cortex.,84
408,The area of your forebrain that's involved in thinking and planning and involved in assigning a rational explanation to something and involved in assigning a subjective experience to something.,193
409,"So, for instance, the pen that I'm holding right now is one of these pilot V5s.",79
410,I love these pilot V5s.,23
411,They don't sponsor the pockets.,31
412,I just happen to like them.,27
413,"I like the way that they write, how they feel.",46
414,"If I spent enough time thinking about it or talking about it, I could probably get a dopamine increase just talking about this pilot V5.",136
415,And that's not because I have the propensity to release dopamine easily.,72
416,It's that as we start to engage with something more and more and what we say about it and what we encourage ourselves to think about it has a profound impact on its rewarding or non-rewarding properties.,203
417,"Now, it's not simply the case that you can lie to yourself and you can tell yourself, I love something and when you don't really love it and it will increase dopamine.",167
418,"But what's been found over and over again is that if people journal about something or they practice some form of appreciation for something or they think of some aspect of something that they enjoy, the amount of dopamine that that behavior will evoke tends to go up.",268
419,"So, for people that hate exercise, you can think about some aspect of exercise that you really enjoy.",101
420,"However, I will caution you against saying to yourself, I hate exercise or I hate studying or I hate this person, but I love the reward I give myself afterward.",160
421,"Later, we're going to talk about how rewards given afterward actually make the situation worse.",95
422,They won't make you like exercise more or studying more.,56
423,They actually will undermine the dopamine release that would otherwise occur for that activity.,95
424,"So, certain things, chemicals have a universal effect.",54
425,They make everybody's dopamine go up.,37
426,"So, some people like chocolate, some people don't, of course, but in general it has causes this increase in dopamine.",117
427,"But sex, nicotine, cocaine, and fetamine, those things cause increases in dopamine and everybody that takes them.",113
428,"Things like exercise, studying, hard work, working through a challenge in a relationship or working through something hard of any kind.",135
429,That is going to be subjective as to how much dopamine will be released.,72
430,And we will return to that subjective component in a little bit.,64
431,But now you have a sense of how much dopamine can be evoked by different activities and by different substances.,112
432,One that you might be wondering about is caffeine.,50
433,I'm certainly drinking my caffeine today and I do enjoy caffeine and limited quantities.,88
434,I drink yerba mate and I drink coffee and I love it.,52
435,Does it increase dopamine?,26
436,"Well, a little bit.",19
437,"Caffeine will increase dopamine to some extent, but it is pretty modest compared to the other things that I described.",118
438,"Chocolate, sex, nicotine, cocaine, and fetamine and so on.",58
439,"However, there's a really interesting paper published in 2015.",62
440,This is Volkow at all.,22
441,You can look it up.,19
442,It's very easy to find.,23
443,"It showed that regular ingestion of caffeine, whether or not it's from coffee or otherwise, increases up regulation of certain dopamine receptors.",146
444,So caffeine actually makes you able to experience more of dopamine's effects.,77
445,"Because as I mentioned before, dopamine is vomited out into the synapse or it's released volumetrically, but then it has to bind some place and trigger those G protein coupled receptors.",186
446,"And caffeine increases the number, the density of those G protein coupled receptors.",84
447,"Now, sitting back and thinking about that, you might think, oh yeah, you know, sometimes I'll notice people, at least in the old days, that used to be a cigarette and a cup of coffee or when people drink alcohol oftentimes they'll smoke.",237
448,"And it's well known that different compounds like alcohol and nicotine or caffeine and nicotine or certain behaviors and certain drugs, can synergize to give bigger dopamine increases.",184
449,And this is not terribly uncommon.,34
450,"There are a lot of people nowadays who, for instance, take pre-workout energy drinks.",85
451,"They'll drink a, I won't name names, but they'll drink a canned energy drink or they'll drink a pre-workout and they'll try and get that big stimulation, that a stimulant effect for the dopamine, the norepinephrine, that family molecules that works together to make you motivated.",280
452,And then they'll also exercise to try and get even more of a dopamine-ergic experience out of that workout.,107
453,"Sometimes it's also to perform better as well, of course.",57
454,"But as we'll talk about in a few minutes, that aspect or that approach rather of trying to just get your dopamine as high as you possibly can in order to get the most out of experience, turns out to not be the best approach.",224
455,"And what you'll find as we talk about dopamine schedules is that layering together multiple things, substances and activities that lead to big increases in dopamine actually can create pretty severe issues with motivation and energy right after those experiences and even a couple days later.",292
456,So I'm not saying that people shouldn't take the occasional pre-workout if that's your thing or drink a cup of coffee or two before working out now and again.,158
457,Some people really enjoy that.,30
458,I certainly do that every once in a while.,42
459,"But if you do it too often, what you'll find is that your capacity to release dopamine and your level of motivation and drive and energy overall will take a serious hit.",169
460,Now I've been alluding to this dopamine peaks versus dopamine baseline thing since the beginning of the episode talked about tonic and phasic release and so forth.,163
461,But now let's really drill into what this means and how to leverage it for our own purposes.,92
462,"In order to do that, let's take a step back and ask why would we have a dopamine system like this?",98
463,Why would we have a dopamine system at all?,43
464,"Well, we have to remember what our species primary interest is.",63
465,"Our species, like all species, has a main interest and that's to make more of itself.",85
466,It's not just about sex and reproduction.,41
467,It's about foraging for resources.,34
468,"Resources can be food, it can be water, it can be salt, can be shelter, can be social connection.",97
469,Dopamine is the universal currency of foraging and seeking.,59
470,"We call sometimes talk about motivation and craving, but we mean in the evolutionary adaptive context what we mean is foraging and seeking seeking water, seeking food, seeking mates, seeking things that make us feel good and avoiding things that don't make us feel good.",270
471,"But in particular, seeking things that will provide sustenance and pleasure in the short term and will extend the species in the long term.",139
472,"Once we understand that dopamine is a driver for us to seek things, it makes perfect sense as to why it would have a baseline level and it would have peaks and that the baseline and peaks would be related in some sort of direct way.",232
473,Here's what I mean by that.,27
474,"Let's say that you were not alive now, but you were alive 10,000 years ago and you woke up and you looked and you realized you had minimal water and you had minimal food left.",175
475,"Maybe you have a child, maybe you have a partner, maybe you're in an entire village, but you realize that you need things.",122
476,You need to be able to generate the energy to go seek those things and chances are there were dangers in seeking those things.,126
477,"Yes, it could be saber to tigers and things of that sort, but there are other dangers too.",90
478,There's the danger of a cut to your skin that could lead to infection.,70
479,"There's the danger of storms, there's the danger of cold, there's the danger of leaving your loved ones behind.",111
480,"So you go out and forage, right?",32
481,"You could be hunting, you could be gathering or you could be doing both.",72
482,The going out and foraging process was we are certain driven by dopamine.,73
483,"I mean, there's no fossil record of the brain, but these circuits have existed.",79
484,"We know for tens of thousands, if not hundreds of thousands of years and they are present in every animal, not just mammals, but even in little worms like C.E.L.",161
485,The same process is mediated by dopamine.,41
486,So dopamine drives you to go out and look for things.,53
487,"And then let's say you find a couple berries and these ones are rotten, these ones are good.",92
488,Maybe you hunt an animal and kill it or you find an animal that was recently killed and you decide to take the meat.,116
489,"You are going to achieve or I should say experience some sort of dopamine release, you found the reward, that's great.",118
490,But then it needs to return to some lower level.,48
491,Why?,4
492,"Well, because if you just stayed there, you would never continue to forage for more.",84
493,"It doesn't just increase your baseline and then stay there, it goes back down.",78
494,And what's very important to understand is that it doesn't just go back down to the level it was before.,104
495,It goes down to a level below what it was before you went out seeking that thing.,81
496,Now this is counterintuitive.,29
497,"We often think, oh, okay, I'm going to pursue the win.",54
498,Let's move this to modern day.,30
499,I'm going to run this marathon.,31
500,I'm going to train for this marathon.,37
501,Then you run the marathon and you finish you cross the finish line.,67
502,You feel great.,15
503,"And you would think, okay, now I'm set for the entire year.",59
504,I'm going to feel so much better.,33
505,I'm going to feel this accomplishment in my body.,49
506,It's going to be so great.,26
507,That's not what happens.,24
508,"You might feel some of those things, but your level of dopamine has actually dropped below baseline.",100
509,Now eventually it will ratchet back up.,39
510,But two things are really important.,36
511,"First of all, the extent to which it drops below baseline is proportional to how high the peak was.",99
512,"So if you cross the finish line, pretty happy.",46
513,It won't drop that much below baseline afterward.,49
514,"If you cross the finish line ecstatic, well, a day or two later, you're going to feel quite a bit lower than you would otherwise.",129
515,You might not be depressed because it depends on where that baseline was to begin with.,87
516,But the so-called postpartum depression that people experience after giving birth.,82
517,"Or after some big win, a graduation or any kind of celebration that postpartum drop in mood and affect and motivation is the drop in baseline dopamine.",151
518,This is very important to understand because this happens on very rapid timescales and it can last quite a long time.,117
519,It also explains the behavior that most of us are familiar with of engaging in something that we really enjoy going to a restaurant that we absolutely love.,156
520,"Or engaging in some way with some person that we really, really enjoy.",70
521,"But if we continue to engage in that behavior over and over again, it kind of loses its edge.",93
522,It starts to kind of feel less exciting to us.,46
523,Some of us experience that drop in excitement more quickly and more severely than others.,89
524,But everyone experiences that to some extent.,45
525,And this has direct roots in these evolutionarily conserved circuits.,69
526,"Some of you may be hearing this and think, no, no, no, that's not how it works for me.",86
527,I'm just riding higher and higher all the time.,47
528,I love my kids.,15
529,I love my job.,14
530,I love school.,14
531,I love wins.,12
532,I don't want losses.,20
533,I agree.,8
534,We all feel good when we are achieving things.,46
535,"But oftentimes we are feeling good because we are layering in different aspects of life, consuming things and doing things that increase our dopamine.",150
536,We're getting those peaks.,26
537,But afterward the drop in baseline occurs.,42
538,And it always takes a little while to get back to our stable baseline.,70
539,We really all have a sort of dopamine set point.,48
540,"And if we continue to indulge in the same behaviors or even different behaviors that increase our dopamine in these big peaks over and over and over again, we won't experience the same level of joy from those behaviors or from anything at all.",243
541,Now that has a name.,20
542,It's called addiction.,22
543,"But even for people who aren't addicted, even for people don't have an attachment to any specific substance or behavior.",120
544,This drop in below baseline after any peak in dopamine is substantial.,70
545,And it governs whether or not we are going to feel motivated to continue to pursue other things.,96
546,"Fortunately, there's a way to work with this such that we can constantly stay motivated, but also keep that baseline of dopamine at an appropriate healthy level.",161
547,A previous guest on the Hibberman lab podcast was Dr. Anna Lemke.,65
548,"She's head of the addiction dual diagnosis clinic at Stanford has a amazing book, dopamine nation.",98
549,Finding balance in the age of indulgence.,41
550,"If you haven't read the book, I highly encourage you to check it out.",69
551,It's fantastic.,15
552,"The other terrific book about dopamine is the molecule of more, which is similar in some regard, but isn't so much about addiction.",131
553,It's more about other types of behaviors.,41
554,Both books really focus on these dopamine schedules and the relationship between these peaks and baselines of dopamine.,119
555,"In Dr. Lemke's book, and when she was on the Hibberman lab podcast, another podcast, she's talked about this pleasure pain and balance that when we seek something that we really like or we indulge in it, like eating a little piece of chocolate, if we really like chocolate, there's some pleasure.",296
556,"But then there's a little bit of pain that exceeds the amount of pleasure, and it's subtle, and we experience it as wanting more of that thing.",143
557,"So there's a pleasure pain balance, and I'm telling you that the pleasure and the pain are governed by dopamine to some extent.",127
558,"Well, how could that be?",24
559,"I said before, when you engage in an activity or when you ingest something that increases dopamine, the dopamine levels go up to substantial degree with all the things I listed off.",181
560,Where's the pain coming from?,29
561,"Well, the pain is coming from the lack of dopamine that follows, and you now know what that lack of dopamine reflects.",118
562,How do you know?,16
563,"Well, earlier we were talking about how dopamine is released between neurons, and I mentioned two ways.",103
564,"One is into the synapse where it can activate the post-synaptic neuron, and the other was what I call volumetric release, where it is distributed more broadly.",159
565,So it's released out over a bunch of neurons.,45
566,"In both cases, it's released from these things we call synaptic vesicles, literally little bubbles, tiny, tiny little bubbles that contain dopamine, they get vomited out into the area or into the synapse.",204
567,"Well, those vesicles get depleted.",34
568,"For the synaptic physiologists out there, we call this the readily-releasable pool of dopamine.",95
569,"We can only deploy dopamine that is ready to be deployed, that's packaged in those little vesicles and ready to go.",115
570,"It's like when you order a product and they say out of stock until two months from now, well, it's not ready to be released.",124
571,Same thing with dopamine.,25
572,There's a pool of dopamine that synthesized.,44
573,And you can only release the dopamine that's been synthesized.,62
574,It's the readily-releasable pool.,33
575,"The pleasure-paying balance doesn't only hinge on the readily-releasable pool of dopamine, but a big part of the pleasure-paying balance hinges on how much dopamine is there and how much is ready and capable of being released into the system.",242
576,So now we've given some meat to this thing that we call the pleasure-paying balance.,84
577,"And now it should make perfect sense why if you take something or do something that leads to huge increases in dopamine, afterward your baseline should drop because there isn't a lot of dopamine around to keep your baseline going.",230
578,"Fortunately, most people do not experience or pursue enormous increases in dopamine leading to the severe drops in baseline.",124
579,"Many people do, however, and that's what we call addiction.",59
580,"When somebody pursues a drug or an activity that leads to huge increases in dopamine and now you understand that afterward the baseline of dopamine drops because of depletion of dopamine, the readily-releasable pool, the dopamine is literally not around to be released.",269
581,"And so people feel pretty lousy and many people make the mistake of then going and pursuing the dopamine evoking the dopamine releasing activity or substance again, thinking mistakenly that it's going to bring up their baseline.",228
582,It's going to give them that peak again.,40
583,"Not only does it not give them a peak, their baseline gets lower and lower because they're depleting dopamine more and more and more.",133
584,"And we've seen this over and over again when people get addicted to something, then they're not achieving much more.",116
585,And they're not achieving much pleasure at all.,47
586,You can even see this with video games.,39
587,People will play a video game.,30
588,They love it.,13
589,It's super exciting to them.,28
590,And then they'll keep playing and playing and playing.,54
591,"And either one of two things happens, typically both.",53
592,"First of all, I would say addiction is a progressive narrowing of the things that bring you pleasure.",101
593,So oftentimes what will happen is the person only has excitement and can achieve dopamine release to the same extent doing that behavior and not other behaviors.,161
594,And so they start losing interest in school.,44
595,They start losing interest in relationships.,44
596,They start losing interest in fitness and well-being and depletes their life.,77
597,And eventually what typically happens is they will stop getting dopamine release from that activity as well.,108
598,And then they drop into a pretty serious depression.,52
599,And this can get very severe and people have committed suicide from these sorts of patterns of activity.,104
600,But what about the more typical scenario?,41
601,"What about the scenario of somebody who is really good at working during the week, they exercise during the week, they drink on the weekends?",141
602,"Well, that person is only consuming alcohol maybe one or two nights a week.",75
603,But oftentimes that same person will be spiking their dopamine with food during the middle of the week.,103
604,Now we all have to eat and it's nice to eat foods that we enjoy.,64
605,I certainly do that.,20
606,I love food in fact.,20
607,But let's say they're eating foods that really evoke a lot of dopamine release in the middle of the week.,105
608,They're drinking one or two days on the weekend.,48
609,They are one of these work hard play hard types.,48
610,So they're swimming a couple miles in the ocean in the middle of the week as well.,82
611,They're going out dancing once on the weekend.,46
612,Sounds like a pretty pretty balanced life as I describe it.,59
613,"Well, here's the problem.",25
614,The problem is that dopamine is not just evoked by one of these activities.,75
615,Dopamine is evoked by all of these activities.,46
616,Dopamine is one currency of craving motivation and desire and pleasure.,71
617,There's only one currency.,26
618,"So even though if you look at the activities, you'd say, well, it's just on the weekends or this thing is only a couple of times a week.",136
619,"If you looked at dopamine simply as a function, as a chemical function of peaks and baseline, it might make sense why this person after several years of work hard play hard would say, yeah, I'm feeling kind of burnt out.",220
620,I'm just not feeling like I have the same energy that I did a few years ago.,76
621,"And of course, there are age-related reasons why people can experience drops in energy.",87
622,But oftentimes what's happening is not some sort of depletion and cellular metabolism that's related to aging.,110
623,What's happening is they're spiking their dopamine through so many different activities throughout the week that their baseline is progressively dropping.,154
624,"And in this case, it can be very subtle.",40
625,"It can be very, very subtle.",28
626,"And that's actually a very sinister function of dopamine, we could say, which is that it can often drop in imperceptible ways.",126
627,"But then once it reaches a threshold of low dopamine, we just feel like, hmm, we can't really get pleasure from anything anymore.",129
628,What used to work doesn't work anymore.,39
629,"So it starts to look a lot like the more severe addictions or the more acute addictions to things like cocaine and amphetamine, which lead to these big increases, these big spikes in dopamine, and then these very severe drops in the baseline.",242
630,"Now, of course, we all should engage in activities that we enjoy.",65
631,I certainly do everybody should.,32
632,A huge part of life is pursuing activities and things that we enjoy.,68
633,The key thing is to understand this relationship between the peaks and the baseline and to understand how they influence one another.,133
634,"Because once you do that, you can start to make really good choices in the short run and in the long run to maintain your level of dopamine baseline.",149
635,"Maybe even raise that level of dopamine baseline and still get those peaks and still achieve those feelings of elevated motivation, elevated desire and craving.",160
636,"Because again, those peaks and having a sufficiently healthy high level of dopamine baseline are what drove the evolution of our species and they're really what drive the evolution of anyone's life progression to.",213
637,So there are good things.,25
638,Dopamine is a good thing.,25
639,"Just very briefly, because it was also covered in the interview episode I did with Anna Lemke about addiction.",110
640,"Some of you might be asking, what should I do if I experience a drop in my baseline level of dopamine because of engagement with some activity or some substance that led to big peaks?",183
641,"Just to put some color and example on this, a few episodes ago I talked about a friend who I've known a long time.",114
642,"So actually the child of a friend who has basically become addicted to video games, he decided actually after seeing that episode with Anna to do a 30 day complete fast from phone from video games and from social media of all kinds.",232
643,He's now at day 29.,19
644,He's really accomplished this.,30
645,"Not incidentally, his levels of concentration, his overall mood are up.",71
646,"He's doing far, far better.",27
647,"What he did is hard in particular, the first 14 days is really hard, but the way that you replenish the releasable pool of dopamine is to not engage in these dopaminergic seeking behaviors.",189
648,"Because remember, typically people arrive at a place where they want to stop engaging in these behaviors or ingesting substances when that dopamine is depleted when they're not getting the same lift.",199
649,And he was getting the same lift in his case.,45
650,He was feeling depressed.,25
651,He thought he had ADHD.,23
652,They were starting to treat it as ADHD.,39
653,"And certainly there are people out there who have ADHD, but what he found was that his levels of concentration are back.",120
654,He does not need to be treated for ADHD.,40
655,And actually the psychiatrist wondered if he did prior to this video game social media fast.,92
656,He's feeling good.,18
657,He's exercising again.,22
658,Not making this up.,19
659,"He's really a very specific, but very relevant example of how the dopamine system can replenish itself.",103
660,"Of course, if there's a clinical need for ADHD treatment, by all means, pursue that.",84
661,But I think a lot of ADHD does go misdiagnosed because of this depletion in dopamine that occurs because of overindulgence and other activities in the drop in baseline.,168
662,"So for anyone that's experienced a real drop in baseline who has addictive tendencies, whether or not their behaviors or substances, that is always going to be the path forward is going to be either cold turkey or through some sort of tapering to limit interactions with the what would otherwise be the dopamine evoking behavior or substance.",342
663,So let's talk about the optimal way to engage in activities or to consume things that evoke dopamine.,101
664,"And by no means am I encouraging people to take drugs of abuse, I would not do that.",84
665,I am not doing that.,20
666,"But some of the things on these lists of dopamine evoking activities are things like chocolate, coffee, even if it's indirect, sex and reproduction provided it's healthy, consensual, context appropriate, age appropriate.",220
667,"Species appropriate, of course, is central to our evolution and progression as a species.",89
668,"So certain things like cocaine and fetamine, I will put in the classification of bad.",85
669,I'm willing to do that.,23
670,"And other things are part of life food, exercise, if that evokes your dopamine.",79
671,How are we supposed to engage with these dopamine evoking activities in ways that are healthy and beneficial for us?,116
672,"How do we achieve these peaks, which are so central to our well being an experience of life without dropping our baseline.",122
673,And the key lies in intermittent release of dopamine.,53
674,The real key is to not expect or chase high levels of dopamine release every time we engage in these activities.,112
675,"Intermittent reward schedules are the central schedule by which casinos keep you gambling, the central schedule by which elusive partners or potential partners keep you texting and pursuing on either side of the relationship.",225
676,Intermittent schedules are the way that the internet and social media and all highly engaging activities keep you motivated and pursuing.,137
677,"And we can take this back to our evolutionary adaptive scenario where you are out there looking for water, looking for food, not every trail, not every pursuit, not every hunch about where the animals will be, where the food will be, where the berries will be, not every single one of those played out.",302
678,There's something called dopamine reward prediction error.,58
679,"When we expect something to happen, we are highly motivated to pursue it.",73
680,"If it happens, great.",21
681,We get the reward.,18
682,"The reward comes in various chemical forms, including dopamine.",63
683,And we are more likely to engage in that behavior again.,56
684,This is the basis of casino gambling.,37
685,"This is how they keep you going back again and again and again, even though on average, the house really does win.",114
686,You can transplant that example to any number of different pleasurable activities.,82
687,"If you're not a gambler and that doesn't appeal to you, I have to imagine there's something that appeals to you, something that you do repeatedly because you enjoy it.",167
688,"And almost inevitably, it's because there's an intermittent schedule.",69
689,"There's a intermittent schedule by which dopamine sometimes arrives, sometimes a little bit, sometimes a lot, sometimes a medium amount.",136
690,That intermittent reinforcement schedule is actually the best schedule to export to other activities.,101
691,How do you do that?,19
692,"Well, first of all, if you are engaged in activities, school, sport, relationship, etc.",87
693,"where you experience a win, you should be very careful about allowing yourself to experience huge peaks in dopamine unless you're willing to suffer the crash that follows and waiting a period of time for it to come back up.",223
694,What would this look like in the practical sense?,49
695,"Well, let's say you are somebody who really does enjoy exercise or let's say you're somebody who kind of likes exercise, but forces yourself to do it, but you make it pleasureful by giving yourself your favorite cup of coffee first.",232
696,"Or maybe taking a pre-workout drink or taking an energy drink or listening to your favorite music and then you're in the gym and you're listening to your music, that all sounds great, right?",190
697,"Well, it is great except that by layering together all these things to try and achieve that dopamine release and by getting a big peak in dopamine, you're actually increasing the number of conditions required to achieve pleasure from that activity again.",254
698,"And so there is a form of this where sometimes you do all the things that you love to get the optimal workout, you listen to your favorite music, you go at your favorite time of day, you have your pre-workout drink, if that's your thing, you do all the things that give you that best experience of the workout for you.",318
699,"But there's also a version of this where sometimes you don't do the dopamine enhancing activities, you don't ingest anything to increase your dopamine, you just do the exercise, you don't do the exercise and expect dopamine to arrive through some what we call exogenous source as well.",285
700,"You might think, well, that sounds lame, I want to continue to enjoy exercising, ah, that's exactly the point.",110
701,"If you want to maintain motivation for school exercise relationships or pursuits of any duration in kind, the key thing is to make sure that the peak in dopamine, if it's very high, doesn't occur too often.",206
702,And if something does occur very often that you vary how much dopamine you experience with each engagement in that activity.,124
703,"Now some activities naturally have this intermittent property woven into them, right?",85
704,"We sometimes have classes that we like in other classes we don't like, we don't always get straight A's, sometimes we don't get rewarded with the outcome that we would like, we don't always have the perfect relationship outcome.",228
705,But understand that your ability to experience motivation and pleasure for what comes next is dictated by how much motivation and pleasure and dopamine you experienced prior.,174
706,The reason I can't give a very specific protocol like delete dopamine or lower dopamine every third time is that that wouldn't be intermittent.,143
707,The whole basis of intermittent reinforcement is that you don't really have a specific schedule of when dopamine is going to be high and when dopamine is going to be low and when dopamine is going to be medium.,210
708,"That's a predictable schedule, not a random intermittent schedule.",66
709,"So do like the casinos do certainly works for them and for activities that you would like to continue to engage in over time, whatever those happen to be start paying attention to the amount of dopamine and excitement and pleasure that you achieve with those and start modulating that somewhat at random that might be removing some of the dopamine releasing chemicals that you might take prior.",394
710,"Maybe you remove them every time, but then everyone's in a while you introduce them.",84
711,Maybe it involves sometimes doing things socially that you enjoy doing socially sometimes doing the same thing but alone.,121
712,There are a lot of different ways to do this.,45
713,"There are a lot of different ways to approach this, but now knowing what you know about peaks and baselines and dopamine and understanding how important it is not just to achieve peaks, but to maintain that baseline at a healthy level.",235
714,It should be straightforward for you to implement these intermittent schedules.,79
715,"For those of you that are begging for more specificity, we can give you a tool.",79
716,One would be you can flip a coin before engaging in any of these types of activities and decide whether or not you are going to allow other dopamine supportive elements to go for instance into the gym with you.,210
717,"Are you going to listen to music or not if you enjoy listening music, well then flip a coin and if it comes up heads bring the music in if it comes up tails don't.",163
718,"Okay, sounds like you're undercutting your own progress, but actually you are serving your own progress both short term and long term by doing that.",148
719,Now the smartphone is a very interesting tool for dopamine in light of all this.,80
720,It's extremely common nowadays to see people texting and doing selfies and communicating in various ways.,105
721,"Listening to podcasts, listening to music, doing all sorts of things while they engage in other activities or going to dinner and texting other people or making plans, sharing information.",188
722,That's all wonderful.,21
723,"It gives depth and richness and color to life, but it isn't just about our distracted nature when we're engaging with the phone.",128
724,It's also a way of layering in dopamine and it's no surprise that levels of depression and lack of motivation are really on the increase.,137
725,Everything that we've talked about until now sets up an explanation or an interpretation of why interacting with digital technology can potentially lead to disruptions or lowering in baseline levels of dopamine.,211
726,I can use a personal example for this.,38
727,I happen to really enjoy working out.,37
728,I've always really enjoyed it.,30
729,"But in recent years I noticed that if I was bringing my phone to my workouts, then not only was I a little bit more distracted and not focusing on what I was doing as much as I could have or should have.",203
730,But also I started to lose interest in what I was doing.,56
731,It wasn't as pleasurable.,25
732,I would feel like I just didn't have the same kind of oomph and I was beginning to question my motivation.,106
733,"As I started learning more about this relationship between the peaks and the baselines and dopamine, what I realized was that some time ago I probably experienced an incredible increase in the amount of dopamine during one of my workouts because I enjoy working out and I enjoy listening to music.",297
734,I also enjoy listening to podcasts.,35
735,I also enjoy communicating with people.,39
736,Those are all wonderful pursuits.,33
737,But I had layered in too many of them too many times.,53
738,And then it essentially wasn't working for me anymore.,54
739,Much in the same way a drug wouldn't work for somebody who takes it repeatedly because the baseline of dopamine is dropping.,124
740,"So at least for this calendar year, I've made a rule for myself, which is I don't allow my phone into my workouts at all.",121
741,"No music, at least not from the phone.",38
742,It can be in the room.,22
743,"I might listen to a podcast in the room, but I don't listen to anything or engage in anything on my phone, no texting whatsoever.",129
744,And most of the time I just don't even bring it with me for that period of time.,80
745,It's only a short period of time.,33
746,I'm not training that often.,28
747,This is something that I think has been misinterpreted as people can't be alone now.,84
748,"People talk about, oh, you know, they can't walk across the street or they can't go anywhere, ride the bus, can't be on the plane without being in contact.",155
749,They can't handle just their thoughts.,38
750,I don't think that's really what's going on.,44
751,"I think what's happened is that we achieved the great dopamine increase that comes from this incredible thing, which I personally enjoy being able to communicate by phone, by text and exchange pictures and send links and these kinds of things, social media.",257
752,But then what happens is it doesn't have that same fulfilling aspect to it.,75
753,And it tends to remove the excitement and the pleasure of the very activities that we are engaged in.,101
754,"So I know this is a hard one for many people, but I do invite you to try removing multiple sources of dopamine release or what used to be multiple sources of dopamine release from activities that you want to continue to enjoy or that you want to enjoy more.",257
755,And now you understand the biological mechanisms that would underlie a statement like that.,91
756,It takes a little bit of working with.,38
757,I know it can be challenging in the first week or so of not engaging with the phone during any kind of workout.,111
758,That actually was really tough.,31
759,But now I'm back to a place where I enjoy it that much more.,60
760,I also feel as if I conquered something in terms of the circuitry related to dopamine.,86
761,I now understand why something that I enjoyed so much had become less pleasurable for me.,89
762,"And there's a deep, deep satisfaction that comes from understanding.",68
763,"Okay, there wasn't anything wrong with me or the what I was doing or anything at all.",85
764,"It was just a there was something wrong with the approach I was taking, which was layering in all these sources of dopamine and dropping my baseline for this very same reason.",175
765,I caution people against using stimulants every time they study or every time they work out or every time that they do anything that they would like to continue to enjoy and be motivated at.,190
766,"There's one exception, which is caffeine because I mentioned before if you like caffeine, that actually could be a good thing for your dopamine system because it does upregulate these D2, D3 receptors.",201
767,So it actually makes whatever dopamine is released by that activity more accessible or more functional within the biochemistry and the pathways of your brain and body.,167
768,"However, a number of energy drinks and in particular pre workouts contain things that are precursors to dopamine and on their own, even if you didn't engage in the activity, would cause the release of dopamine to a substantial degree.",234
769,They do cause the release of dopamine to a substantial degree.,62
770,"And over time, that will deplete your dopamine.",47
771,"So energy drinks, pre workout drinks, drugs of various kinds that people take to study and pay attention.",105
772,"We talked about some of these for the ADHD episode, things like Adderall, Ritalin, Armodaphanil, Modaphanil.",108
773,"Taken repeatedly over time, will reduce the level of satisfaction and joy that you get from the activities you engage in while under the influence of those compounds.",166
774,I'm not trying to demonize those compounds for their clinical use.,66
775,"What I'm saying is taking stimulants and then engaging in activities that you would like to continue to feel pleasurable is undercutting the process and inevitably might not happen tomorrow, might not happen in a month, but inevitably you will have challenges with motivation and drive related to those activities.",314
776,"Now, some people can keep it right in check.",44
777,They can just do the one can of the energy drinker.,51
778,"They only do their pre workout before really hard days, for instance, more power to you.",88
