index,content,token
720,And isn't there a bit of a moral hazard in making a claim like that?,68
721,"Just like just a trifle, especially when, so I talked to Bjorn Lomburg and Michael Yon last week.",97
722,"I accepted the UN estimates of starvation this coming year, 150 million people will suffer food insecurity, food insecurity.",124
723,"Yeah, food insecurity.",22
724,That's the bloody buzzword.,27
725,"Famine, well, Michael Yon thought 1.2 billion.",46
726,"And then that it'll spiral because he said, what happens in a famine is that the governments go nuts crazy, the governments destabilize, and then they appropriate the food from the farmers.",189
727,Then the farmers don't have any money.,38
728,Then they can't grow crops.,27
729,"And I think, yeah, that's exactly what they do.",47
730,That's exactly what would happen.,33
731,And so Yon told me 1.2 billion.,31
732,And then Bjorn Lomburg said the same thing.,43
733,I didn't even ask him.,22
734,He just made it as an offhand comment.,38
735,So let me ask you about the famine of the 30s.,46
736,Yeah.,5
737,Do you think you crane in the Ukraine?,38
738,"Oh, yeah.",9
739,"Fun, fun, fun.",14
740,"Similar, a lot of the things you mentioned in the last few sentences, kind of echo through that part of human history.",118
741,The hall door.,14
742,Do you know what news about?,28
743,"Well, now I've just spent four weeks in Ukraine.",48
744,"There's different parts of the world that's still, even if they don't know, they know.",86
745,"Yeah, right.",12
746,"If you history is runs in the blood, the Dutch knew in some sense, they had a famine at the end of World War 2.",111
747,And part of the reason the Dutch farmers are so unbelievably efficient and productive is that the Dutch swore at the end of World War 2 that that was not going to happen again.,176
748,"And then they had to scrape land out of the ocean because Holland, that's quite a country.",90
749,It shouldn't even exist.,24
750,"In fact, that it's the world's number two exporting.",52
751,"You know, that's the world's number two exporter of agricultural products.",74
752,Holland.,8
753,"It's like, I don't think it's as big as Massachusetts.",54
754,It's this little tiny place.,28
755,It shouldn't even exist.,24
756,"And they want to put, here's the here's the plan.",49
757,Let's put 30% of the farmers out of business.,45
758,"Well, the broader ecosystem of agriculture production in Holland is 6% of their GDP.",84
759,"Now, these centralizing politicians think, tell me if I'm stupid about this.",76
760,Take an industry.,17
761,You knock it back by theat by 30%.,34
762,"Now, it runs on like a 3% profit margin.",40
763,"Now, you're going to kill 30% of it.",36
764,"How are you not going to bring the whole thing down, the whole farming ecosystem down?",86
765,How are you not going to empower the transport systems?,55
766,How are you not going to demolish the grocery stores?,53
767,You can't take something like that and pair it back by theat by 30%.,68
768,And not kill it.,16
769,I can't see how you can do that.,32
770,"I mean, look what we did with the COVID lockdowns.",50
771,We broke the supply chains.,27
772,"If tried buying something lately, you can't and wait and aren't the Chinese threatening Taiwan at the moment?",109
773,What are we going to do without chips?,38
774,So I don't know what these people are thinking.,47
775,"And then I think, okay, what are they thinking?",47
776,"Well, the Deloitte people are thinking, aren't we smart and shouldn't we be hired by our corporate employers?",109
777,"It's like, okay, too bad about the poor.",40
778,What are the environmentalists thinking?,40
779,We love the planet.,19
780,"It's like, do you?",18
781,We love the poor.,17
782,Do you?,7
783,"Okay, let's pit the planet against the poor.",44
784,Who wins the planet?,20
785,"Okay, you don't love the poor that much.",40
786,Do you love the planet?,23
787,Or do you hate capitalism?,26
788,Let's pit those two things against each other.,46
789,"Oh, well, it turns out we actually hate capitalism.",51
790,How can we tell?,16
791,Because you're willing to break it.,35
792,And you know what's going to happen?,36
793,So what's going to happen in Sri Lanka with these 20 million people who now have nothing to eat?,96
794,Are they going to eat all the animals?,38
795,Are they going to burn all the firewood?,40
796,They're stockpiling firewood in Germany.,40
797,"It's like, so is your environmental globalist utopia going to kill the poor and destroy the planet?",99
798,And that's okay because we'll wipe out capitalism.,50
799,"It's like, okay.",16
800,"Yeah, the dragon and the fear of the dragon drives ideologies, some of which can build a better world, some of which can destroy that world.",140
801,"Now, what do you think of that theory about about trustworthiness?",66
802,"If the dragon that you're facing turns you into a terrified tyrant, you're not the man for the job.",99
803,Is that a good theory?,22
804,It's an interesting theory.,27
805,Let me use that theory to challenge because what does terror look like?,71
806,"Let me uh, table the turns, turn the tables on you.",51
807,"You are terrified, afraid, concerned about the dragon of something we can call communism, Marxism.",98
808,My terrified of it?,19
809,"Well, okay, okay, your theories had two components.",51
810,Yeah.,5
811,I'm not paralyzed at a dragon.,30
812,"Yeah, I'm not paralyzed and I don't want to be a tyrant.",56
813,"The tyrant part, I think, is missing with you.",46
814,So you are very concerned.,26
815,"The intensity of your feeling uh, does not give much space.",59
816,"Actually, at least in your public persona for sitting quietly with the dragon and sipping in a couple of beers and thinking about this thing.",141
817,"The intensity of your anger, concern about certain things you're seeing in society.",83
818,Is that going to drive you off the path that ultimately takes a still better world?,83
819,That's a good question.,23
820,"I mean, I don't, I'm trying to get that right.",46
821,So we've kind of come to a cultural conclusion about the Nazis.,63
822,Do you get to be angry about the Nazis?,39
823,Seems the answer to that is yes.,32
824,"Well, actually, let me push back here.",38
825,I also don't trust people who are angry about the Nazis because I mean the actual Nazis.,88
826,"Well, as you know, there's a lot of people in the world that use actual Nazis to meet a lot of things.",102
827,I know.,7
828,"One of them is very important to me, for example.",49
829,Yes.,4
830,I think our magical super Nazi as it turns out.,47
831,I think to actually sort of steal man all their perspectives.,61
832,I think a lot of people that call you Nazi mean it.,51
833,"So, but like, there's an important thing there, because I went to the front in Ukraine.",87
834,Yeah.,5
835,"And a lot of the people that lost their home or there kind of that got to interact a lot with Russian soldiers, Ukrainian people that interact with Russian soldiers, they reported that the Russian soldiers really believe they're saving the people of Ukraine in these local villages from the Nazis.",297
836,I understand.,13
837,"So to them, it's not just that the Ukrainian government has or Ukraine has some Nazis.",86
838,"It's like, it has been the ideas that the Nazis have taken over Ukraine and we need to free them.",97
839,This is the belief.,19
840,"So this, again, Nazis still a dragon that lives and it's used by people because it's safe to sit next to that dragon and spread any kind of ideology you want.",158
841,"So I just want to kind of say that we have agreed on the on this particular dragon, but I still don't trust anybody who uses that.",130
842,"Yeah, but we have issues with boundaries.",41
843,"No, no, it's so this is a very complicated problem, right?",58
844,So Renasierard believed that it was a human proclivity to demonize the scapegoat and then drive it out of the village.,118
845,I've thought about that a lot.,30
846,We need a place to put Satan.,29
847,"Seriously, this is a serious issue.",35
848,Should we be inside the villager outside?,41
849,"Well, maybe she should be inside you.",37
850,Right?,6
851,That's that's the fundamental essence of the Christian doctrine.,64
852,"It's like, Satan is best fought on the battleground of your soul.",65
853,And that's that's right.,24
854,It's right.,11
855,Can you actually put words to the kind of dragon that you're fighting?,70
856,Is it is it is a communism?,27
857,It's the spirit of can.,23
858,Yeah.,5
859,Can you elaborate?,18
860,"Well, what the spirit of can is.",32
861,"So after Adam and Eve are thrown out of paradise for becoming self-conscious or when they become self-conscious, they're destined to work.",138
862,And the reason for that as far as I can tell is that to become self-conscious is to become aware of the future.,111
863,It's to become aware of death.,30
864,That certainly happens in the Adam and Eve story to have the scales fall from your eyes.,88
865,And then the consequence of that is that you now have to labor to prevent the catastrophes of the future.,105
866,That's work.,12
867,Work is sacrifice.,18
868,Sacrifice of the present to the future.,39
869,It's delay of gratification.,28
870,It's maturity.,14
871,It's sacrifice to something as well and in the spirit of something.,67
872,Okay.,5
873,So now Adam and Eve have two children can enable.,49
874,So those are the first two people in history because the Garden of Eden doesn't count.,86
875,And they're the first two people who are born rather than created.,66
876,So they're the first two people.,32
877,"And that's a hell of a story because it's a story of Fratricidal murder that degenerates into genocide, flood and tyranny.",122
878,"So that's fun for the opening salvo of the story, let's say, enable in Cain, both make sacrifices.",98
879,"And for some reason, able sacrifices, please God.",49
880,It's not exactly clear why and Cain's don't.,44
881,Now there's an implication in the text that it's because Cain's sacrifices are true or second rate.,99
882,God says that able brings the finest to the sacrificial altar.,62
883,He doesn't say that about Cain.,31
884,"So you could imagine that Cain is sacrificing away, but he's holding something in reserve.",90
885,He's not all in.,16
886,He's not bringing his best to the table.,40
887,He's not offering his best to God.,34
888,And so able thrives like mad.,29
889,And everyone loves him.,23
890,"And he gets exactly what he needs and wants, exactly when he needs and wants it.",80
891,He's favored of God.,20
892,And Cain is bearing this terrible burden forward and working.,61
893,And his sacrifices are rejected.,32
894,"So he gets resentful, really resentful, enough resentful enough to call God out and say something like, this is quite the creation you've got going here.",153
895,I'm breaking myself in half and nothing goods come in my way.,61
896,What the hell's up without?,27
897,And then there's able the sun shining on him every day.,55
898,How dare you?,13
899,"Okay, but this is God that Cain's talking to you.",49
900,"And so God says what Cain least wants to hear, which is what God usually says to people.",88
901,"He says, look to your own devices.",34
902,You're not making the sacrifices you should.,44
903,And you know it.,16
904,And then he says something even worse.,38
905,"He says, sin.",13
906,"Crouches at your door, like a sexually aroused predatory animal.",64
907,"And you've invited it in to have your way, to have its way with you.",68
908,"And so he basically says, you have allowed your resentment to preoccupy yourself.",81
909,And now you're brooding upon it and generating something creative new and awful possessed by the spirit of resentment.,118
910,And that's why you're in the miserable state you're in.,55
911,So then Cain leaves his countenance falls as you might expect in Cain leaves.,77
912,"And he's so insensed by this because God has said, look, your problems are of your own making.",94
913,"And not only that, you invited the man.",39
914,"And not only that, you engaged in this creatively.",50
915,"And not only that, you're blaming it on me.",43
916,"And not only that, that's making you jealous of able who's your actual idol and goal.",85
917,And Cain instead of changing kills able.,40
918,Right.,6
919,And then Cain's descendants are the first people who make weapons of war.,73
920,And so that's okay.,19
921,You want to know what I think?,30
922,That's the eternal story of mankind.,36
923,"And it's playing out right now, except at a thousand times the rate.",68
924,Can I present to you a difficult truth?,39
925,"Not perhaps not a truth, but a thought I have that it is not always easy to know which among us are the Cain.",109
926,That's for sure.,16
927,And resentment.,15
928,It is possible to imagine you as the person who has a resentment towards a particular worldview that you really worry about.,124
929,Yeah.,5
930,"Well, I've talked I talked to a good friend of mine last week about that publicly.",82
931,"Well, we'll release it.",23
932,"So I said, well, do I have a particular animus against the left?",64
933,"Let's say it's like, well, probably.",36
934,Okay.,5
935,Why?,4
936,"Well, first of all, I'm a university professor.",47
937,It's not like the universities are threatened by the right.,59
938,They're threatened by the left.,31
939,100% and they're not just threatened a little bit.,50
940,They're threatened a lot.,25
941,And that threat made it impossible for me to continue in my profession the way I was.,85
942,And it cost me my clinical practice too.,40
943,"And that's not over yet because I have 10 lawsuits against me out right now from the College of Psychologists because they've allowed anyone to complain about me anywhere in the world for any reason and have the choice to follow that up with an investigation, which is a punishment in and of itself and are doing so.",316
944,And then I've been tortured nearly to death multiple times by bad actors on the left.,85
945,Now I've had my fair share of radical right wingers being unhappy with what I've said.,86
946,"But personally, that's been the left the whole time.",52
947,"Not only me, but my family put my family at risk in a big way and constantly like not once or twice because many people get canceled once or twice.",147
948,But I've been canceled like 40 times.,37
949,And I know like 200 people now who've been canceled.,52
950,And I can tell you without doubt that it is one of the worst experiences of their life.,87
951,And that's if it only happens once.,35
952,And so and then I also know that the communists killed 100 million people in the 20th century that the intellectuals excused them for it nonstop and still haven't quit that almost no one knows about it.,202
953,And that the specter of resentful Marxism is back in full force.,64
954,And so do I have a bit of an animus against that?,49
955,Yes.,4
956,Does it go too far?,19
957,I don't know.,13
958,I'm trying to figure that out.,30
959,The story you just told it is seems nearly impossible for you.,62
960,An intellectual powerhouse not to have a tremendous amount of resentment.,73
961,"Well, and this is the so let me challenge you.",46
962,"Yeah, go right ahead.",21
963,Challenge you.,14
964,Can you steal man?,18
965,"The case that the prime minister of this country, Trudeau, wants the best for this country and actually might do good things for this country as an intellectual challenge.",171
966,Sure.,5
967,"Um, he seems to get along well with his wife.",45
968,He has some kids.,17
969,There's no sexual scandals.,27
970,And he's in a position where that could easily be the case.,59
971,He seems to have done some good things on the oceanic management front.,71
972,He's put a fair bit of Canada's oceans into marine protected areas.,67
973,And that might be his most fundamental legacy.,46
974,"If it's real, I've been trying to get information about the actual reality of the protection.",93
975,And I haven't been able to do that.,35
976,But that's a good thing.,24
977,So sorry to the family thing is there's some aspect of his character.,69
978,This is a character.,20
979,There is some aspect to him who's that makes him a good man.,60
980,"Well, I mean, there's the evidence there.",41
981,"You know, I mean, he's not a Jeffrey Epstein profligate on the sexual front.",76
982,So that's something.,20
983,"And his wife, they seem to have a real marriage.",48
984,And he has kids.,16
985,"So, you know, good for him.",27
986,"That's a good start, by the way, for a leader.",46
987,"Yeah, right.",12
988,To be a great man.,18
989,"Well, then I also thought, okay, well, after the Liberals had brought in a Harvard intellectual who was a Canadian to be their last leader, he didn't work out.",159
990,And then they're flailing about for a leader.,45
991,And the Liberals in Canada are pretty good at maintaining power and leadership and have been the dominant governing party in Canada for a long time.,148
992,"And so they went to Justin and said, well, you know, it's you are a conservative.",81
993,"And you can imagine that's not a positive, um, specter for someone who's on the left.",85
994,"Or even a liberal, especially, and Trudeau is quite a bit on the left.",70
995,"And they said, we need you to run.",34
996,"And then I thought, okay, well, the answer to that should have been no because the Trudeau Justin has no training for this, no experience.",138
997,"He's not, he's a part-time drama teacher, fundamentally.",56
998,He hadn't run a business.,25
999,He just didn't know enough to be prime minister.,48
1000,But then I'm trying to put myself in his position.,50
1001,"And so it's like, okay, I don't know enough, but I'm young.",59
1002,And we don't want the conservatives.,36
1003,And they had had to run a 10-year run.,38
1004,So maybe it was time for a new government.,42
1005,"I could, maybe I could grow into this man.",42
1006,Maybe I could surround myself with good people and I could learn humbly.,72
1007,"And I could become the person I'm now pretending to be, which we all have to do as we move forward, right?",106
1008,"And so, and so then I thought, okay, I think you made a mistake there because you ran only on your father's name.",113
1009,And you didn't have the background.,35
1010,But let's give the devil his due and say that's no problem.,59
1011,"Okay, so now what do you do?",28
1012,"Well, you get elected, and your first act is to make the cabinet 50% women, despite the fact that only 25% of the elected members are female.",141
1013,"It's like, okay, you just have to your talent pool.",51
1014,That was a really bad move for your first move.,47
1015,"Okay, I can ask you about that.",31
1016,"Do you think, where does that move come from?",45
1017,Deep somewhere in the heart?,28
1018,Or is it is it trying to listen to the social forces that of the moment and try to ride those ways?,99
1019,"You know, maybe it's like a great, a great popularity.",54
1020,"By, after thinking it through, it's like, no, you just have your talent pool for cabinet positions.",99
1021,That's what you did.,20
1022,There's enough cabinet positions.,33
1023,"You know, you could argue that each of the met threshold, it's like, there's a big difference between threshold and excellent.",126
1024,So you don't think that that came from a place of compassion.,61
1025,I don't care about it.,22
1026,I don't regard compassion as a virtue.,38
1027,"Compassion is a reflex, not a virtue.",37
1028,You don't think you're vicious compassion is a virtue.,54
1029,"Wait, wait a minute, wait a minute.",35
1030,"Compassion can come deep from the human heart and the human mind, I think.",74
1031,Are we talking about the same kind of compassion?,49
1032,Yeah.,5
1033,Trying to understand the suffering.,35
1034,Treating adults like infants is not virtuous.,45
1035,I see.,6
1036,"Well, compassion isn't treating adults like inf, I mean, those are just terms.",78
1037,Are you sure?,13
1038,Okay.,5
1039,"Whatever the term is, maybe love is maybe the better.",53
1040,Edible compassion is.,21
1041,"I mean, I suppose I'm speaking to love.",39
1042,You don't think those ideas came from concern.,46
1043,Love is a blend of compassion and encouragement and truth.,58
1044,"Love is complicated, man.",25
1045,Yeah.,5
1046,"If I love you, if I love you, is it compassion or encouragement you want from me?",81
1047,"Yeah, the dance.",16
1048,"Well, love is definitely a dance of two humans, ultimately, that leads to the growth of both.",93
1049,"Well, that's the thing.",23
1050,The growth element is crucial.,30
1051,Yeah.,5
1052,"Because the growth element to foster the growth element, that requires judgment.",80
1053,"Compassion and judgment, well, even and have been conceptualized this way forever, two hands of God, mercy and justice.",119
1054,"They have to operate in tandem, right?",38
1055,And mercy is flawed as you are.,31
1056,You're acceptable.,18
1057,"It's like, well, do you want that?",34
1058,Do you want your flaws to be acceptable?,40
1059,And that's that is no.,22
1060,"It's so it's like, well, that's where the judgment comes in.",60
1061,"It's like, but you could be better.",35
1062,You could be more than you are.,31
1063,And that's the maternal and the paternal in some fundamental sense.,67
1064,And there has to be an active exchange of information between those two poles.,78
1065,"So even if even if Trudeau was motivated by compassion, it's like, yeah, just how loving are you?",97
1066,"First of all, no, it was a really bad decision.",47
1067,And then he and he's expressed contempt for monetary policy.,60
1068,I'm not interested in monetary policy.,38
1069,"It's like, okay, but you're a prime minister.",45
1070,And he's expressed admiration for the Chinese Communist Party because they can be very efficient in their pursuit of environmental goals.,137
1071,"It's like, oh, yeah, efficiency, eh?",36
1072,The efficiency of the tyranny in the service of your terror.,60
1073,"And so, and I've watched him repeatedly and I've listened to him a lot and I've tried to do that clinically and with some degree of dispassion.",143
1074,"And that's hard too because his father, Pierre, devastated the West in 1982 with the national energy policy.",108
1075,And Trudeau is doing exactly the same thing again.,50
1076,"And so as a Westerner as well, I have an inbuilt animus and one that's well deserved because central Canada, especially the glittery, literati elite types in the Ottawa Montreal Toronto triangle have exploited the West and expressed contempt for the West far too much for far too long.",285
1077,"And that's accelerating at the moment, for example, with Trudeau's recent attack on the Canadian farmers.",105
1078,He's an enemy of the oil and gas industry.,42
1079,"It's an utter absolute bloody catastrophe and look what's happened in Europe, at least in partial consequence.",110
1080,And he's no friend to the farmers.,34
1081,"So I've tried to steal manhem, you know, I try to put myself in the position of the people that I'm criticizing.",112
1082,I think he's a narcissist.,26
1083,Do you think there's a degree to which power changed him?,57
1084,"If you're not suited for the position, if you're not the man for the position, you can be absolutely 100% sure that the power will corrupt you.",143
1085,How could it not?,17
1086,"I mean, at the least, if you don't have the chops for the job, you have to devalue the job to the point where you can feel comfortable inhabiting it.",149
1087,"So yes, I think that it's corrupted him.",40
1088,"And I mean, look at him doubling down.",38
1089,We wear masks in flights into Canada.,37
1090,We have to fill out an arrive can bureaucratic form on our phones because a passport isn't good enough.,103
1091,We can't get a passport.,24
1092,What if you're 85 and you don't know how to use the smartphone?,63
1093,"Oh well, too bad for you.",25
1094,"It's like, yes, it's corrupted him.",35
1095,Would you talk to him?,22
1096,"Well, if you were to sit down and talk with him and he wanted to talk, would you and what kind of things would you talk about?",126
1097,Perhaps on your podcast?,24
1098,I don't think I've ever said no to talking to anyone.,53
1099,"So which is, you know, would you would that be a first or would you would you make that conversation?",101
1100,"Do you believe in the power of no, I'd ask them those kinds of contact?",71
1101,"No, if if if if he was willing to talk to me, I'd talk because I'd like to ask him, I have lots of things I'd like to ask him about.",132
1102,"I mean, I've had political types in Canada on my podcast and tried to ask them questions.",89
1103,So I'd like to know.,20
1104,Is that something?,18
1105,Maybe I've got a big part of them wrong.,40
1106,Yes.,4
1107,And I probably do.,18
1108,"But my observation has been that every chance he had to retreat from his phoenix position, let's say he doubled down and these are parliament is not running for the next year.",175
1109,It's still zoom in.,19
1110,It's still COVID lockdown parliament for the next year.,55
1111,It's already been fatally compromised perhaps by the lockdowns for the last couple of years.,92
1112,And this is parliament we're talking about.,43
1113,"There's a kind of paralysis, fear driven paralysis that also in part, so some of the most brilliant people I know are lost in this paralysis.",141
1114,"I don't think people have signed a word to it, but it's almost like a fear of this unknown thing that lurks in the shadows and that unfortunately that fear is leveraged by people that who are in academic circles, who are in faculty or students, this is a lot more administration.",279
1115,"And they start to use that fear, which makes me quite uncomfortable.",68
1116,It does lend people in the positions of power who are not good at handling that power to become slowly day by day a little bit more corrupt.,140
1117,I was really trying to figure out the last two weeks thinking this through.,75
1118,"It's like how do you know let's say someone asked me a question in the YouTube comments, they said, well why can I trust your advice on the environmental front?",160
1119,"And I thought, that's a really good question.",45
1120,"Okay, let's see if we can figure out the principles by which the advice would be trustworthy.",93
1121,"Okay, how do you know it's not trustworthy?",43
1122,"Well, one potential response to that would be the claims are not in accordance with the facts, but you know, facts are tricky things and it depends on where you look for them.",175
1123,"So that's a tough one to get right because for example, Longberg's fundamental critics argue about his facts, not just his interpretation of them.",146
1124,So that can't be an unnearing guide.,36
1125,"And so I thought, well, the facts exactly doesn't work because when it's about everything, there's too many facts.",114
1126,So then how do you determine if someone's a trustworthy guide in the face of the apocalyptic unknown?,101
1127,Because that's really the question.,35
1128,And the answer is they're not terrified tyrants.,48
1129,I think that's the answer.,26
1130,"Now, maybe that's wrong.",24
1131,"If someone has a better answer, I didn't know if they're terrified tyrant because they are willing to use compulsion on other people when they could use goodwill.",162
1132,"Like the farmers in Canada objected, they said, look, we have every economic reason to use this little fertilizer as we can because it's expensive.",147
1133,We have satellite maps of where we put the fertilizer.,54
1134,We have cut our fertilizer use so substantially in the last 40 years.,69
1135,You can't believe it.,21
1136,And we grow way more food.,26
1137,We're already breaking ourselves in half.,41
1138,"And if you know farmers, especially the ones who still survive, you think you think those people don't know what they're doing.",127
1139,"It's like they're pretty damn sophisticated, man, like way more sophisticated than our prime minister.",102
1140,"And now you tell them, no, it's a 30% reduction.",48
1141,And we don't care how much food you're growing.,47
1142,"So it's not a reduction that's dependent on amount of food produced per unit of fertilizer used, which would be at least you could imagine it.",142
1143,"So okay, so you're producing this much food and you use this much fertilizer.",77
1144,So you're hyper efficient.,26
1145,Maybe we take the 10% of farmers who are the least efficient in that metric.,76
1146,"And we say to them, you have to get as efficient as the average farmer.",71
1147,"And then they say, well, look, you know, our situation's different.",67
1148,"We're in a more northern climb, the soils weaker.",49
1149,"You know, you obviously have to bargain with that.",50
1150,"But at least, at least you reward them for their productivity.",62
1151,"Well, it's like, well, Holland isn't going to have beef.",56
1152,"Well, where are they going to get it?",37
1153,"Well, you don't need it.",24
1154,"It's like, oh, I see.",21
1155,You get to tell me what I can eat now.,38
1156,Do you?,7
1157,Really?,7
1158,Okay.,5
1159,And Holland is going to import food from where that's more efficient on the fertilizer front.,93
1160,There's no one more efficient than Holland and same with Canada.,64
1161,"And like, isn't this going to make food prices more expensive?",62
1162,And doesn't that mean that hungry people die?,45
1163,Because that is what it means.,30
1164,So ultimately poor people pay the price of these kinds of policies.,67
1165,"Not known, not ultimately.",26
1166,"Now today, today, that's a crucial distinction because they say, well, ultimately, the poor will benefit.",105
1167,"Yeah, except the dead ones.",27
1168,"Today, today, right?",20
1169,"It seems like the story of war, too, is a time when the poor people suffer from the decision made by the powerful, the rich, the political elite.",145
1170,Yeah.,5
1171,Let me ask you about the war in Ukraine.,40
1172,"Oh, yeah.",9
1173,I got into plenty of trouble about that too.,44
1174,"You're, you're just a man in a suit talking on microphones and writing brilliant articles.",90
1175,"There's also people dying, fighting.",36
1176,"It's their land, it's their country, it's their history.",56
1177,This is true for both Russia and Ukraine.,41
1178,Yeah.,5
1179,"It's people trying to ask, they have many dragons and they're asking themselves a question, who are we?",103
1180,What is this?,13
1181,What is the future of this nation?,34
1182,We thought we are a great nation.,33
1183,"And I think both countries say this and they say, well, how do we become the great nation we thought we are?",108
1184,Yeah.,5
1185,"And so what, first of all, you got in trouble, what's the dynamics of the trouble?",82
1186,And is it something you regret saying?,38
1187,"No, no.",7
1188,I thought about it a lot.,25
1189,"I laid out four reasons for the war and then I was criticized in the Atlantic for the argument was reduced to one reason, which was a caricature of the reason.",159
1190,I gave a variety of reasons why the war happened.,49
1191,Mismanagement on the part of the West in relationship to Russia and foreign policy over the last since the wall fell.,117
1192,It's understandable because it's extremely complex.,51
1193,Hyper reliance on Russia as a cardinal source of energy provision for Europe in the wake of idiot environmental globalist utopianism.,133
1194,The expansionist tendencies of Russia that are analogous in some sense to the Soviet Union empire building.,107
1195,"And then the last one, which is the one I got in trouble for, which is Putin's belief or willingness to manipulate his people into believing that Russia is a salvific force in the face of idiot western wokeism.",210
1196,And that's the one I got in trouble for.,40
1197,"It's like, while you're justifying Putin, it's like it's not only it's not only the Russians that think the West has lost its mind.",131
1198,The Eastern Europeans think so too.,35
1199,And do I know that?,19
1200,"It's like, well, I went to 15 Eastern European countries this this spring.",74
1201,And I talked to 300 political and cultural leaders.,51
1202,"And you might say, well, they were all conservatives.",53
1203,"It's like, actually, no, they weren't.",38
1204,Most of them were conservatives because it turns out that they're more willing to talk to me.,93
1205,But a good chunk of them were liberals by by any stretch of the imagination and a fair number of them were canceled progressives.,129
1206,"Well, because you're very concerned about the culture wars that perhaps are a signal of a possible bad future for this country and for this part of the world, that reason stands out.",182
1207,And do you sort of looking back at four reasons think it deserves to have a place in one of the four?,101
1208,"Oh, absolutely.",15
1209,"Because it is, you know, uh, it's a complicated day because I said, look, Putin might believe this.",99
1210,And I actually think he does because I read a bunch of Putin speeches and I have been reading them for 15 years.,112
1211,"And my sense of people generally, and this was true Hitler.",59
1212,"It's like, what did Hitler believe?",35
1213,"Well, did you read what he wrote?",33
1214,He just did what he said he was going to do.,44
1215,"And you might think, well, some people are so tricky.",53
1216,They have a whole body of elaborated speech that's completely separate from their personality and their personalities pursuing a different agenda.,146
1217,And this whole body of speech is nothing but a front.,53
1218,"It's like, good luck finding someone that sophisticated.",56
1219,"First of all, if you say things long enough, you're going to believe them.",74
1220,That's a really interesting and fascinating and important point.,64
1221,"Even if you start out as a lie as a propaganda, I think Hitler is an example of somebody that I think really quickly you start to believe the propaganda.",153
1222,"Well, you've thought Lord Vodai systems, it's like, don't you become what you practice?",87
1223,"And the answer to that is, well, absolutely.",44
1224,We even know the neurology.,27
1225,"It's like when you first formulate a concept, huge swathes of your cortex are lit up, so to speak.",98
1226,"But as you practice that, first of all, the right hemisphere stops participating.",81
1227,And then the the the left participates less and less until you build specialized machinery for exactly that conceptual frame.,125
1228,"And then you start to see it, not just think it.",48
1229,"And so if you're telling the same lies over and over, who do you think you're fooling?",86
1230,"Think, well, I can withstand my own lies, not if they're effective lies.",72
1231,"And if they're effective enough to fool millions of people and then they reflect them back to you, what makes you think you're going to be able to withstand that?",162
1232,You aren't.,11
1233,And so I do think Putin believes to the degree that he believes anything.,73
1234,I do believe that he thinks of himself as a bulwark for christened them against the degeneration of the West.,109
1235,And that's that third way that Dugan and Putin have been talking about the philosopher Alexander Dugan and Putin for 15 years.,126
1236,Now what that is is very amorphous.,35
1237,Solzhenitsyn thought the Russians would have to return to the incremental development of Orthodox Christianity to escape from the communist trap.,145
1238,And to some degree that's happening in Russia because there's been a return to Orthodox Christianity.,101
1239,"Now you could say, yeah, but the Orthodox Church has just been co-opted by the state.",85
1240,And I would say there's some evidence for that.,47
1241,"I've heard, for example, that the metropolitan bones, I don't know if this is true, owns five billion dollars worth of personal property.",137
1242,And I would say there's a bit of a moral hazard in that.,56
1243,"And it's possible that the Orthodox Church has been co-opted, but there has been somewhat have an Orthodox revival in Russia.",125
1244,And I don't think that's all bad.,33
1245,"Now even if Putin doesn't believe any of this, if he's just a psychopathic manipulator.",87
1246,"And unfortunately, I don't think that's true.",45
1247,I've read his speeches.,23
1248,It doesn't look like it to me.,30
1249,And he is by no means the worst Russian leader of the last hundred years.,73
1250,"Well, there's quite a selection there.",38
1251,"There certainly is, but and I say that knowing that, even if he doesn't believe it, he's convinced his people that it's true.",125
1252,"And so we're stuck with the, we're stuck with the claim in either case.",71
1253,And that's the point I was trying to make in the article.,57
1254,Sometimes I'm troubled by people that explain things.,53
1255,"And a lot of people reached out to me, experts tell me how I should feel, what I should think about Ukraine.",108
1256,"Oh, you naive, Lex, you're so naive.",36
1257,"You know, here's how it really is.",34
1258,But then I get to see people that lost their home.,50
1259,I get to see people on the Russian side who believe there.,58
1260,I genuinely think that there's some degree to which they have love in their heart.,82
1261,"They see themselves as heroes saving a land from, from Nazis.",61
1262,How else would you motivate young men to go fight?,50
1263,"It's just it's these humans destroying not only their homes, but creating generational hate, destroying the possibility of love towards each other.",147
1264,They're basically creating hate.,32
1265,"What I've heard a lot of is on February 24th this year, hate was born at a scale that region is not seen.",105
1266,"Hate towards not Vladimir Putin, hate towards not the soldiers in Russia, but hate towards all Russians.",104
1267,Hate that will last generations.,32
1268,"And then you can, you can see just the pain there.",50
1269,"And then when all these experts talk about agriculture and energy and geopolitics and yeah, maybe like what you say with with the fighting the ideologies of the woke and so on, I just feel like it's missing something deep that war is not fought about any of those things.",271
1270,War started and wars averted based on human beings based on humanity.,69
1271,Here's another ugly thought since we haven't had enough so far.,63
1272,We locked everything down for COVID.,36
1273,How much face-to-face communication was there between the West and Vladimir Putin?,82
1274,How about none?,15
1275,"How about that was the wrong amount, especially given that Europe was completely dependent on Putin for its energy supplies, well not completely, but you know what I mean?",171
1276,materially and significantly.,29
