index,content,token
456,"There's an arc here that when we think it's we think of a country and we say we and we think of a country, um, it's not true.",125
457,It's not like that.,19
458,There are individuals who change.,33
459,One generation dies and another generation comes along.,55
460,"And one of those arcs is that um, the ones who have been through war don't want to go to war and are more happily, you know, willing to abide by whatever the rules are.",168
461,"As you get farther along into that cycle and you get a new generation and they forget about wars and the horrors of wars, then they then they want to fight.",156
462,And so you're seeing right now the emergent of fight for right.,63
463,And what that means is you see it internally fight with where are you and fight for that thing and they mean fight.,115
464,And then externally fight.,26
465,Are you going to be the strong one who will fight and win?,58
466,And that develops on both sides this fight and win and they side is cheering each other on into a war.,102
467,But that's comes by those who really have not experienced war because it comes in their part of their lifetime.,111
468,Humans are fascinating.,23
469,Humans are fascinating.,23
470,"And by the way, human nature has not changed over the thousands of years.",73
471,"So it's so interesting because like in doing this study and it comes across in the study, it's like watching the same movie over and over again.",144
472,You see the arc and you see it happen over and over again.,58
473,The only things that seem to change are the close people wearing the technologies you think.,92
474,Yeah.,5
475,And then some of you probably will disagree with you about the clothes.,71
476,Maybe there's also cycles within fashion.,41
477,Maybe we're not even creative there.,36
478,What do you make of Russia and Vladimir Putin?,46
479,What do you think about Putin as a leader as a human being on this world stage within the context of the cycles of the empires that you think about?,148
480,"Well, Putin came to power at the failure of Russia's last order.",64
481,So there was there was the end of communism.,44
482,"And there was the development of the market economy, the collapse of the Soviet Union.",86
483,"And at that time, he was appointed by Yeltsin who was an alcoholic and had problems managing and was put into power.",116
484,And the conditions in the Russian were the work.,48
485,There was anarchy.,18
486,There was no money.,19
487,It was it had the classic end of cycle ingredients.,51
488,It was broke.,13
489,It was three people were fighting with each other.,50
490,It was in the anarchy.,22
491,And that's when he came to power.,33
492,And there were not institutions.,32
493,The whole thing had collapsed.,30
494,"There was not effective ministry of education, ministry of anything.",68
495,And so the idea was that they needed 25 years of stability and they needed a democracy.,87
496,And they needed the improvement of capital markets.,51
497,"So he's been in that position as a I guess I would call him a semi-autocratic leader in that from all indications, he would respect the democracy.",146
498,And he's very popular.,22
499,He's one democratic elections because he's been a strong leader and he's brought peace and stability to the Soviet to Russia after the breakup of the Soviet Union.,163
500,And he's a strong leader in pursuit of the countries interests in a way where Russia is not a significant economic power.,121
501,But it is a significant military power.,39
502,So the issues and then there's a strong alliance between Russia and China now.,78
503,So that's kind of the lay of the land.,38
504,And then there are sensitivities.,33
505,The Ukraine issue is a sensitivity because there are a lot of Russians who live in the Ukraine.,95
506,And there's also the issue of NATO on their border.,51
507,So there are those kinds of things.,35
508,And he has military power.,26
509,And he has a strong alliance with China.,40
510,And I guess that's my best summary of what his position is.,59
511,"Strong leader, popular.",23
512,These are not subjective interpretations.,41
513,These are objective interpretations.,36
514,"Yeah, it's interesting just in this conversation.",49
515,You're not sort of doing the usual criticism of any one particular system.,74
516,You're looking at these systems from the perspective of history.,64
517,You're just describing how they work.,37
518,"It's often times when you talk about what Russia is today or what the Soviet Union was or what China is today is you start to criticize while they do this kind of censorship or they do this kind of, they limit freedoms in this kind of way.",239
519,"But you're just kind of describing this as a nation with ideas, what they think is right.",89
520,This is how they hope to get it to work.,40
521,This is why it's working.,25
522,This is what's not working.,27
523,Here's metrics that show that it's not working.,47
524,I think that's a refreshing way to think about it.,50
525,It's easy though.,17
526,"I mean, you got some criticism saying that I think China is a strict parent.",76
527,Some people criticize these countries for doing so for violating human rights.,78
528,I suppose there are some people that criticize the United States for violating human rights.,92
529,"But what are your thoughts on the world stage today about some of the behaviors in this government in terms of respecting the rights, the basic rights of human beings?",167
530,You described accurately how I just tried to look at things in a non.,69
531,I don't want to impute my values on anybody.,44
532,"I mean, there are intolerable things.",37
533,So I'm not saying there aren't ill intolerable things.,54
534,But one of the great things of being an American here is that I grew up with all different nationalities having all different points of view and all different religions and all different ways of operating.,205
535,And I've come to treasure the fact that that is what's their business is their business.,88
536,And then the question is where do you cross the line under what circumstances that others have got to do it my way?,115
537,"And then when you do it internationally, the issue of what is a sovereign state, which as I say in the piece of Westphalia and you have borders and then when do you cross the line that my way of doing things has got to be their way of doing things or what are the various rights?",279
538,And so that's a very delicate question or a very difficult question.,68
539,And we all have responsibilities to different parties and we all have different levels of knowledge about those particular things.,130
540,"So for example, as an international investor, I have a responsibility to my investors.",86
541,Those who run companies have a responsibility to theirs of how do they run that?,80
542,"So if you're taking Nike or stinkers and so on and Americans can decide whether they want to buy a Chinese products or not by Chinese products, we are all faced with those types of choices.",189
543,"So you have what do you want to do in your constituency and you have your choices and then beyond that, in many cases, the issues are quite complex like there are geopolitical questions that enter into it.",205
544,"So and then I believe that if you disconnect it, if all those if entities like myself, the businesses doing business with China disconnected, I think that that would be disastrous, economically disastrous, and it would also be reduce the understanding that comes from working together that helps to reduce wars.",311
545,And so these are all complicated.,33
546,So what we do is and who makes it my opinion matters the most.,62
547,Why should it be my opinion that matters the most in making that decision?,74
548,"So I largely look at the government guidance that I get not only for my own government, but from the other governments and I follow the rules.",142
549,"I'm in 40, we invest in 40 countries and we want to do that in the best way to provide the diversified portfolio and we sort of need that up.",141
550,Every one of those countries has similar complexities.,54
551,There are always one issue or another and there's only so much that we really understand about all of those issues.,115
552,So we rely largely on the guidance that we get.,47
553,"Yeah, you have to empathize and show respect to the culture of the place, the way things are done.",98
554,"You don't necessarily the way you heal relationships between nations, like you said, you work together and that requires kind of to listen maybe more than you talk.",164
555,And I think people in the public sphere talk a lot about China without really listening without understanding much about China without one of the things that makes me really sad because I know how to speak Russian and I can I know how much is lost in translation.,263
556,"It makes me sad that I'll never really get to know the Chinese culture because like I'll never really get to know the language, the literature, the just talk to regular people.",176
557,"It's not just the government or officials or scientists, just regular folks and get the culture.",96
558,"I think if you don't understand the culture, just the basics of the human nature of what people love about their country, about their family, what the kind of hopes they have, what kind of values they have without that, you're not going to be able to fully connect with them.",275
559,And you have to do that first to have a chance of building a good world.,72
560,I couldn't agree with you more.,31
561,"I was very lucky because as I say, you know, since 1984, so for more than half of my life, I've been going there and I and the common people and all sorts of people and I've got to meet them.",191
562,"I don't speak the language, but a combination of through translators or them speaking English and being in situations I had my son go to school, a local school and we developed those kinds of understandings.",207
563,I think that but the not wanting to know the other perspective is the thing that's most scary.,94
564,Yeah.,5
565,Like I'm right now in the middle and and all I want to try to do is to help mutual understanding.,97
566,You're right.,13
567,"If there were questions probing me asking me, what is it?",57
568,I'm not on one side or another.,31
569,I get I don't want to be on one side or another.,48
570,I believe that each has their right within there to approach their different culture in their own way.,102
571,So many ways you gave an example.,33
572,"If they're not doing harm to others, I mean, so but that issue of trying to understand is so much better.",105
573,That doesn't mean agree with.,29
574,"If you are wanting to out clever and out compete somebody, it still pays to understand what they're thinking.",109
575,"So to achieve understanding of what they're thinking, even if you want to go to war with them, that understanding is the best thing to have.",140
576,What we have now is a situation in which there's an enemy mentality and that means that anything that serves the seems to be like understanding or conveying understanding seems to mistakenly create the notion of I'm on their side in a war and that's kind of a dangerous thing because there's a momentum here to fight.,317
577,Henry Kissinger praises you new book and you thank him in it in the dedication.,79
578,What's your relationship like with him?,39
579,What makes him interesting?,27
580,Maybe what makes him controversial?,35
581,What makes him such a central figure in history?,48
582,"First, most importantly, he's unique about seeing things through all the others' eyes.",86
583,"If you were, it's like there's a chess game.",44
584,"I mean, I think geopolitics is like a chess game, but with multiple chess players playing the same game.",104
585,So imagine there are six people around playing the chess game and he could sit in each seat and he could know how they see it.,126
586,And see it in a calm way of how they see it.,44
587,He's unique in that way.,24
588,He's 98 years old and he's equally able to do that.,51
589,And he has a background that in which he's a historian.,55
590,So he really understands history super terrifically.,52
591,He doesn't understand economic history as much.,47
592,So that's why to something that we enjoy having conversation because he's interested in the economic piece.,107
593,He doesn't know and I'm so interested in the geopolitical piece that I don't know as well.,90
594,"But anyway, he's able to do that, but not only a historian, but a practitioner.",79
595,"So when you go from an academic to a practitioner who has that talent to see things through other's eyes in an objective way and to be strategic rather than just tactical, that's a very special person and that's why Henry is, to me, a very special person.",255
596,"Yeah, he's lived a fascinating life.",36
597,"Just all of the world events he's been involved in, is fascinating.",67
598,"And like you said, that's such an interesting skill to have.",60
599,"To consider what are the concerns, the hope, the dreams, the fears of all the people at the table?",98
600,What are they thinking?,23
601,"I find that people don't, once again, don't do that enough when it's the obvious thing you should be doing, whether it's business deals or political negotiation or geopolitical negotiation.",189
602,"I'm often surprised again, so I had to go to the Russian thing because I hear I hear Putin talk in Russian and you start to infer certain intentions and not the trivial stuff.",175
603,"Like the human being, what is that human being hoping for himself, for his country, for his close in the circle, for the bigger?",128
604,And I just see that that's often just loss in translation.,58
605,"I just see like American leaders talking to Putin and it's just not, there's not a connection.",94
606,Absolutely.,11
607,I know exactly what you're talking about.,41
608,"It has never failed that in my listening to a conversation or even reading a speech and you see then it reported the inevitably, the reporter picked some headline characterization that has very little to do with what was really happening, but might be a headline grabber that's at some kind of distortion and there's a lack of understanding of really what's going on.",367
609,"If it's okay, let me ask you a couple questions about cryptocurrency.",69
610,You've had a few opinions about Bitcoin over the years.,55
611,What are your thoughts about Bitcoin today?,43
612,It's role in the global financial system and just in human society in general.,78
613,"Well, the evolution of Bitcoin over the years is one of the things that has influenced changes in my view.",106
614,"It has proven itself something like 10, 11 years ago.",53
615,Imagine the programming of this and here's you throw it out and that's the idea.,80
616,It has not been hacked.,23
617,"It has operated, it has built, it has come an amazing way over that 11 years to be maybe probably the most excited topic among a lot of people and has been used and is now has obtained the status of having imputed value.",220
618,"At the same time, it is one of those assets that is an alternative money.",73
619,I think we're entering an era where there's going to be a competition of monies because of the printing of fiat money and the depreciated value.,144
620,"There will be a competition of monies and Bitcoin is part of that competition but there will be many monies, not just crypto monies but there will be central bank crypto monies but there will be different kinds of monies.",221
621,"Even monies are things that you buy and sell NFTs can become a money, a type of money.",86
622,You own it and it's an investment and you could say I'd rather own it than own Bitcoin.,87
623,It has a radalya body and NFTs.,31
624,Not yet.,8
625,Only just because I definitely want to buy NFTs to just experience them.,72
626,I think I should produce one and I should have asked that.,58
627,Have you minted an NFT?,23
628,You probably should just to know what it's like.,48
629,That's right.,13
630,This stuff is happening.,24
631,This stuff is real and how it operates.,39
632,All new real things.,20
633,"Some are going to go and the internet in the year 2000, pets.com could have been a great, but maybe pets.com doesn't make it and who knows.",139
634,That's the beauty of the competitive system that will evolve and some things will be treasured and some things will be trashed.,127
635,"When I look at it, I think we are in an environment of what is an alternative money.",84
636,"A money has two purposes, a medium of exchange and a storehold of wealth.",73
637,We are looking for and it's portable and it's best if it's recognized in other countries.,89
638,Gold is one of those.,21
639,"I look at it as an alternative gold, but I look at a number of things as an alternative gold.",93
640,I think that gold is still my favorite because of certain qualities.,68
641,"For example, you can't trace it.",32
642,"In Bitcoin, you can trace who owns it where it's going and so on.",65
643,Governments can have that ability to trace it and so a gold piece of coin.,74
644,It's not connected.,19
645,"I think not connected has benefits, particularly in a world where maybe connections can be more risky.",102
646,Gold has been for many thousands of years universally recognized as a source of money.,86
647,"Central banks, it's the third largest source of money in central bank reserves.",79
648,I don't think Bitcoin is going to serve those types of purposes and so on.,74
649,"For various reasons, I prefer gold to the other.",48
650,But it's a little bit part of my mix.,37
651,"You look at it, I think, 69,000 this year is the high Bitcoin hit.",66
652,Do you think it's possible?,27
653,You mentioned gold.,19
654,"Do you think it's possible to reach as very high numbers, like 1 million that some people talk about?",101
655,I don't think that's possible because the way I look at it is there's a certain amount of a certain amount of it.,113
656,There's a certain amount of gold.,33
657,I'll use gold as a benchmark.,29
658,The amount of it is worth about $1 trillion total crypto is about 2.2 trillion.,79
659,But let's say Bitcoin.,22
660,It's $1 trillion.,17
661,"If you take the amount of money that is in gold that is not used for jewelry purposes and not used by central banks and I assume Bitcoin won't be used for jewelry purposes or central bank purposes, that amount in gold is about $5 trillion.",239
662,"So right now, if you were to have a portfolio that has gold and crypto, gold and Bitcoin, it's worth about 20% of the value of gold.",132
663,Do I think it's going to be worth more than gold?,49
664,"In terms of that mix, I don't think it'll be worth more than gold.",66
665,But let's say it became worth as much as gold.,46
666,I don't believe it will be.,27
667,I think that 20% sounds kind of about right.,44
668,I really don't know what the right answer is.,45
669,Then there's the question of what is all of that pool of money that let's say gold and gold equivalents relative to everything else?,132
670,"Does it go from, let's call it $678 trillion to $16 trillion?",61
671,Maybe it could double.,22
672,It depends what it is in the world environment.,47
673,"But basically, if you use gold as a measure, it just makes no sense that it's going to be used that much more.",110
674,Am I sure about that?,21
675,I'm not sure about anything.,28
676,"But logically, it seems to me that there's a limitation on its price in relationship to other things that are like it.",118
677,Let me ask for your deep financial analysis and a very important issue.,71
678,"I just talked a couple days ago, Elon Musk.",43
679,He wants to put a literal dogecoin on the moon.,47
680,What are your thoughts about dogecoin?,38
681,Do you think it'll be the official currency?,44
682,Maybe reserve currency on the moon and on Mars.,47
683,My reaction is that's cute.,27
684,I remember Elon when he first got his money from PayPal.,56
685,"I think he said to me, he got $180 million, $90 million, he decided to say, why aren't we going to outer space?",111
686,"He wanted to take a spaceship that would be modified using Russian technology to put a plant and a watering can on the moon or on Mars, I think it was.",151
687,"He said, first life on Mars or first life on that as an inspiring notion.",73
688,Then there's always what's behind it.,37
689,I have a lot of respect for Elon's ability to do other things behind it.,72
690,I would take that as symbolic and I'd be asking him what's behind it.,69
691,What's next?,12
692,I'm also just on the topic of dogecoin and meme coin.,53
693,"There's some aspect of humor and lightheartedness that's really interesting about that we would communicate what ideas become viral, how to captivate people with ideas.",168
694,There's something about taking things too seriously that somehow slows it all down and it's interesting.,104
695,You're right.,13
696,That's part of human nature somehow.,36
697,Humor is part of this whole thing.,34
698,You've talked about the importance of writing ideas down and you have principles in particular.,95
699,Principles.,11
700,"You have this really nice thing in your book where you actually, I think there's such a brilliant way of highlighting which parts are extra important and you make them bold.",173
701,That's a brilliant idea.,24
702,Let me just ask the high level question of what's a good system for taking notes?,81
703,"Well, I find that almost everything happens over and over again.",64
704,We're in the blizzard of these things happening.,48
705,"What I found is that if I'm making a decision that after I make the decision usually or right at the time, if I pause and reflect and I write my principle down, in other words, principle is a recipe.",199
706,How would I make that decision?,31
707,What are the criteria around it?,32
708,I find that I make it much more clear.,38
709,It becomes clear and it applies to the next thing that comes along.,67
710,It'll be that way because everything happens over and over and over again.,74
711,"I think people make the mistake of looking at just the one, like it's the first one.",84
712,I don't know.,13
713,They have the first problem of this sort of the first child or whatever it is.,78
714,This has been happening plenty of time.,39
715,"If you have the principles, I found that helped me think more clearly about it and it helped me communicate better, like why?",125
716,"Over the years, over the last 30 years or so, that's what I've done.",68
717,I did it originally to communicate very well with people I work with.,69
718,I set up my company and it was very important to have good communication.,73
719,Then we could debate the principles.,36
720,That's the process.,19
721,I urge people to do that.,25
722,There are many excellent decision makers.,41
723,"I just wish that they wrote down their principles when this set, for example, we talk about Henry Kissinger and his new book is going to come out with a book on leadership.",172
724,Don't just describe the leaders.,32
725,Describe then what about them were the essential elements to make a good leader under what circumstances.,105
726,"If we think about that, then you begin to think in a principled way.",68
727,"Then when you start to think in a principled way, life becomes so much easier to make decisions and it's so much less confusing because it's like coming up on a species and you say, okay, well, what species is it?",213
728,It's a thing.,13
729,What species is it?,19
730,How do I deal with that species effectively?,44
731,That's what that is.,20
732,I encourage people to write it down.,36
733,I wish anybody who's successful wrote down their principles or their recipes for making those types of decisions.,113
734,So the events of interest here happens over and over and over in similar ways as you're looking for the patterns and you're defining the process that's right to respond to those patterns and you call that the principles and that allows you to deal with the future effectively.,276
735,So like that codifies the lessons from the past to be able to deal with the future.,83
736,What advice do you have for young folks today?,46
737,"In high school, in college, thinking about how to live, have a career that can be proud of or maybe have a life that can be proud of?",133
738,"Know yourself, follow your passion, make your work and passion the same thing while considering the money part because money will get you freedom and choice and be able to beg that.",181
739,"But if you know yourself, feel the pull and pursue that passion.",64
740,"Along those lines, by the way, I found that using personality profile tests has been very helpful.",98
741,I've used those for about 25 years for people to help to understand themselves and understand each other.,105
742,So I created a free one that is called Principles You.,54
743,It's online.,12
744,"It's had remarkable loving people who've taken it, learned about themselves, but also you can put in somebody else and it'll tell you about your relationship with them.",168
745,"That's like 30 minutes is a quick discovery, but the main thing is to understand on your journey, your hero's journey when you're that you will have mistakes and you will have weaknesses and to understand those, not fight those because by understanding mistakes, you will learn not to make mistakes again.",305
746,I have a principle which is pain plus reflection equals progress.,65
747,"So that reflection is important to know yourself, know your pulls, know your weaknesses.",88
748,"And when you also know your weaknesses and the strengths of other people, there are people who have strengths where you're weak and you have strengths where they're weak and to be able to work well together is the most effective way of achieving success.",254
749,"So yeah, it's that journey and there's a life arc and there's a journey and you want to make it the best that you can make it and it has, it's like a video game, you know, it has the challenges and the obstacles and the learning experiences and the temptations and all of that and the maximizing learning to go where you want to go to achieve the life you want is the most important.",383
750,"That's kind of maybe a long-winded way of seeing it, but to learn, I think I'll try to say it simply, there's a five-step process.",130
751,Step one is know your goals.,28
752,Know what you're going after.,29
753,"You could have almost anything you want, but you can't have everything you want and so you have to prioritize and you move in that direction.",141
754,"On the way to your goals, you're going to encounter your problems and your obstacles.",85
755,"So identifying, step two is understanding your problems and your obstacles, identify them.",90
756,"Step three is to diagnose them to get at the root cause of the problem and that could be many root causes, but it could also be your weaknesses or weaknesses of others, but you have to be objective about them.",209
757,"Once you diagnose them, then you go to step four, which is to design a way to get around them and then after you have that design, you implement that design so you have to follow through and do it and you do that and that will then produce its new results, which should be better results.",288
758,I call this kind of a looping process.,38
759,It's the evolutionary looping process and you just keep doing that and you learn over a period of time and you move in the direction that you want.,147
760,Last question and you only have one minute to answer it.,56
761,"You dedicate the book, quote, to my grandchildren and those of their generation who will be participants in the continuation of the story.",138
762,May the force of evolution be with you.,39
763,"So let me ask, where is this force of evolution taking human civilization and what in this story that evolution is writing gives you hope?",138
764,Evolution is in a direction toward improvement and the greatest force is man's capacity to adapt and invent.,108
765,"So you see in the charts in the book, you see that this upward movement, life expectancy, health, all the things that we think are better.",138
766,You see there's a chart and it shows that over a period of time and you barely see the downturns from depressions and wars in that.,131
767,That is the greatest power.,27
768,Man's ability to invent and adapt is evolution and that's the greatest power and that is what gives me justifiable hope.,120
769,"And a continuation of that, like we mentioned with Elon, maybe we'll become a multi-planetary species.",102
770,"So not only will we keep creating amazing things here on Earth, we'll keep expanding out into the cosmos.",105
771,"My time horizon isn't going to have me analyzing that yet, but I hope so when I agree that that would be in the next one.",121
772,So I'm not going to ask you for the best financial system on Mars.,66
773,I think we'll focus on Earth for now.,37
774,"Thank you so much for your brilliance, for the books you've written, for the works you've done, for the inspiration, for millions.",130
775,So and thank you for spending your valuable time here with me today.,68
776,Thank you.,10
777,Thanks for listening to this conversation with Ray Dalio.,57
778,"To support this podcast, please check out our sponsors in the description.",74
779,And now let me leave you with some words from Ray Dalio himself.,64
780,"Every time you confront something painful, you are at a potentially important juncture in your life.",100
781,You have the opportunity to choose healthy and painful truth or unhealthy but comfortable delusion.,99
782,Thank you for listening and hope to see you next time.,54
