index,content,token
384,So let's review those three ways and talk about what happens inside the muscle.,79
385,"So there are three major stimuli for changing the way that muscle works and making muscles stronger, larger or better in some way.",130
386,"And those are stress, tension and damage.",41
387,"Those three things don't necessarily all have to be present, but stress of some kind has to exist.",98
388,Something has to be different in the way that the nerve communicates with the muscle and the way that the muscle contracts or performs that makes the muscle need to change.,172
389,So this is very reminiscent of neuroplasticity in the brain.,60
390,Something needs to happen.,26
391,Certain chemicals need to be present.,37
392,Certain processes need to happen.,33
393,Or else a tissue simply won't change itself.,44
394,"But if those processes and events do happen, then the tissue has essentially no option except to change.",104
395,"So muscles move, as I mentioned, because nerves dump chemical onto the muscles.",79
396,But they move because they have these things called myosin and actin filaments.,79
397,"So if you want to read up on this, you can look on the internet.",64
398,You can put the sliding filament theory of muscle contraction if you really want to go deep down that rabbit hole.,114
399,It's interesting.,17
400,You can learn about this in a muscle physiology class.,54
401,"But basically, along the length of the muscle, you have what's called myosin.",77
402,And just think of myosin as kind of like a wire.,48
403,It's like a bunch of beads and wires that extend across the muscle.,67
404,I think that's the simplest way to describe it.,47
405,The myosin is surrounded by these little beads called actin.,60
406,The way muscles get bigger is that basically the myosin gets thicker.,69
407,"It's a protein, right?",22
408,And it gets thicker.,20
409,So put this in your mind.,25
410,"If you're listening to this or even if you're watching it on YouTube, the way to think about this whole actin, myosin thing and muscle is getting bigger is imagine that you're holding a bouquet of balloons, a bunch of balloons by their strings.",244
411,Except you're not holding the strings all at their bottom.,58
412,So the bouquet isn't nicely arranged.,37
413,It's not like some balloons that are all up at the top and you're holding the strings down at the bottom.,105
414,Imagine that one of the balloons is very close to your hand.,60
415,Another one is a little bit higher up.,38
416,And so this bouquet is very disorganized.,41
417,"In other words, the string extending out of your hand, the strings, rather extending out of your hand, are all different lengths.",129
418,And so the balloons are all over the place.,43
419,That's essentially what myosin looks like in the muscle.,56
420,And those strings are what we call the filaments.,49
421,And then the myosin head that is the balloon.,45
422,"When you stress a muscle properly or you give it sufficient tension or you damage the muscle just enough, there's an adaptive response that takes place where protein is synthesized and it's a very specific protein, it's myosin.",227
423,The myosin gets thicker.,24
424,"In other words, the balloons get bigger.",40
425,So the way to think about muscle growth and the way to think about muscles getting stronger is that those balloons get bigger and the muscle gets thicker.,154
426,"Now the question then should be, as always, how does that happen?",65
427,I mean the muscle doesn't really know anything about what's happening in the outside world.,91
428,"The way it happens is the nerve, the neuron has to tell the muscle to get stronger.",83
429,And it does that through what we call a signaling cascade.,58
430,It talks to the muscle in terms of chemicals.,45
431,"It doesn't whisper to it or shout out, hey, get bigger.",55
432,"What it does is it releases certain chemicals that within the muscle, there are certain chemicals released rather that make those balloons as I'm referring to them, the myosin get thicker.",188
433,So let's talk about the stimulus for doing that.,48
434,"And if already in your mind you're imagining, oh my goodness, these balloons of muscle are going to get thick, thick, thick, thick.",131
435,And it's just going to spiral out of control.,45
436,Don't worry about that.,23
437,People invest a ton of time and energy into trying to make their muscles larger.,80
438,It's actually much harder for people to do than you might think.,64
439,But I do want to give one exception because it illustrates an important principle of where we're headed next.,109
440,"Everybody has imbalances in how muscles can grow, how well muscles can grow or how poorly or how challenging it is for their muscles to grow.",141
441,"Now, many people who are afraid of getting too bulky, for instance, are afraid of lifting weights.",98
442,"But I think the research shows now that everyone of pretty much every age should be doing some sort of resistance exercise, even if that's body weight exercises in order to offset this age related decline in muscle contractile ability, muscle strength, etc.",257
443,There's nothing good about getting frail and weak over time.,60
444,"And people who invest the effort into doing resistance exercise of some kind, whether or not it's with bands or with weights or with body weight really benefit tremendously at a whole body level, at a systemic level, as well as in terms of muscle strength.",256
445,There is a good predictor of how well or how efficient you will be in building the strength and or if you like the size of a given muscle.,138
446,And it has everything to do with those upper motor neurons that are involved in deliberate control of muscle.,109
447,You can actually do this test right now.,40
448,You can just kind of march across your body mentally and see whether or not you can independently contract any or all of your muscles.,134
449,"So for instance, if you are sitting in a chair or you're standing, see whether or not you can contract your calf muscle just using those upper motor neurons, sending a signal down and deliberately isolating the calf muscle.",223
450,If you can contract the calf muscle hard to the point where that muscle almost feels like it's starting to cramp like it hurts just a little bit.,145
451,It might not be extremely painful nor is it going to have no sensation whatsoever.,82
452,Chances are you have very good upper motor neuron to calf control.,66
453,"And chances are if you can isolate that what they call that brain or mind muscle connection and you can contract the muscles to the point where it cramps a little bit, that you hold a decent to high potential to change the strength and the size of that muscle if you train it properly.",285
454,"Now if you have a hard time doing that, chances are you won't be able to do that.",81
455,"If for instance you focus on your back muscle like we all have these muscles called the latissimus dorsi muscles which basically are involved in chin ups and things like that, but their function from a more of a kinesiology standpoint is to move the elbow back behind the body.",277
456,So it's not about flexing your biceps about moving your elbow back behind your body.,84
457,"If you can do that mentally or you can do that physical movement of moving your elbow back behind your body and you can contract that muscle hard, chances are that you have the capacity to enhance the strength and or size of that particular muscle because you have the neural control of that muscle.",299
458,"This is a key feature of the neuromuscular system to appreciate as we begin to talk more about specific protocols because everything about muscle hypertrophy, about stimulating muscle growth is about generating isolated contractions, about challenging specific muscles in a very unnatural way.",293
459,Whereas with strength it's about using musculature as a system moving weights moving resistance moving the body.,112
460,The specific goal of hypertrophy is to isolate specific nerve to muscle pathways so that you stimulate the chemical and signaling transduction events in muscles so that those muscles respond by getting larger.,209
461,So there's a critical distinction in terms of getting stronger versus trying to get muscles to be larger hypertrophy per se and it has to do with how much you isolate those muscles.,181
462,Muscle isolation is not a natural phenomenon.,45
463,It's not something that we normally do when we walk we don't think okay right calf contract left calf contract no you just generate those rhythmic movements and of course there's no reason for them to get stronger or larger in response to those movements.,255
464,Let's say you were to do a kind of strange experiment of attaching 30 pound weights to your ankles and you were to do those movements.,134
465,Well if you weren't specifically contracting your calves in each step there's no reasons for the calves to take on the bulk of the work and you would distribute that work across your hip flexors and other aspects of your musculature.,233
466,Your whole nervous system seeks to gain efficiency it seeks to spread out the effort.,85
467,So you can nest this as a principle for yourself which is if you want to get stronger it's really about moving progressively greater loads or increasing the amount of weight that you move.,188
468,Whereas if you're specifically interested in generating hypertrophy it's all about trying to generate those really hard almost painful localized contractions of muscle.,168
469,Now of course how much weight you use in order to generate those contractions will also impact hypertrophy but I think most people don't really understand the mind muscle connection it sounds like a great thing but it's actually one of the things you want to avoid if your goal is simply to become more supple or to become stronger.,332
470,You want to do the movements properly and safely of course but it's the opposite of hypertrophy where with hypertrophy you're really trying to make that particular muscle sometimes two muscles do the majority if not all the work whereas in moving for slopes in trying to generate activity of any kind like lifting a bar or doing a chin up or something those so-called compound movements that involve a lot of muscle groups.,423
471,If your goal is to be better at those you want to avoid isolating and any one particular muscle.,96
472,Now I know this probably comes across as a kind of a obvious duh especially to the folks that spent a lot of time in the gym aimed at getting hypertrophy but I think most people don't appreciate that it's the nerve to muscle connections and the distinction between isolating nerve to muscle connections versus distributing the work of nerve to muscle connections that's vital in determining whether or not you generate hypertrophy.,431
473,If you generate hypertrophy isolated nerve to muscle contractions versus strength and offsetting strength loss which would be distributed nerve to muscle connections.,166
474,If ever there was an area of practical science that was very confused very controversial and almost combative at times it would be this issue of how best to train I suppose the only thing that's even more barbed wire of a conversation than that is how best to eat for health.,275
475,The two most common areas of online battle and the scientific literature has a lot to say about both of those things.,117
476,Again my sources for what I'm about to tell you are Professor Andy Galpin and colleagues I know there are other excellent people out there in the field but I really trust his work he does very controlled studies he spent a lot of time in this space and what's really exciting is that in just the last three years or so.,319
477,It's been a tremendous amount of information to come out about the practical steps that one can take in order to maximize the benefits of resistance exercise of any kind.,170
478,So I'm going to talk about those and I'm going to talk about the research I will provide some links both to a couple of the more in depth tutorials from Dr. Galpin as well as some of the papers that the information I'm about to tell you stems from.,248
479,There's a lot of information saying that you need to move weights that are you know 80 to 90% of your one right maximum or 70% or cycle that for three weeks on and then go to more moderate weights there are a lot of paths as some people say there are a lot of ways to add up numbers to get 100 you know there's a near infinite number of ways to add up different numbers to get to 100.,384
480,And what's very clear now from all the literature that's transpired and especially from the literature in this last three years is that once you know roughly your one repetition maximum the maximum amount of weight that you can perform an exercise with for one repetition in good form full range of motion.,306
481,That it's very clear that moving weights or using bands or using body weight for instance in the 30 to 80% of one rep maximum that is going to be the most beneficial range in terms of muscle hypertrophy and strength so muscle growth and strength.,246
482,And there will be a bias if you're moving weights that are in the 75% 80% range or maybe even going above that 85 and 90% you're going to bias your improvements towards strength gains this is true.,197
483,And if you use weights that are in the 30% of your one repetition maximum or 40% or 50% and doing many more repetitions of course then you are biasing towards hypertrophy and what some people like to call muscle endurance but that's a little bit of a complicated term.,268
484,Because endurance we almost always think of as relating to running or swimming or some long bouts of activity.,110
485,So 30 to 80% of one repetition maximum it doesn't really seem to matter for sake of hypertrophy except at the far ends when you're really trying to bias for strength.,166
486,Now it is clear however that one needs to perform those sets to failure where you can't perform another repetition in good form again or near to failure.,153
487,And there's all sorts of interesting nomenclature that's popping up all over the internet some of which is scientific some of which is not scientific about how you are supposed to perceive how close you were to failure etc.,223
488,But there's some very interesting principles that relate to how the nerves connect to the muscles that strongly predict whether or not this exercise that you're performing will be beneficial for you or not.,206
489,So here's how it goes for individuals that are untrained meaning they have been doing resistance to exercise for anywhere from zero probably out to about two years.,164
490,Although for some people it might be zero to one year but that those are the so called beginners they're sort of untrained for those people the key parameter seems to be to perform enough sets of a given exercise per muscle per week.,233
491,The same is also true for people that have been training for one or two years or more what differs is how many sets to perform depending on whether or not you're trained or untrained so let's say you're somebody who's been doing some resistance exercise kind of on and off over the years and you decide you want to get serious about that for sake of sport or offsetting age related declines in strength.,403
492,The range of sets to do in order to improve strength to activate these cascades in the muscle ranges anywhere from two believe it or not to 20 per week again these are sets per week and they don't necessarily all have to be performed in the same weight training session I will talk about numbers of sessions.,308
493,So it appears that five sets per week in this 30% to 80% of the one repetition maximum range getting close to failure or occasionally actually going to full muscular failure which isn't really full muscular failure but the inability to generate a contraction of the muscle move the weight in good form I'll go deeper into that in a moment but about five sets per week is what's required just to maintain your muscles so think about that if you're somebody who's kind of a real person.,484
494,So if you're a little bit more resistant to resistance training you are going to lose muscle size and strength your metabolism will drop your posture will get worse everything in the context of nerve to muscle connectivity will get worse over time unless you are generating five sets or more of this 30% to 80% of your one repetition maximum per week.,351
495,So these are for the typical person who hasn't done a lot of weight training you need to do at least five sets per muscle group now that's just to maintain and then there's this huge range that goes all the way up to 15 and in some case 20 sets per week now how many sets you perform is going to depend on the intensity of the work that you perform this is where it gets a little bit controversial but I think nowadays most people agree and Dr. Galpin confirmed that 10% not to be confused with the 10% we discussed earlier but 10% of the sets of a given workout or 10% of workouts overall should be of the high intensity sort where one is actually working to muscular failure now I say not true muscular failure because in theory you have a concentric movement which is the kind of lifting of the weight and then you have the eccentric portion of muscle contraction which is the lowering and eccentric movements because of the way that muscle fibers lengthen and that sliding act in the muscle movement.,1004
496,So you're always stronger in lowering something than you are in lifting it but the point being that most of your training most of your sets should be not to failure and the reason for that is it allows you to do more volume of work without fatiguing the nervous system and depleting the nerve to muscle connection in ways that are detrimental.,343
497,So we can make this simple perform anywhere from 5 to 15 sets of resistance exercise per week and that's per muscle and that's in this 30 to 80% of what your one repetition maximum that seems to be the most scientifically supported way of offsetting any decline in muscle strength if you're working in the kind of 5 set range and in increasing muscle strength when you start to get up into the 10 and 15 set range.,414
498,Now the caveat to that is everyone varies and muscles vary in terms of their recoverability depending on how well you can control the contraction of muscles deliberately and you can actually figure that out by sort of marching you might take five minutes and just kind of march across your body and mentally trying to control the contractions of muscles in a very deliberate way to the point where you can generate a hard contraction and you may have to move a limb in order to do this by the way.,497
499,I'm not talking about just mentally contracting your bicep without moving your wrist.,85
500,I'm talking about doing that without any weight in hand or any band or any resistance.,86
501,If you can generate a high intensity contraction using these upper motor neuron to lower motor neuron pathways to muscle you might think well I should perform many more sets but actually the opposite is true.,208
502,If you can generate high intensity muscular contractions using your brain using your neurons it will take fewer sets in order to stimulate the muscle to maintain itself and to stimulate the muscle in order to grow or get stronger.,230
503,So the more efficient you are in recruiting motor units remember Hennamen's size principle the recruitment of more motor units which isn't just muscles it's nerve to muscle connections the better you are at doing that the more you recruit the so called high threshold motor units the ones that are hard to get to the more you will kick off the cascades of things within muscle that stimulate muscle growth and strength.,419
504,So if you have muscles that are challenging to contract it's going to take more sets in order to stimulate the desired effect in those muscles not fewer.,153
505,If you have muscles that you are very good at generating force within it's going to take fewer sets now how many sets you are going to have to determine that it's going to depend for those of you that are using like 50% of your one repetition maximum because you're doing a lot of repetitions you might find that three or four five sets will maintain the muscle you might decide to do that once at one point in the week and then do it again right so if you're going for 10 sets a week you can divide that among two sessions you can do that all in one session.,559
506,The data really show it doesn't matter there are some you know differences in terms of whether or not you're trying to generate maximum intensity within a workout or whether or not you want to spread that out but in general resistance workouts of any kind tend to be best favored by workouts that are somewhere between 45 minutes and 60 minutes and generally not longer than 60 minutes because that's when all the things like cortisol and some of the inflammatory pathways really start to create a situation in the muscle and in the body that's not so great for you so it's not a hard and fast rule you know that the ax doesn't drop at 60 minutes but it's pretty clear that performing this five to 15 sets per week whether or not it's in one workout or whether that's divided up across multiple workouts is really what's going to be most beneficial and please do that.,868
507,It's beneficial and please do keep in mind.,43
508,Hennamens size principle and the recruitment of motor units and remember the better you are at contracting particular muscles in isolating those muscles the fewer sets likely you need to do in order to get the desired effect.,225
509,Now what about people who have been training for a while if you're somebody who's been doing weight training for a while.,121
510,The data point to the fact that more volume can be beneficial even for muscles that you are very efficient at contracting.,122
511,Now the curve on this the graph on this begins again at about five sets per week for maintaining a given muscle group and extends all the way out to 25 or 30 sets per week.,172
512,"However, there are individuals who for whatever reason can generate so much force they're so good at training muscles that they can generate so much force in just four or six or eight sets that doing this large volume of work is actually going to be counterproductive.",268
513,So everyone needs to figure out for themselves first of all how often you're willing to do resistance exercise of any kind and again it doesn't matter if you're using bands or weights or body weight for instance if you're doing chin ups.,237
514,Chances are unless you are very strong that you're not using weights you're just using something that you can hold on to or if you're doing push ups some of you will be working in that 30 to 80% of your one repetition maximum range.,232
515,It doesn't necessarily mean that you have to be moving weights in a gym for instance.,85
516,So the purpose here is to figure out what muscles you're trying to train that's an issue that we'll talk about in a moment and then it does appear that somewhere between five and 15 sets per week is going to be what's the thing that's going to work for most people.,265
517,Now this is based on a tremendous amount of work that was done by Andy Galpin and colleagues Brad Shownfield and colleagues and others.,135
518,Mike Roberts there's a huge group of people out there doing exercise physiology and a small subset of them that are linking them back to real world protocols that don't just pertain to athletes.,194
519,So that's mainly what I'm focusing on today and surely there will be exceptions.,80
520,Now if you are going to divide the sets across the week you're not going to do all 10 sets for instance for a given muscle group in one session then of course it's imperative that the muscles recover in between sessions and we are going to talk about recovery both at the systemic level the whole nervous system and at the local level the nerve to muscle and local even muscle level we'll talk about that in about 10 minutes when we talk about recovery.,453
521,I do want to mention something very important which is that everything I'm referring to here it has to do with full range of motion and you might ask well what about the speeds of movements this is actually turns out to be a really interesting data set for generating explosiveness and speed so for sprinters or throwing sports or for people that want to generate a lot of jumping power.,387
522,It does appear that learning to move weights as fast as you safely can especially under moderate to heavy loads can increase explosiveness and speed and most of that effect is from changes in the neurons it's not from changes in the muscle it's from changes in the way that the upper motor neurons communicate with the lower motor neurons and generating a pathway a neural circuit as we call it that is very efficient at generating the muscles.,444
523,So we're going to talk about the tension at generating action potentials which are the electricity within neurons to trigger the muscle now of course there are events that happen from nerve to muscle but the takeaway from that enormous literature frankly is that if you want to get faster yes it can be beneficial to get stronger but if you want to dedicate resistance training specifically to jumping higher to running faster to throwing further and these sorts of things that learning to generate the muscles.,511
524,So we're going to create force with increasing speed is going to be beneficial on the flip side of that for people that want to get stronger it appears that the slowing down of the weight as things get harder is a key parameter in recruiting those high threshold motor units so let me phrase that a little bit differently.,322
525,So if you want to set in the gym or think about a set of push ups or a set of pull ups initially you can move very fast if you like if you want to generate hypertrophy the goal really is not necessarily to move super slow but to isolate the muscle therefore not to use momentum rather than lift weights as they say challenge muscles if you want to get stronger you're going to be distributing that effort over more muscles and more of your nervous system for generating explosiveness and speed it's very clear that learning to generate forces quickly and to move the muscles and heavy or moderately heavy loads quickly is going to be beneficial because of the way that you train the motor neurons and of course changes in the muscle but this could look different for different sports and obviously you want to make safety paramount if you're injured you're not going to be able to train at all for sport or for any purpose that is.,931
526,And so what this would involve is something like 60 to 75% of a one repetition maximum and then in a controlled way moving that as quickly as one can throughout the entire set and certainly not going to failure because as you approach failure the inability to move the weight with good form the weight inevitably slows down in fact there are a lot of new technologies now that are focused on informing people of how quickly the bar or weight is moving I saw an advertisement for this the other day there are things that people can attach to bars that will literally speak to you as you're doing a set and inform you whether or not you're moving four times more slowly per rep than you were at the beginning and trying to hone in on the exact speed of movement in talking to these experts prior to this episode it does appear that for sake of hypertrophy as long as you're not moving the muscle so quickly that you start to distribute the effort to lots of other muscles it doesn't really matter because as the set gets harder the motor units that you recruit will increase the number of neurons that you recruit and the number of muscle fibers in which these high threshold muscle fibers will increase and so it's really only for purposes of hypertrophy that you really need to be concerned about how quickly the weight is slowing down however if you're trying to get faster more explosive and generate more speed and jumping power throwing power things of that sort you never really want to use that you don't want to do that.,1527
527,"So if you use a weight or get to a portion of the set where you're moving the bar very, very slowly and I'm sure as I say that some of the exercise physiologists and advanced trainers out there will come after me with pitch forks which is fine I'd love to see the literature that shows that low gear slow movements with very heavy weights can indeed improve explosiveness and that may in fact be the case but the data that I was able to access was essentially as I described just a moment ago so as you're probably starting to realize you need to customize a resistance practice for your body.",593
528,So I'm going to do a particular exercise for particular needs and goals and I certainly am not the first to suggest that people periodize their training that they do things from anywhere from one month to six months and to see how it goes and to make modifications as they go because the nervous system in particular the neuromuscular system changes very quickly at the beginning of training in fact some of the changes that one can see when they first embrace or start resistance training can be very remarkable but they tend to slow over time.,545
529,So I'm talking about a few principles the fact that you need to get sufficient volume you need at least five sets to maintain and you probably need about 10 sets per muscle group in order to improve muscle that moving weights of moderate to moderately heavy weight quickly is going to be best for explosiveness that isolating muscles and really contracting muscles hard something that you can test by just when you're outside the training session seeing whether or not you can cramp the muscle hard will really will tell you your capacity to improve hypertrophy or to engage strength changes in the muscle that your ability to contract a muscle hard is inversely related to the number of sets that you should do in order to isolate and stimulate that muscle and there are some other things that can enhance the whole process of building nerve to muscle connections making them more efficient and generating if you like more strength and hypertrophy one of them I loath to say I was told is in between set contractions the other name for this is the people in the gym does typically seem to be guys in the gym flexing their muscles in between sets and indeed the research supports the fact that contractions of about 30 seconds in between the actual work sets they're not going to favor better performance on the work sets if anything they're going to compromise them but those hard contractions in between sets for a variety of reasons related to local muscle metabolism as well as what we talked about before which are stressed tension and damage they seem to improve stress tension and damage and the nerve to muscle contraction in ways that facilitate hypertrophy in other words you see that person flexing in between sets in the gym provided that they're really isolating that muscle and provided it's one that they ought to be improving not one of these people that always gets like day type of people these people are highly asymmetric although that's up to them that process of flexing in between sets does seem to improve the nerve to muscle connection and enhance hypertrophy and I say I was loath to say it because you know nowadays with phones it seems like the end of every set includes a selfie and it's sort of like the 11th rep of every set I like to joke it seems like very few people are capable of actually going into the gym and doing a workout without taking a picture themselves which I think is fine if that's your thing although I must say that the athletes that I know and even the recreational athletes that I know who seem to get the most out of their training and who also seem to get the most out of other aspects of their life seem to be able to control their phone behavior both in the gym and outside of the gym but that's more of an editorial point there in an earlier episode I talked about estrogen and testosterone and during that discussion I talked about the use of resistance exercise specifically for increasing testosterone both in men and in women and indeed that is a powerful effect of resistance exercise and indeed it's mediated by the nerve to muscle connections we talked about that in that earlier episode I just want to briefly mention that protocol since it's distinctly different from the other protocols I've talked about today the protocols I've talked about today thus far of explosive movements or of hypertrophy based training provided the training is 60 minutes or less will cause increases in serum testosterone that's been shown over and over again and if the session extends too long past 75 minutes and is of sufficiently high intensity chances are testosterone levels will start to drop and cortisol levels will go up in ways that could be detrimental to recovery and the goals of the training but that's different than training that specifically geared toward increasing testosterone Duncan French who's one of the directors of the UFC performance center when he was a graduate student at University of Connecticut stores did some beautiful work he and his colleagues found the ideal training protocols for stimulating testosterone release which is something that many people want to do for a variety of reasons and that involved doing six sets of ten repetitions even if it requires lightning the weight on one set to the next with about two minutes 120 seconds rest in between sets which if you think about it is pretty short rest and is pretty darn hard work now what's interesting is that there's a very limited threshold for increasing testosterone that protocol of six sets of ten repetitions led to these big increases in serum testosterone but if people did ten sets of ten so just four more repetitions per set then testosterone did not increase in fact you got more of this catabolic cortisol like pathway you get other benefits from the so so called ten sets of ten protocol but not the testosterone increase and maybe even reductions in testosterone now it's important to point out that that six sets of ten was done with big compound movements of things like squats or deadlifts or chin ups or things of that sort and those were done as single sessions not in concert with a bunch of other exercise although if athletes are doing that there's no reason why they couldn't also do other types of training elsewhere in the week I asked Duncan about this and he mentioned that that done twice a week is probably the maximum amount that anyone could do that and still maintain this increase in testosterone it's a very interesting protocol because as the neuroscientist it's amazing to me that six sets of ten repetitions with something causes distinctly excuse me causes a distinctly different result in terms of the same hormone output then ten sets of ten of the exact same movement and it speaks to the in exquisite way in which nerve to muscle connections dictate the whole physiology of your entire system if there's a theme that I really want to bring forward today is that weight training or resistance training of any kind is really used for either systemic effects right 10% of training done where you're feeling that burn which means lactate will be present and sending signals to your brain and your heart and to your liver that are beneficial or isolating muscles which may also generate a kind of a lactate or which is associated with the burn result but that isolation of muscles distinctly different so systemic versus isolated those are the two general ways in which resistance training can be applied so I just wanted to mention that earlier protocol because it's well supported by the literature if you were to incorporate that protocol you might ask well then can you do any other weight training during the week and sure of course you do that you can provided you're recovering so let's talk about how you know if you're recovering how you know if a muscle is recovered and how you know if your whole system is recovered because recovery is what dictates whether or not you can come back and do more work of a different kind meaning I don't know you do leg training one day can you and should you come back and do upper body training the next day and it dictates whether or not you'll see any improvement from session to session at all before I talk about recovery I just want to make sure I nail down the details that I was able to extract from the literature and from my conversation with Dr. Galpin if you're wondering how quickly to perform repetitions for sake of hypertrophy or strength gains anywhere from a half a second per repetition all the way up to eight seconds per repetition it doesn't seem to matter again if you're thinking about explosiveness or building speed or you're specifically using resistance training to build endurance that's a separate matter we talked about explosiveness and speed I'll talk about endurance in a few moments we also talked about in between set contractions so called selfie effect of people flexing a particular muscle isolating a particular muscle between sets just want to mention that would be a terrible thing to do if your goal is performance on sets so moving a particular amount of weight that's actually going to diminish the amount of weight that you can move it's going to enhance muscle growth and it's going to enhance the nerve to muscle isolation of that particular pathway so again that flexing between sets is going to be a lot of weight going to favor hypertrophy not performance if you're trying to get stronger you're trying to move more weights you're trying to distribute work and you're trying to do maybe skill training with resistance then flexing between sets is absolutely the wrong thing to do for obvious reasons you're fatiguing the muscle further just remaining still or walking around a little bit has been shown to be beneficial in terms of moving some of the lactate out of the muscle as well as just recovering between sets now how long to recover between sets and the other question for the testosterone protocol Duncan French and colleagues found that it was about two minutes keeping that really on the clock two minutes not longer for hypertrophy and for strength gains it does seem that resting anywhere from two minutes or even three or four or even five or six minutes can be beneficial and if you're interested in expanding the volume of work that you can do in a given session at high capacity at high intensity with a given weight please see the episode that I did on cold and performance about supercharging performance which is based on the work of my colleague Craig heller in the biology department Stanford which talks about Palmer cooling about how you can cool the core of the body best through the palms using these particular pardols that are only present in the in your hands people are now doing this with ice packs or with gel packs there are a number of different ways one can do this I talk all about that in that episode it allows you to do more repetitions and more work at a given weight over time so rather than getting 10 repetitions and then eight and then seven and six through proper use of Palmer cooling one can do 10 10 10 10 and even add sets that's one way that one can accomplish higher volume work without having to drop the weight considerably so that's where you can hit that really sweet spot if that's your goal of getting strong and generating some hypertrophy because as soon as you have to drop to lower to lighter weights excuse me then you're shifting more towards hypertrophy and endurance and less toward strength and given muscles so check out that episode the last thing besides between set contractions and whether or not you're distributing work or whether or not you're really trying to isolate muscles is this notion of pre exhausting muscles it's been shown over and over again that for instance if you want to generate force in a given muscle and really isolate that doing the isolation work before a compound movement so this would be you know leg extensions the thing where you sit and you extend your your toes up toward the ceiling leg extensions leg extensions before squats will allow the squats to target that muscle group more effectively and that makes perfectly good sense based on the hand and size principle and fatiguing motor units it should be obvious why that's the case but of course that's going to be anti performance in terms of how much weight you can lift and maybe even the form that you can maintain when you move to the bigger compound movement so you really have to ask yourself a number of questions how good are you at isolating a given muscle therefore how many sets do you want to do how often are you willing to train therefore how many sets are you going to do in a given session versus how many are you going to distribute across the week are you aiming for performance are you going to distribute that work across the nervous system in musculature are you trying to move weights are you trying to challenge muscles if you're trying to challenge muscles then you really want to focus on things like this pre exhausting the isolation of a muscle before the compound movement your performance on compound movements will absolutely suffer but your ability to isolate that muscle and generate hypergill irritaky through the accumulation of larger myis and those bigger balloons will benefit and once again if you're trying to get faster then the speed at the movement really matters so how do we know if we've recovered how can we test recovery and this is not just recovery from resistance training recovery from running recovery from swimming up until now I've been talking about resistance training more or less in a vacuum I haven't even touched on the fact that many people are running and they're doing resistance training or they're swimming and they're doing resistance training it's not simply the case that if a given muscle is fatigued you can just work other muscles because even if you beautifully isolated a muscle let's say you have incredible abilities to isolate just your quadriceps for instance and you do a workout where you ice it isolate your quadriceps you do your six sets of intense work or maybe use palm or cooling and you're able to do 12 sets of intense work and you're done and that muscle group the next day is certainly not going to be recovered unless you're somebody who's extraordinary at recovery or you're enhancing your recovery through chemical means which we will talk about at the end well you can assess systemic recovery meaning your nervous system and your nervous systems ability to generate force both distributed and isolated through three main tests and fortunately these tests are very simple and two of them are essentially zero cost required no equipment HRV heart rate variability has made its way finally into the forefront of exercise physiology and even into the popular discussion I've talked about HRV before how when we exhale our heart rate slows down because of the way that our diaphragm is connected to our heart and to our brain and the way our brain is connected to our heart excuse me when we inhale our heart rate speeds up and that is the basis of heart rate variability heart rate variability is good it means that you're breathing properly and when I say it's good it means you want a lot of heart rate variability you don't want a heart heart rate that is high or low consistently over time that might come as a bit of a surprise for you endurance athletes who probably are trying to accomplish your endurance work with at a steady cadence and really hit that nice sweet spot where you're breathing rhythmically your heart rate is going rhythmically you're in that steady heart rate and then away from exercise you have a nice low heart rate as they say well nice low heart rate isn't necessarily always so nice turns out the introducing bouts of increasing your heart rate during exercise and even through your waking day through stressful events even is provided their brief is beneficial a good nerve to heart system benefits from being able to increase heart rate and decrease heart rate heart rate variability is good so you don't want high heart rate you don't want low heart rate all the time but heart rate variability is difficult for a lot of people to measure there are some devices that will allow you to do that various watches and devices there are more devices becoming available all the time hopefully soon some that are integrated with your phone that involve no contact or anything on your body but those do carry some cost and they are not perfect yet the measures of heart rate variability that one can use while in movement are you know still in the phase I would say of technology development where everyone isn't using them let's leave it at that there are two measures however whether or not you recovered that you can use first thing in the morning when you wake up maybe after five to ten minutes if you like but ideally right when you wake up in order to assess how well recovered you are and therefore whether or not you should train your whole system at all that day the first one is grip strength grip strength the ability to generate force at the level of squeezing the fist or you know squeezing down on something might seem like kind of a trivial way to assess recovery but it's not because it relates to your ability to use your upper motor neurons to control your lower motor neurons and to generate isolated force and so that's really what you're assessing when you do that some people will use you know one of these grip tools or there there's a costello has this toy that shaped like a donut and it's this hard rubber and I've tried this before you know if I've been working really hard not sleeping very well or I've been training a lot any one or combination of those things my grip suffers I can't actually squeeze that thing down as much as I can costello because he was born with a you know like a 24 inch neck and even though he's never touched a weight somehow he can just clamp down on that thing and it just you know he can turn into a pancake with ease and he likes to chuckle while I struggle with this thing but on a good day I can squeeze this thing so that I eliminate the hole in the donut so to speak you can also take a floor weight and excuse me a floor scale and squeeze the scale and see how much force you can generate I would do that as a baseline to establish what you can do when you're well rested and then if you do that in the morning you can see whether or not you're able to generate the same amount of force or you could use over the rubber donut or something a lot of this is very subjective with the scale you're really trying to assess whether or not you can generate the same amount of force if you start seeing a 10% or 20% certainly reduction in that that's concerning it means that your system that your nervous system as a whole it's not necessarily fatigued is that the pathways from nerve to muscle are still in the process of rewiring themselves in order to generate force.,18083
