index,content,token
524,"People who are thinking, and I know I take the opposite side from some very famous people in this debate, but we're nowhere near close to general AI, not in our lifetimes.",171
525,You don't have to worry about it.,33
526,Even in our lifetimes.,22
527,Really?,7
528,It's so overblown.,18
529,"It's another, it's a combination of Cassandra complex, it's fun to talk about the end of the world, combine with a God complex, like people who have lost religion, so they're looking for meaning in some kind of end of history.",226
530,Right.,6
531,The reason why I don't think AI is coming anytime soon is because a lot of the advances in so-called AI today are what we call narrow AI.,137
532,"They're really a pattern recognition, machine learning to figure out, like what is that object on the screen?",109
533,Or how do you find this signal in all of that noise?,52
534,There is nothing approaching what we call creative thinking.,60
535,"To actually model general intelligence, you run into all kinds of problems.",75
536,"First, we don't know how the brain works at all.",48
537,"Number two, we've never even modeled a paramecium or an amoeba, let alone a human brain.",88
538,"Number three, there's this assumption that all of the computation is going at the cellular level, at the neuron level, where nature is very parsimonious.",153
539,It uses everything at its disposal.,35
540,"There's a lot of machinery inside the cell that is doing calculations that is intelligent that isn't accounted for, and the best estimates are it would take 50 years of Moore's law before we can simulate what's going on inside a cell near perfectly, and probably 100 years before we can build a brain that can simulate inside the cells.",336
541,"So putting it at saying that I'm just going to model neuron as on or off, and then use that to build a human brain is overly simplistic.",136
542,"Furthermore, I would posit there's no such thing as general intelligence.",73
543,"Every intelligence is contextual within the context of the environment that it's in, so you have to evolve an environment around it.",132
544,"So I think a lot of people who are peddling general AI, the burden of proof is on them.",87
545,I haven't seen anything that would lead me to indicate we're approaching general AI.,84
546,"Instead we're solving deterministic, closed set finite problems using large amounts of data, but it's not sexy to talk about that.",130
547,"If you're talking about mirroring the actual abilities of cells, or are you talking about recreating the actual mechanism, what is going on inside cells and biological organisms?",178
548,"Yeah, we just don't know how intelligence works.",48
549,Right.,6
550,We don't know what we have no idea.,35
551,"So most of the AI approaches, basically say we're going to try and model how the brain works, but then model at the neuron level, which is saying this neuron's on that neuron's off, they're combining their signal.",213
552,"But I'm saying, the neuron is a cell inside the cell.",53
553,There's all this machinery going on that's operating the neuron that is also part of the intelligence apparatus.,112
554,You can't just ignore that and abstract that out if the model it down to the inside the cell level.,99
555,It's also a part of the biological organism itself.,51
556,Exactly.,8
557,"And it has all these needs that, the biological organism has to have food and rest and it's a balance going on.",111
558,"But when you eliminate all that, when there is none of that, and it's just calculations, and we get to a point where it's just this thing that we've created, whether you call it a computer, whether it doesn't have to be a moving thing even, but a thing that you've created that stores virtually all the information that's available in the world, stores all the patterns of all the thinking, of all the great people that have ever lived, all the writers, all the people that have ever published anything, all the people that have ever spoken any words, stores all of their points, all their counterpoints, all their contradictions, applies logic and reason, and some sort of sense of the future and starts improving upon these patterns and then starts acting on its own, based on the information that it's been provided with.",824
559,"Well, first you would have to actually simulate a structure of the human brain that can hold all that information.",114
560,You're basically talking about tens of thousands of brains worth of information.,80
561,We can't even build one brain the next decade or two or three.,62
562,"Well, in terms of an actual physical brain, yes, but what about something that recreates the abilities of a brain?",114
563,"Like I said, nature is parsimonious.",36
564,So we've got this three pound wet wear object that can hold all this data.,74
565,Nature has been very efficient in evolving kind of how we get there.,68
566,I just don't think computers are anywhere close to that.,56
567,"Like they can hold that amount of data with that complexity, with the holographic structure of the brain where it can recall in many, many different ways.",154
568,And then I don't think you can evolve a creature to be intelligent outside of the boundaries of a feedback in a real medium.,124
569,"If you raised a human being a concrete cell with no input from the outside, they wouldn't have any feedback from the real world.",128
570,They wouldn't evolve properly.,30
571,So I think just dumping information into a thing isn't enough.,62
572,It has to have an environment to operate in to get feedback from.,65
573,It needs to have context.,25
574,But isn't that biological?,26
575,"I mean, if you have just all the information that people have accumulated and the lessons that people have learned and you program that into the computer.",154
576,"Like if we can take a computer that can beat someone at chess, the real question was, well, can we make some sort of an artificial intelligence that can beat someone at go, which is far more complex than chess?",210
577,They figured out how to do that too.,36
578,"And that was a giant shock, right?",34
579,These are still men made very closed bounded games.,51
580,They're not on the road to the unbounded game of life.,54
581,They are completely artificial.,31
582,"But this didn't go, didn't that give you a little bit of a pause?",65
583,A little bit.,13
584,"Go is not, go are legal legends of Fortnite.",44
585,They're not completely deterministic.,37
586,Right.,6
587,"But they're still very artificial, very bounded games.",54
588,Being good at go doesn't mean that you can then suddenly figure out how to write great poetry.,94
589,Right.,6
590,The creativity for sure is something that's great.,50
591,The creativity is the last frontier.,36
592,So I do believe that automation over long enough period of time will replace every non-creative job or every non-creative work.,127
593,But that's great news.,22
594,"That means that all of our basic needs are taken care of and what remains for us is to be creative, which is really what every human wants.",139
595,Yeah.,5
596,When what are you doing right now?,34
597,This is a creative job.,23
598,Sure.,5
599,That brings us back to the idea of meaning and universal basic income.,70
600,"I think the idea of giving someone $15,000 a year doesn't necessarily cause whatever one would worry about is peel being on the dole.",133
601,You would have a bunch of listless people out there with no meaning in life.,76
602,"But the idea is that $15,000 a year, and I'm not necessarily sure I agree with this.",84
603,I'm not even endorsing this.,28
604,"But that $15,000 a year would just provide you with the necessities to get by in life.",86
605,"It would give you food, it would give you shelter.",50
606,"Well, it's not gonna stop at 15, because the moment people are like, I mean, at 15, they're like, then people will demand more, bring the Sanders to be on the 15th.",164
607,I want it.,10
608,"$17,000, $15,000 a year.",24
609,These companies are too big.,28
610,Yeah.,5
611,That could happen.,18
612,It doesn't stop.,16
613,It just goes all the way to bankruptcy.,39
614,The concern is the slide to socialism.,38
615,It's obvious.,13
616,"I mean, heck, if I was not working and I was getting my 15, a year, I would happily vote for the guy who'd give me 20 or 25.",124
617,It's just common sense.,23
618,What do you say to the people that don't believe that there is such a thing of ethical or compassionate capitalism?,115
619,And there's many people today that are espousing Marxism and they're espousing so sort of a socialist society where they believe that capitalism has screwed people over and eliminated the middle class.,201
620,And there are absolutely problems with capitalism.,50
621,I think monopolies are a problem.,33
622,"I think that crony capitalism is a problem with the government, you know, kind of gets in bed with them and sort of forces things.",130
623,"I think the bankers have really, you know, rape society and the rest of us are suffering for it.",96
624,"Yeah, they've essentially taken huge risks where they privatized the gains and the socialized losses.",101
625,"So when it fails, they basically get billed out and bankrupt everybody else.",76
626,So capitalism's gotten a really bad name.,41
627,"Let's talk about as free exchange, free markets.",48
628,Free markets and free exchange are intrinsic to humans.,55
629,"From when the first person started a fire and somebody came along with a deer and said, hey, if I cook my deer and your fire, I'll share some of it with you, right?",164
630,"So specialization of labor, we trade.",37
631,That's built into the human species.,36
632,"Basic math comes from accounting, keeping track of debts and credits and so on.",79
633,We need to be able to engage in free trade.,43
634,The correct criticism of capitalism is when it does not provide equal opportunity.,82
635,And so we should always strive to provide equal opportunity.,60
636,But people confuse that with equal outcome.,43
637,"When you have equal outcome, that can only be enforced through violence because different people, free people make different choices.",133
638,"And when they make different choices, they have different outcomes.",67
639,"And if you don't let them suffer the consequences of bad choices or reap the rewards from good choices, then you are forcibly redistributing through violence.",158
640,"It's interesting that there are no socialist, working socialist examples that exist without violence.",101
641,"You basically need someone to show up with a gun and say, okay, you're not allowed to do that.",94
642,You hand this over to that person.,34
643,So one of the reasons why I do this podcast is because I believe everybody can be wealthy.,90
644,"Everybody, it's not a zero sum game.",36
645,It is a positive sum game.,26
646,You create something brand new.,31
647,You exchange it with me for something brand new.,48
648,I've created this higher utility for both of us.,48
649,The sum of the value created is positive.,41
650,"It's not like status where it's like, you're higher up, I'm lower down.",71
651,"Your president, so I must be vice president.",44
652,"You're a plus one, I'm a minus one and has to cancel the zero.",62
653,"We should all be all for playing positive, some ethical games.",62
654,"The problem is because of these looters who have ruined capitalism's name, that then you get socialists coming in and saying, burn the whole system down.",153
655,"You burn the whole system down, we end up like Venezuela or the former Soviet Union.",84
656,You don't want to be a failed socialist states with emaciated teens hunting cats in the streets to eat.,103
657,That's literally what happens in some of these places.,54
658,So I think it's very important not to destroy the engine of progress that brought us here.,90
659,"Yeah, the idea that socialism just hasn't worked yet that it needs to, we just need to do it right.",99
660,"If we do it right, we can, if you ever hundred million dead and, yeah, well, let's keep trying.",95
661,All over the world.,19
662,And every single time it's been implemented.,44
663,"Have you ever had a conversation with someone who's a socialist who, how many times some of my better friends are socialist?",124
664,Really?,7
665,We really get into it.,22
666,"And what is there, does anyone have a compelling perspective at all?",68
667,"I think really socialism comes from the heart, right?",53
668,We all want to be socialist.,28
669,Capitalism comes from the head because there are always cheaters in any system.,79
670,And there's incentives in any system.,37
671,"So when you're young, if you're not a socialist, you have no heart.",67
672,"When you're older, if you're not a capitalist, you have no head, right?",71
673,You haven't thought it through.,31
674,So I understand where it comes from.,36
675,"I always like Nassim Talab's frame of him this, where he said, with my family, I'm a communist.",95
676,"With my close friends, I'm a socialist.",39
677,"At my state level politics, I'm a Democrat.",43
678,"At higher levels, I'm a Republican.",35
679,"And at the federal level, I'm a libertarian.",44
680,"So basically the larger the group of people you have massed together, who have different interests, the less trust there is, the more cheating there is, the better the incentives have to be aligned.",198
681,"The better the system has to work, the more you go towards capitalism.",70
682,"The smaller the group you're in, you're in a kibbutz, you're in your commune, you're in your house, you're in your tribe.",121
683,By all means be a socialist.,28
684,"With my aunts, with my brother, with my cousins, with my uncles, with my mom, with your family, I'm a socialist.",112
685,"That's the right way to live a loving, happy, integrated life.",62
686,"But when you're dealing with strangers, I mean, you want to be a real socialist, great.",87
687,Open all your doors and windows tomorrow.,41
688,Please everybody come take what you want.,41
689,See how that works out.,23
690,"Yeah, this idea of income inequality, that always strikes me as a very, it's a deceptive term, income inequality.",113
691,"Well, let's flip it around.",27
692,It comes from outcome inequality.,33
693,Yeah.,5
694,And the outcome inequality is there because you made different choices.,71
695,"Now again, going back, if it was because you didn't have the same opportunities, that's a problem.",98
696,Yes.,4
697,So society should always try to give people equal opportunities.,64
698,"So for example, instead of basic income, what if we had a retraining program built into our basic social fabric, which said that every four years or every six years, or whatever it is, maybe it's every 10, you can take one year out and we'll pay for you to go retrain completely.",279
699,"And you can go into any profession you like that has some earning power and output, hopefully a creative long-term profession.",126
700,And you can re-educate yourself.,32
701,"That would be much better for society on all levels than basically just saying, now you're going to be the dull for the rest of your life.",138
702,"Yeah, you just see you'd have to lead that horse to water and then make them drink.",83
703,It requires people to put in some effort.,41
704,Yes.,4
705,We can't all just sit around.,29
706,It's just not.,14
707,"Well, that's my perspective on income inequality.",49
708,There's always effort inequality.,33
709,And thought inequality.,23
710,"I mean, there's just some people that are obsessed.",51
711,"And if those people become successful, it doesn't mean they stole from you.",75
712,It just means that they put in the amount of energy and effort that's required to reach where they're at.,105
713,"And there's a lot of virtue segment that goes on now where people say, well, it's because you're privileged.",108
714,So what the greatest privilege is your life.,44
715,85% of humanity is dead.,24
716,Yeah.,5
717,So how privileged are you?,26
718,Then you're living in the first world.,38
719,"Then you have four limbs, et cetera.",36
720,So you can take that argument all the way.,42
721,It's kind of a nonsense discussion.,35
722,What's a very weird progressive argument?,41
723,"And it, as it pertains to race, is always a weird one, because white privilege to me.",85
724,"Although you could look at what they're saying on paper, like, yes, yeah, I'm sure there's more black people that are harassed by the police.",141
725,I'm sure there is more black people who are treated suspiciously by shop owners and the like.,93
726,But the problem isn't the people who aren't treated poorly.,59
727,The problem is the people who treat the people poorly.,54
728,The problem is racism.,22
729,"The problem is not people that didn't ask to be born white or whatever they are, and they don't get harassed.",109
730,So this idea of white privilege or male privilege or whatever it is.,68
731,That's not the problem.,23
732,You're just looking at someone who's not a victim of this particular problem that you're highlighting.,102
733,But you're not looking at the perpetrators of the problem.,58
734,"You're making people perpetrators by simply existing and having less melanin in their skin or having their ancestors come from itchy traces and buying another, it's a sneaky way.",178
735,It's a sneaky way.,18
736,"Yeah, and then they say you can't be racist.",44
737,It's not racist because you're white.,37
738,That is hilarious if you can't be racist against white people.,62
739,That one.,9
740,That's a variation of the whole still while I hit you argument.,63
741,Stop struggling while I'm hitting you.,38
742,But it's just so silly.,23
743,You've just completely changed what racism means.,49
744,But what's hilarious is that mostly the people who are yelling racist are not the minorities.,93
745,"When I look on my Twitter, my social media, or on my news, it's white on white violence.",88
746,Virtue signal.,14
747,"Yeah, it's white on white violence.",35
748,"What's mostly going on is it's elitist whites, blue state whites, college educated whites, beating up on high school educated whites, blue collar.",146
749,It's a white collar versus blue collar war that's going on.,59
750,And the rest of us are just kind of watching.,45
751,That's kind of interesting.,27
752,"Well, it's also a side effect of the ability to broadcast.",58
753,Everyone with a Twitter handle has the ability to broadcast.,60
754,"Everyone with a Facebook page has the ability to pontificate and have these long rambling, these huge statements that people put out when you read them.",152
755,"It's like, how much time did you put in this?",45
756,Do you put that much time in your kids?,39
757,"You're a job of your job, your life, or your future, or planning for your, you know what, how much do you work out today?",121
758,"I mean, you just, these, some, I read some people's Facebook posts.",67
759,"I'm like, this is a preposterous amount of effort that you put into saying virtually nothing.",93
760,"Let's see, humans are being creative.",37
761,Yeah.,5
762,Let's see an AI do that.,24
763,"Well, that's true.",18
764,It is creative.,15
765,"It's creative in a very odd way, right?",39
766,Because it's creative and that they're trying to elicit a response from people and they're trying to raise their social value or raise their position and the social total poll.,176
767,It's signaling and it's easy signaling because the kind of thing that everybody has to agree with you on because the way it wants to be seen as a horrible person.,162
768,And it's very hard to make the nuanced arguments against that this is just kind of go along.,92
769,Right.,6
770,"Well, it's also, it's some of it.",33
771,"It's so cliche that it seems like I know one guy who poses as a woman on Twitter, but he does it.",97
772,Just one.,9
773,Obviously.,10
774,What is the name tattooing on a?,32
775,McGraph.,8
776,Yes.,4
777,Yeah.,5
778,You have to be Godfrey Elwick.,30
779,Yes.,4
780,"Oh, is that the same guy?",25
781,I think so.,11
782,That's hilarious.,17
783,I did not.,10
784,They killed his account.,24
785,They killed the same one for that 100% show.,44
786,For pretending to be transracial.,33
787,That's right.,13
788,They didn't let you.,20
789,"He basically says all the crazy stuff that people in the left say, but he says the craziest version.",100
790,Yes.,4
791,And kind of just shows how it's okay.,37
792,"Like I saw a tweet from recently, he just said, or her, that it's not okay to be white.",87
793,Yes.,4
794,That's the whole tweet.,23
795,And then some people agree.,27
796,But it's so close to what they say.,35
797,It's so close that it's like the most artful form of subtle parody.,67
798,"Well, if you replace and half of these things, if you replace the word white with black or Asian, what's the lynch mob dissent for you?",135
799,Yeah.,5
800,"It's a strange time in that respect that they're so much of a thing that if you want to see who rules over you, see who you're not allowed to criticize.",152
801,Excellent.,10
802,Yeah.,5
803,"That's so true, right?",22
804,Yeah.,5
805,That's so true.,15
806,I wonder where this is going.,29
807,I really do.,12
808,"I wonder because this is, it seems like this newfound ability to broadcast that we have with whether you have a YouTube page or whether you have Twitter or whatever you're doing.",178
809,This newfound ability to spread whatever you're trying to say to so many people with very little understanding on the most part from what I think it's actually a great thing overall.,182
810,Yeah.,5
811,It does well.,13
812,It means that any human can broadcast any other human on the planet at any time.,80
813,"So for example, if a totalitarian dictator were to come to power and someone was beating up, you know, had fascist beating up on old women, like that would get broadcast out instantly.",184
814,"There would be an instant outrage, you and cry rallying.",56
815,"So in that sense, it helps bring attention to the plight of anybody.",68
816,Right now we're going through the phase where we have this newfound power to assemble mobs and people don't know how to deal with that.,135
817,So it becomes very easy to set up a mob and have it attack somebody.,68
818,Take all the context out.,25
819,"Like even this conversation, I'm sure people will take out snippets put them on social media and try and get somebody outraged.",127
820,Of course.,10
821,"And so you have to learn how, first of all, it's decided to get over this idea of outrage.",90
822,"Like to me, like, outrage people, people who get easily outraged to the stupidest people in social media.",105
823,Those are the people I block instantly.,39
824,"It's just kind of very low level thinking, right?",49
825,These are the foot soldiers in the mob.,39
826,Eventually society just has to get over it.,43
827,They have to understand that these are all snippets being taken out of context.,79
828,These are doctored video clips.,31
829,These are just someone who's trying to get outraged over something.,67
830,"Eventually, there will also be anti-mob tactics.",48
831,"Like for example, if I go to someone's Twitter feed and all it is full of political ranting, raving, conspiracy theories, do I want to work with this person?",157
832,Do I want to associate with this person?,40
833,Do I want to be friends with this person?,41
834,Their mind is just cluttered with junk.,39
835,"Now, I don't necessarily blame them.",36
836,"I think that the human brain is not designed to absorb all of the world's breaking news, 24-7 emergencies injected straight into your skull with clickbait headline news.",169
837,"If you pay attention to that stuff, even if you're well meaning, even if you're sound of mine and body, it will eventually drive you insane.",140
838,"This goes back to clockwork orange, where he has his eyes opened up, he's forced to watch the news.",99
839,"But I think that's what's happening right now, because these are addictive, right?",82
840,"Twitter, Facebook, Instagram, these are weaponized.",51
841,"You have social statisticians and scientists and researchers on people in lab codes, literally best minds of our generation figuring out how to addict you to the news.",167
842,"And if you fall for it, if you get addicted, your brain will get destroyed.",75
843,"And I think this is the modern struggle, right?",47
844,"The modern struggle, so the ancient struggle used to be the tribal struggle.",76
845,"You had your tribe of friends and family, you had your religion, you had your country, you had your loyalty, your nationality.",126
846,"At least you had meaning and support, but now you would struggle against other tribes.",86
847,"Modern life, we're so free, everything's become atomized.",57
848,"We stand alone, you live in your apartment alone, you live in your house alone, your parents don't live nearby, your friends don't live nearby.",143
849,"You don't have any tribal meaning, you don't believe in religion anymore, you don't believe in country anymore.",111
850,"It's fine, you got a lot of freedoms, fantastic.",48
851,"But now, when they come to attack you, you're alone and you can't resist.",73
852,So how do they attack you?,26
853,"It's all well-meaning, I don't fault capitalism, I love capitalism, but look at how it happens.",95
854,"Social media, they've massaged all the mechanisms to addict you like a skinner's pigeon or a rat, who's just gonna click, click, click, click, click, can't put the phone down.",175
855,"The food, they've taken sugar and they've weaponized it, they've put it into all these different forms and varieties that you can't resist eating, drugs, they've taken pharmaceuticals and plants and they've synthesized them, they've grown them in such a way that you get addicted, you can't put them down, porn, if you're a young male, you wander around the internet, it'll like sap away your libido and you're not going out in real life's society anymore because you've got this incredibly stimulating stuff coming at you, video games, another way to addict people.",566
856,"So you have this, you have entire large factories of people that are working to addict you to these things and you stand alone.",127
857,"So the modern struggle as an individual is learning how to resist these things in the first place, drawing your own boundaries and there's no one there to help you.",164
858,"Ooh, that's terrifying.",23
859,"I mean, it is a high-subdued road that needs to be navigated by young people that are, there's no map, there's no guidebook on how to handle this.",146
860,Our generation is the transition generation.,44
861,I think our kids will know how to handle it better because they'll grow up with it.,83
862,"I hope, I hope.",15
863,"I hope too, because you're seeing some ridiculous behavior from people today that's so common.",94
864,"I mean, I don't know if you've been paying attention to this, but there was a guy who, he made a video, it turns out it wasn't even him that made the video, at least that's not what he said, but it was a video where he sort of doctored Nancy Pelosi talking and made it look like she was drunk.",293
865,"And then a bunch of people retweeted it and like, oh my God, look, she's drunk.",79
866,"And so one of the online publications, some website, tracked him down and docks him and turned out he's just a day laborer who was an African-American Trump fan and thought it would be funny to do that.",202
867,"And it turns out that he didn't even, at least according to him, he actually just put it up on his Facebook page.",113
868,What's even more disturbing is Facebook gave up his information to this website.,80
869,For what?,9
870,Because he made something funny that made people seem drunk.,60
871,There's a million of those about me.,36
872,"I mean, you could find them.",28
873,"I mean, I think Facebook and Twitter and a bunch of these other social media platforms are committing slow motion suicide through these kinds of activities.",156
874,"That was a stunning one though, that they would give up this guy who's a laborer because he made a parody video or he made someone look foolish with editing.",157
875,"Well, you now have basically the media views it as their job to go after individuals they don't like.",101
876,"Yeah, I use media with air quotes in that regard.",49
877,So I don't think this is something that the New York Times would have done or anything responsible.,99
878,"But the media is getting more and more desperate, right?",56
879,"Because what happened was before the internet, you could have two local newspapers in every town and you could have two local news stations, TV stations in every town.",167
880,And then CNN came along and started commoditizing the news 24-7 broadcast.,74
881,And then the internet came along.,33
882,"That was the final nail on the coffin because what the internet did was it said, actually if there's a fact that's news, you can distribute that immediately.",157
883,"It can go on Twitter, it can go on Facebook, it gets reprinted and Googled news a thousand times.",97
884,"You know, you go on Google News, you're like, okay, what's the piece of news?",77
885,"Which source and 3,000 other articles too many, right?",54
886,So news has become commoditized.,32
887,So the entire news media has shifted into peddling opinions and entertainment.,78
888,Yes.,4
889,"And so now they've become a variation between like cheerleaders, shock troops and forcers, talking heads.",105
890,"So these are now tribal, these are not propaganda machines, signaling for their tribes.",87
891,"It's a right wing one, there's left wing one, right?",52
892,"There's the alt-right, there's a control left.",46
893,And the two of them were just fighting it out using their various media organs and memes.,89
894,"So basically when you see one of these news organizations doxing an individual, that's like a tank running over a soldier.",122
895,"Right, that's what's going on.",30
896,It's just war.,14
897,And so there's no such thing anymore as a neutral media commentator.,68
898,The illusion of objectivity that journalism had is lost.,56
899,There's no longer one guy like a Walter Cronkite that everyone's going to listen to.,84
900,It's now all just shock troops fighting wars with each other.,61
901,How does this play out?,23
902,Have you thought about it?,26
903,"Yeah, a little bit.",19
904,"So what the internet does, a lot of this is internet driven.",60
905,"What the internet does is the internet creates one giant aggregator or two for everything, one taxi dispatcher, one e-commerce store, one search engine, one social media site for friends and family, one for business, et cetera.",227
906,So the internet is this giant aggregator where it creates one big hegemon for everything.,89
907,And it creates an atomized long tail of millions and millions of individuals.,77
908,What it gets rid of is the medium sized ones in the middle.,59
909,"So for example, you might have had seven Hollywood studios.",59
910,What's all going to be Netflix?,31
911,"You had 10 large e-commerce players, commerce players from Walmart to Costco to Kmart and whatever.",99
912,"Nope, not just going to be Amazon and a ton of small individual brands.",71
913,So that's the world that we're headed towards.,46
914,One hegemon and millions of individuals.,40
915,So where it ends up long term is media will be a few gigantic outlets.,70
916,"Could be the New York Times, it could be Facebook, a few like that.",67
917,And there's going to be just a really long tail of millions of independent people.,82
918,"So this idea of who's a journalist and who's not, is a sange journalist or not.",79
919,Everyone's a journalist.,24
920,That's the world that we're headed towards.,43
921,"I do think the extreme power, the most powerful people in the world today, and this is not well known, but the most powerful people in the world today are the people who are writing the algorithms for Twitter and Facebook and Instagram because they're controlling the spread of information.",290
922,They're literally rewriting people's brains.,44
923,They're programming the culture.,32
924,And they're doing it very subtly.,33
925,"Like Google, I believe that one of their execs got up in front of Congress and the Congressman asked him, do you manipulate search results?",139
926,"And he said, no, we do not manipulate search results.",53
927,Really?,7
928,That's your job.,16
929,That is literally all Google does.,34
930,"Google has one job which is to manipulate search results, to pull them out of the noise and rank them properly.",111
931,"And the precise algorithms of how they do that is very hidden, very complex, but influences the hearts and minds of everybody, including all the voters.",152
932,"Now, if Google, Facebook, and Twitter have been smart about this, they would not have picked sides.",99
933,"They would have said, we're publishers, whatever goes through our pipes, goes through our pipes.",96
934,"If it's illegal, we'll take it down, give us a court order, otherwise we don't touch it.",88
935,It's like the phone company.,28
936,"If I call you up and I say something horrible to you on the phone, the phone company doesn't get in trouble.",108
937,"But the moment they started taking stuff down, that wasn't illegal because somebody's scream, they basically lost their right to be viewed as a carrier.",152
938,"And now, all of a sudden, they've taken on liability.",53
939,"So they're sliding down the slippery slope into ruin, sloping to ruin, where the left wants to be taken down the right, the right wants to be taken down the left.",162
940,"And now they have no more friends, they have no allies.",55
941,"Traditionally, the libertarian leaning Republicans and Democrats would have stood up in principle for the common carriers, but now they won't.",142
942,"So my guess is, as soon as Congress, and this day is coming, if not already here, it might have even been here today actually, because this saw something related in the news.",174
943,"The day is coming when the politicians realize that these social media platforms are picking the next president, the next congressman, they're literally picking, and they have the power to pick.",194
944,So they will be controlled by the government.,45
945,And in what way?,16
946,How do you think they're going to be controlled?,48
947,Do you think they're going to have to adhere to strict principles of freedom of speech?,87
948,"No, no, first of all, unfortunately, unfortunately, it's head of the opposite direction.",88
949,I wish it was freedom of speech.,32
950,"Much more likely, they're going to be, in the short to medium term, they're going to be holding for hearings.",109
951,They're going to be pressured massively.,40
952,"Do this, don't do that.",23
953,"My concern about that is the hearings that I saw with Zuckerberg, those people were completely incompetent.",107
954,They didn't seem to understand.,31
955,They don't.,11
956,They don't.,11
957,But they're just applying pressure.,35
958,"They're just trying to scare him, so he'll do what they want.",61
959,And what do they want him to do?,32
960,They want him to basically suppress the other side.,51
961,"So if you're a right wing, you want to suppress the left wing.",62
962,"If you're left wing, you want to suppress the right wing.",57
963,"And if you just see where these companies are headquartered in Silicon Valley, all the sensors, and that's really what they are.",128
964,There are sensors working inside these companies.,49
965,"They're just called by different names, obviously, right?",57
966,It's double speak.,18
967,"You call it the Department of Defense, when it's a Department of War.",69
968,"So in this case, the Department of Safety and Trust when it relates to the Department of Sensorship, the sensors are inside Silicon Valley, so it's going to reflect Silicon Valley's politics.",191
969,Which is extremely progressive left wing.,41
970,"And if you're not that, you really have no place.",49
971,There's a big... That's right.,30
972,"Try being a conservative, an open conservative, at Google.",58
973,Good luck.,10
974,"No, you get lynched.",20
975,"Yeah, it's crazy.",17
976,"I mean, I don't think that there was ever a thing like that that was so influential and so politically, ideologically, once-ided.",129
977,"Yeah, there's a little saying on the internet that it's called Conquest Law, that any organization that's not explicitly right wing, eventually becomes left wing.",162
978,"And I don't know why that's true, but it does seem to me to be true.",68
979,What's...,9
980,It's a fascinating battle that's going on right now.,52
981,It really is.,13
982,"And conservatives, and as far as social media is concerned, that they're just getting chopped off at the hams left and right.",125
983,Yeah.,5
984,"Well, eventually, happen is that whenever you suppress speech, the organism metastasizes, then it has to start turning towards other means.",139
985,"If you're unlucky, it goes towards violence.",44
986,"If you're lucky, they find other outlets.",41
987,I think what will happen is we will start creating decentralized media that's not owned by any single entity that can't be suppressed or shut down that will then start spreading these various things.,199
988,And that will take the place of Twitter or Facebook or what's right about it.,77
989,"But it's going to take 10 years, 20 years, not overnight.",57
990,"Well, you know, Twitter took 10 years to get to the point where it's at this mess right now.",92
991,"But it was so interesting to have Jack Dorsey and to talk to him about where it's going, where he thinks it's going, and his own principles, which he believes that it's a fundamental right.",189
992,"And he believes that freedom of speech is something that we all should have and that these platforms should essentially be like utilities, like the electric company.",165
993,Jack is correct.,16
994,And he has the right vision.,28
995,It's just he's in an organization where the other individuals in the organization feel differently.,99
996,Very differently.,17
997,So the organization itself can get hijacked.,44
998,"And his timeline for changing things is like, it's decades.",59
999,"I mean, I shouldn't say decades.",32
1000,"But I mean, I was like, when do you think that something, there was one idea of having an uncensored Twitter?",109
1001,Like one Twitter that's the Wild West.,38
1002,Like you can have regular Twitter.,34
1003,Or you could try Wild West Twitter.,35
1004,"Like, well, that already exists in that word called GAB.",56
1005,Yeah.,5
1006,Which is that.,14
1007,But GAB isn't even Wild West Twitter.,37
1008,"When people dox people, they remove things like that.",53
1009,Yeah.,5
1010,"I mean, I think there's certainly lines around violence and illegality that you don't want to cross.",100
1011,But GAB is closer to free speech platform.,42
1012,But it's still not decentralized.,33
1013,It can still get shut down.,27
1014,It can still get taken out.,27
1015,It's also suppressed heavily.,29
1016,Yes.,4
1017,And the people on there right now are extremely right-wing.,59
1018,So it's not a pleasant place for someone like me to hang out.,61
1019,We saw the people that have been kicked off of something else.,62
1020,That's right.,13
1021,Try going over there and being moderate.,40
1022,Try going over there.,21
1023,There's no room for you.,24
1024,"Yeah, unfortunately, because I don't identify as any party or any creed.",72
1025,It doesn't work for me.,23
1026,Does that a problem in Silicon Valley when you don't identify as anything?,74
1027,Do you get pressure?,20
1028,Totally.,8
1029,It used to be OK.,17
1030,It's not OK anymore.,20
1031,When was it OK?,15
1032,"Like 10 years ago, I would say it was OK. And then you started seeing a shift.",78
1033,Yeah.,5
1034,And now you have to pick sides.,31
1035,"Otherwise, you automatically the enemy.",39
1036,Real?,5
1037,"Yeah, struggle sessions and all that.",37
1038,"God, struggle sessions.",23
1039,I'm exaggerating for the fact.,30
1040,But it definitely has that oppressive feeling to it.,52
1041,Right.,6
1042,And you also have to be politically outspoken.,46
1043,It can't be something that you just stay neutral about.,55
1044,Right.,6
1045,"It's like when Tim Ferris, I think, at some point, put out a tweet about how you can't just say anything anymore and people are being suppressed.",145
1046,"And a whole bunch of people who allowed them from Silicon Valley, Paul didn't say, what is it that you can't say?",113
1047,What are you afraid to say?,27
1048,"You can say whatever you want, Tim.",35
1049,Go ahead.,9
1050,What are you afraid of?,23
1051,I think we're like beating it.,30
1052,Yeah.,5
1053,What was he trying to say?,26
1054,"Wow, we have to put him in that box.",36
1055,What was someone who was thinking about saying something he shouldn't have said?,80
1056,Exactly.,8
