index,content,token
498,If nobody wants to feel like the building's going to come down to the next time you go in it.,93
499,"And so everybody just went, I don't care who does it, stop it.",62
500,"And they said this to Dick Cheney, which is a historic mistake, because Dick Cheney knows how government works.",111
501,"He was the person in that white house who was best placed to know all the levers of government, all the interagency cooperation, where we were strong, where we were weak, what we could do, what we were not allowed to do.",220
502,"And what he did was he took that little dial on what we're not allowed to do, and he changed it all the way until it broke and snapped off.",139
503,And then there was nothing that we couldn't do anymore.,55
504,And you were there?,19
505,This was happening.,19
506,"This was this was this was no I was I was not again, this is 2001.",66
507,I was I was 18 years old.,25
508,I was working on the base.,26
509,"I had drove past the building, but that was it.",47
510,"This is all hindsight, this is biography, this is documented history, but this is not, you know, the gospel of Edward Snow and I, I don't know this, right?",155
511,This is public record.,22
512,This is what we all know.,25
513,"What we have though, the reason that I bring this up is this is a teachable moment, because there's so many people right now in the Trump administration who go look, this guy has too much power.",194
514,"He's abusing it against immigrants, he's abusing it against domestic ponens, he's doing whatever he's trying to hurt political rivals in the next election.",155
515,"All of this stuff, and you know, we can get into this stuff later if you want in detail.",88
516,"But the bottom line is they're going, this is a guy who's in the White House who's throwing elbows, right?",106
517,He doesn't really care.,23
518,"He wants to hurt people as long as he can convince the Americans that those are the bad guys, right?",100
519,That's the enemy.,17
520,Doesn't matter if they're far away.,35
521,It doesn't matter if they're close at home.,43
522,"Whoever he's against, he's going to harm.",41
523,"The dark thing is, this is actually why he was elected.",55
524,"In moments of fear, where the world starts falling apart, and this happens in a authoritarian country after country, this is why you have Vladimir Putin in Russia who's been there for 20 years, right?",200
525,"President, basically 20 years, think about that.",48
526,"You know, he sort of skipped in the middle there because he had to dodge the fact that presidents can only serve somebody consecutive terms, so he dropped down a prime minister and they came back as president.",209
527,But think about that.,21
528,How do you get that kind of political longevity?,48
529,"And it's because if you know anything about Russian history, which, you know, even I don't know that much about it, the 90s after the collapse of the Soviet Union were an extraordinarily dark time.",197
530,"If you look at Russian cinema, all they had were gangster movies, right?",72
531,"All they had were the disintegration of society, how things are dark and broken, no one trusts each other.",106
532,And the tensions were no longer being paid.,43
533,Social security is not there anymore.,37
534,"Like there's nothing to buy, there's nothing to do, there's no job.",67
535,No one had a future.,20
536,"And so they went, if there's somebody who can lead us out of this, if there's somebody who will fix this, who will find us an enemy and defeat that enemy to restore prosperity, we'll put them in office.",202
537,"We see it happen in Turkey, with Erdogan, right?",48
538,"We've seen it happen, successively with bad governments, even in Western democracies, we see it happening sadly in places like Poland and Hungary.",146
539,"You can even argue it's happening in the United Kingdom, right?",63
540,And now there are a lot of people arguing that's exactly what we're seeing with Donald Trump's White House in the United States.,128
541,"And this is the lesson that we didn't learn from 2001, is when we become fearful, we become vulnerable, right?",110
542,"To anyone who promises they will make things better, even if they have no ability to make things better, even if they will actively make things worse, even if they will make things better for themselves and their bodies by taking from you.",239
543,"But if they tell you that they'll make things better, and you believe them in a moment of fear that typically leads to unfortunate outcomes.",140
544,"So sorry, let me turn this back over to you because we got way off track there.",79
545,"No, that's all right.",21
546,I want to bring it back to the initial question.,48
547,So you're working for the NSA.,30
548,When do you realize there's a huge issue and when do you feel this responsibility to let the American people know about this issue?,131
549,Like when do you contact these journalists and what was the thought process regarding this?,91
550,Like what steps did you go through?,35
551,"Once you realize that this was in violation of the Constitution and that even with the laws of the Patriot Act and the Patriot Act 2, things had changed so radically that you knew this was wrong.",195
552,And you had to do something about it.,37
553,You felt a responsibility to speak out.,39
554,Okay.,5
555,"So since we gave someone historical preamble, let me just give the Clifnotes version to get us up to that.",106
556,"So after September 11th, I'm a little bit lost.",47
557,"I'm doing my technical stuff, but it doesn't really feel like it matters anymore.",81
558,"Like I'm making more money, I'm becoming more accomplished.",59
559,"But the world's on fire, right?",31
560,You remember there was a crazy mood of patriotism in the country because we were all trying to come together and get through it.,128
561,"You remember people were sticking dixie cups on the top of every chain link fence on every overpass that was like, stand together, you know, never forget.",154
562,"Um, United, we stand.",21
563,Flags on every car.,19
564,Exactly.,8
565,"And you know, there was a young guy who is not especially political, right?",75
566,"And I come from a military background, a federal family, all that stuff.",72
567,And so that means I'm very vulnerable to this kind of stuff.,60
568,So I see it on the news and Bush and all his sort of cronies are going to look.,79
569,"It's al Qaeda, it's terrorism terrorist organization.",53
570,They have all these international connections.,46
571,"There's Iraq, you know, dictators, weapons of mass destruction.",63
572,They're holding the world at ransom.,36
573,You got colon powell at the UN dangling little vials of like fake anthrax.,74
574,And so I felt an obligation to do my part.,42
575,And so I volunteered to join the army.,38
576,"You probably can't tell from looking at me, but I'm not going to be at the top of the MMA circuit anytime soon.",111
577,So it didn't work out.,22
578,I joined a special program that was called the 18X Ray program where they take you in off the street and they actually give you a shot at becoming a special forces soldier.,172
579,"So you train harder and special platoon, you go further and I ended up breaking my legs basically.",98
580,So they put me out on the special discharge.,44
581,"Yeah, it was basically what they were shinsplints that I was too dumb to get off of.",84
582,Right.,6
583,So I kept marching underway and I'm a pretty like guy to begin with.,68
584,I had a 24-inch waist when I joined the army.,45
585,Girls are jealous.,18
586,I would.,8
587,Yeah.,5
588,I think I weighed like 128 pounds.,34
589,"I got, I was in great shape in boot camp because I came up really quick because it was all I could do was gain.",111
590,But it was just too much on my frame because I wasn't that active.,66
591,"And so when you keep running on a stress entry, right, and you're running under weight with like rucksacks and things like that, you're running in like boots.",158
592,And then you're doing exercise and the army's like a whole chapter in the book.,79
593,"You got your battle buddy, right, because they never allow you to be alone.",75
594,You always got to have somebody watching you.,45
595,They thought it was funny to put me the smallest guy in the platoon that the drill sergeants did with the biggest dude in the platoon who was like an amateur bodybuilder.,170
596,"It was like, you know, 230 or 260 something like that.",54
597,He was a big fellow.,20
598,"And so, you know, he would, when we're off in the woods doing these marches and things like that, we have to practice buddy carries like the fireman's carrying things like that.",177
599,"He throws me around his neck, you know, I'm like a towel.",57
600,He's just skipping down like it's nothing.,42
601,"And then I got to put him on me and I'm just like, oh, God, Diane.",66
602,"It was, it was, it was weirdly fun.",35
603,"I enjoyed it, but it was no good for my body.",45
604,"And so in a land navigation movement, I step off a log, because I was on point.",79
605,"And on the other side of the log, because it's the woods in Georgia, I'm at San Hill, I see a snake.",100
606,"And so in my memory, you know, it's like time slows down, because it's North Carolina, you know, where I grew up, you think all snakes are poisonous.",149
607,That's a myth.,14
608,Okay.,5
609,"Sorry, there's an issue.",24
610,"No, we're good.",15
611,We're good.,11
612,It's completely fine.,21
613,"No, we're fine.",15
614,"I just, there was something that happened on the screen.",56
615,I wanted to make sure it was okay.,34
616,"Oh, that's just me.",19
617,I joined the chat.,18
618,That's what I was worried about.,32
619,There's a second image opened up here.,38
620,Yeah.,5
621,"So anyway, I try to take a much longer step in mid air.",55
622,I land badly.,13
623,And it's just one leg is like fire.,35
624,"I'm lipping, I'm lipping, I'm lipping.",38
625,"But you know, everybody says don't go to sick call, because you go to sick call, you lose your slot, you'll end up general infantry or a regular infantry.",154
626,"And so I go back, I just tough it out.",38
627,"I get my rack in the next morning when I get out of the rack, which is the top bunk bed, right?",95
628,I jump in my legs.,18
629,They just give out underneath me.,33
630,And I try to get up in it.,26
631,I just can't get up.,20
632,And so I go to sick call and I end up going to the hospital and they end up x-raying me and they also x-rayed my battle buddy because I got to go there with somebody else.,171
633,And he has a broken hip where they had to bring him to surgery.,63
634,And it's in the book.,21
635,There's a lot more detail about it.,35
636,It was kind of dramatic moment.,31
637,"But for me, they just said I had bilateral tibial fractures, right?",67
638,All the way up my legs.,23
639,They said I had spider webs.,28
640,"And the next phrase of the training was jump school, right?",59
641,You got to jump out of a plane.,31
642,"The doctor, you know, is like, son, if you jump on those legs, they're going to turn into powder.",97
643,"And he's like, I can hold you back.",35
644,"We can put you for like six months, you stay off them, then you can go back through the whole cycle, right?",107
645,Start basic from scratch.,25
646,But you'll lose your slot in the special forces pipeline because of the way these things are scheduled and everything like that.,128
647,"And then you'll basically be reassigned to the needs of the army, or which probably meant I was going back to IT, which was what I joined the army to kind of escape.",165
648,"Or you can go out on this special kind of discharge that's called an administrative discharge, right?",101
649,"Normally you got honorable discharge, dishonorable discharge, things like that.",79
650,"This is something for people who have been in for I think less than six months, where it's like a mulling a marriage.",117
651,"As if it never happened, this is if you never joined.",53
652,"And at the time I was like, well, you know, that's very kind of him to do that.",79
653,"And I took it, you know, they sent me to sick call, or sort of the sick bay, where you're in like the medical platoon and you do nothing for, it was, I think about a month.",172
654,And then they let you out once the paperwork all finishes.,58
655,"But in hindsight, I realized that if you take it administrative discharge, it exempts the army for liability for your injuries.",127
656,"So actually what I thought was a kindness was just, you know, now if I had future problems with my legs, they wouldn't have to cover it or health insurance and any of those things.",180
657,And it was just a funny thing.,30
658,"But anyway, I get out of the army.",34
659,"And here I'm on crutches for a long time and just sort of trying to figure out, all right, well, what's next in life?",117
660,"Because I had gotten a basic security clearance just for going through signing up for the military process, I applied for a security guard position at the University of Maryland because it said you had to get a top secret clearance, which was a higher clearance than I had at the time.",285
661,"And I went, well, that sounds good because I knew if I combined my IT skills, which for now, suddenly much more relevant, again, to my future, with the top secret security clearance because of the way it works.",210
662,"If you have top security clearance and tech skills, you get paid a ridiculous amount of money for doing very little work.",121
663,"So it was like, all right, well, you know, I can basically make twice what I would be making in the private sector working for government at this level, at this phase because what we talked about earlier with September 11th and how the intelligence community changed, they no longer cared that I hadn't graduated from college, right?",333
664,And I had gotten a GED just by going in and taking a test.,58
665,"So for government purposes, it was the same as if I was a high school graduate.",79
666,So now suddenly it was like these doors were open.,50
667,Now this University of Maryland facility turned out to be an NSA facility.,74
668,"It was called a castle, the Center for the Advanced Study of Language at the University of Maryland College Park.",113
669,"And all I was was literally a security guy walking around with a walkie-talkie making sure nobody breaks in at night, managing the electronic alarm system and things like that.",176
670,"But once I had my foot in the door there, I could start climbing ladder step by step.",85
671,"And I applied for, or I went to a job fair actually that was only for people who had security clearances.",105
672,And I ended up going to the table for one of the technical companies.,69
673,It was a little tiny subcontractor nobody's ever heard of.,58
674,"And they said, you know, we've got tons of positions for somebody like you.",75
675,Are you comfortable working nights?,35
676,"And I was like, yeah, you know, I wake up in the middle of the day anyway.",74
677,That's fine with me.,20
678,"And suddenly, I've gone from working for the NSA through a university in a weird way where it's like the NSA holds the clearance, but I'm formally an employee of the state of Maryland at the college.",199
679,"And this is government, man.",28
680,It's all these weird dodges and boondoggles for how people are employed there.,78
681,"Now, suddenly, I'm working at CIA headquarters, right?",54
682,"The place where all the movies show, you swoop over the marble seal and everything like that.",93
683,"I'm the king of the castle, right?",34
684,"And there at the middle of the night, when no one else is there, the lights are on motion sensors.",98
685,It's the creepiest thing in the world.,38
686,"There's like flags on the wall that are just like gently building in the air conditioning, like ghosts.",103
687,The hallway lights up as you walk alongside it because it's like a green building and they disappear behind you.,112
688,And there's no one there.,25
689,I can go down to the gym at like two o'clock in the morning at the CIA.,71
690,And it's like not see a soul on the other side of the building and then go all the way back.,92
691,"And this kind of thing was was my end because they were like, look, it's the night shift.",89
692,Nothing that bad is going to happen.,36
693,But it was on a very senior technical team.,43
694,"That was basically handling systems administration for everybody in the Washington, Mesopotamia, right?",103
695,So every basically CIA server.,30
696,This is a computer system that like data is stored on.,54
697,The reporting is stored on.,27
698,The traffic has moved on all of this stuff.,43
699,Suddenly me.,12
700,"This is circa 2005, I think.",28
701,I'm in charge of and it's just me and one other guy on the night shift.,71
702,"And if you're interested in the book, there's a lot of detail on this.",70
703,But I get sort of scouted from this position because they realize I actually know a lot about technology.,105
704,They were expecting me just basically make sure the building doesn't burn down.,79
705,All these systems don't go down overnight and then never come back up.,70
706,"But they go, well, are you willing to go overseas?",50
707,"And to a young man at that age, that's actually like, hey, that sounds kind of exciting.",88
708,"You know, who doesn't want to go work overseas for the CIA?",59
709,"And there's a lot of people listening to podcasts who are like, not me.",71
710,"I'm wondering what I'm going to be like, wait, the CIA is the bad guys, right?",78
711,"Yeah, exactly.",14
712,"They're like, well, you're going to go overthrow a government somewhere.",72
713,But you have to understand that I'm still very much a true believer.,68
714,"The government is like the living compressed embodiment of truth and goodness and light, you know, the shining city on the hill.",128
715,So I want to do my part to spread that to the world.,52
716,I didn't have skepticism is really what I'm trying to establish here.,69
717,"And so I sign up and I go through this special training school like people here in movies about the farm, which is down at Camp Piri in Virginia.",145
718,"I'm sent to this actually much more secret facility called the hill, which isn't more in Virginia.",98
719,And this has been covered a few times in open source media.,59
720,But I think this is one of the few book length discussions of what happens there in primary record.,99
721,"But yeah, so I go through training and then I get assigned overseas and I end up in Geneva, Switzerland, undercover as a diplomat, right?",137
722,"I think my formal title for the embassy is like something super bland, like diplomatic attaché.",95
723,And what I am is I'm a forward deployed tech guy.,49
724,"They send you through this school to make you into kind of a me guiver, right?",78
725,"Yes, you can handle all the computers, but you can also handle the connections for the embassy's power systems, right?",118
726,The actual electric connections.,32
727,"You can handle the HVAC systems, right?",39
728,You can handle locks and alarms and security systems.,53
729,Basically anything that's got an on button on it at the embassy that's secure now you're responsible for.,105
730,And I traveled from Geneva to other countries in Europe for sort of assignments.,80
731,And it was like it was an exciting time.,40
732,"I actually still enjoyed it, but this was where I first working with intelligence started to get doubts.",104
733,"The story's been told many times, so I won't go over in full detail here.",73
734,"But the CIA does primarily, and it's not the only thing they do, what's called human intelligence.",98
735,"Now there are many different types of intelligence, the intelligence community is responsible for.",98
736,The primary ones are human intelligence and signals intelligence.,65
737,"You want to think of signals intelligence, right?",49
738,"As tapping lines, hacking computers, all of these sort of things that provide electronic information, anything that's digital or analog signal that can be intercepted and then turned into information.",200
739,"Human intelligence is all that fun stuff we've heard the CIA doing for decades and decades, which is where they try to turn people.",131
740,"Basically they say, look, we'll give you money if you sell out your country.",76
741,It's not even your country.,27
742,A lot of times it's your organization.,38
743,These guys could be working for telecommunications provider and they want to sell customer records over.,104
744,"They worked at a bank, which was the thing that I saw and we wanted records on the bank's customers, so we wanted a guy on the inside.",134
745,"But anyway, that's sort of how it works.",40
746,What I saw was they were way more aggressive for the lowest stakes than was reasonable or responsible.,102
747,They were totally willing to destroy somebody's life.,53
748,"Just on the off chance, they would get some information that wouldn't even be tremendously valuable.",100
749,"And so, ethically, that struck me as a bit off, but I let it pass because what I've learned over my life short though it's been.",128
750,It's that skepticism is something that needs to build up over time.,67
751,"It's a skill, something that needs to be practiced or you can think of it as something that you develop through exposure.",121
752,"I kind of like a radiation poisoning, but in a positive way.",60
753,It's when you start to realize inconsistencies or hypocrisies or lies.,70
754,And you notice them and you give somebody the benefit of the doubt or you trust them or you think it's all right.,113
755,"But then over time, you see it's not an isolated instance.",58
756,It's a pattern behavior and over time that exposure to inconsistency builds and builds and builds until it's something that you can no longer ignore.,149
757,"Now after the CIA, I went to the NSA in Japan where I was working there in Tokyo.",81
758,"And then from there, a couple of years later, I went to the CIA again.",70
759,"Now I was working as private employee for Dell, but I was the senior technical official on Dell's sales account, the CIA.",121
760,"These big companies, they have sales accounts to the CIA.",57
761,And so this means I'm going in and now it's crazy because I'm still a very young man.,85
762,But I'm sitting across the table from chiefs of these enormous CIA divisions.,77
763,I'm sitting across from their chief technology officer for the entire agency or the chief intelligence or chief information officer for the entire CIA.,151
764,"And these guys are going, look, here's our problems, here's what we want to do.",79
765,"And it's my job to pitch them a system, right?",46
766,And I'm paired up with the sales guy.,37
767,"And the whole thing is just go how much money can we get out of the government, right?",86
768,"Because the whole goal, and we'll build them what we were pitching was a private cloud system, right?",101
769,Everybody knows about cloud computing now.,42
770,It's like why your Gmail account is available wherever you go.,62
771,It's why Facebook has this massive system of records for everyone everywhere.,77
772,The government wanted to have these kind of capabilities too.,61
773,Dell ended up getting beat out by Amazon.,41
774,"People, some people aren't familiar with this, many of them are.",64
775,But Amazon runs a secret cloud system for the government.,57
776,I forget what they've rebranded it now.,39
777,"But this is just, there's this massive connection between industry and government and the classified space that just goes deeper and deeper and deeper and deeper.",162
778,"But at this point, I was already, I had misgivings because of what I'd seen in Japan about government.",102
779,But I was just trying to get by.,32
780,I was trying to ignore the conflicts.,37
781,I was trying to ignore the inconsistencies.,43
782,"And I think this is a state that a lot of people in these large institutions, not just in our country, but around the world, struggle with every day, right?",156
783,They got a job.,15
784,They got a family.,18
785,They got bills.,15
786,They're just trying to get by.,30
787,And they know that some of the things they're doing are not good things.,72
788,They know some of the things they're doing are actively wrong.,62
789,But they know what happens to people who rock the boat.,55
790,"Eventually, I changed my mind.",30
791,"And when I had gone to Hawaii, which was the final position in my career with the intelligence community, I was, because of an accident of history here, I wasn't supposed to be in this position at all.",201
792,I was supposed to be at a group called the National Threat Operations Center Endoc.,83
793,"But because of the way contracting works, and again, this is covered in the book, I ended up being reassigned to this little rinky dank office that nobody's ever heard of in Hawaii called the Office of Information Sharing.",222
794,"And I'm replacing this old timer who's about to retire, really, really nice guy.",80
795,But he spent most of his days just reading novels and doing nothing and letting people be content to the fact that they're letting people forget that his office existed because he was the only one in it.,203
796,"There's a manager who's like over him, but it's actually over a larger group and he just looks over him as sort of a favor.",123
797,So now I come in.,17
798,"And now I'm the sole employee of the Office of Information Sharing, but I'm not close enough to retirement that I'm okay with just doing nothing at all.",152
799,So I get ambitious.,19
800,And I come up with this idea for a new system called the heartbeat.,67
801,"And what the heartbeat is going to do is connect to basically every information repository in the intelligence community, both at the NSA and across network boundaries, which you normally can't cross, but because I'd worked at both the CIA and the NSA, I knew the network well enough, both sides of it, sides that normal workers at the NSA would never have seen because you have to be in one or the other.",405
802,I can actually connect these together.,38
803,I could build bridges across this kind of network space.,56
804,And then draw all of these records into a new kind of system that was supposed to look at your digital ID.,106
805,"Basically your sort of ID card that says, this is who I am.",59
806,I work for this agency.,23
807,I work in this office.,22
808,These are my assignments.,25
809,These are my group affiliations.,32
810,"And because of that, the system would be able to eventually aggregate records that were relevant to your job that were related to you.",134
811,And then it could provide them.,31
812,And basically you could hit this site.,38
813,"It would be an update of what we used to call rebords, which were manually created.",83
814,"Then we go, look, you work in network defense.",46
815,These are all the things that are happening on network defense.,63
816,"You work on, I don't know, economic takeovers in Guatemala.",59
817,"You know, if this is what's going on for you there.",51
818,"But in my off time, I helped the team that sat next to me, which was a systems administration team for Windows networks because I had been Microsoft certified systems engineer, which means basically I knew how to take care of Windows networks.",243
819,And this was all those guys did.,32
820,"And they always had way too much work, way too much work.",57
821,"And I had basically no work that I needed to do at all because all I was supposed to do was share information, which was not something that was particularly in demand because most people already knew what they wanted or what they needed.",237
822,So it was basically my job was to sit there and collect a paycheck unless I wanted to get ambitious.,100
823,And so I did some side gigs for these other guys.,49
824,And one of them was running what were called dirty word searches.,65
825,"Now dirty word searches are, let me dial this back because I know we're sort of, this is hard to track.",103
826,Everything that the NSA does in large part is classified.,57
827,Everything the CIA does in large part is classified.,52
828,"If I made lunch plans with other people in my office, it was classified.",72
829,That was the policy.,20
830,It's dumb.,10
831,This over classification problem is one of the central flaws in government right now.,85
832,"This is the reason we don't understand, but they're doing this is why they can get a wrong way.",95
833,"This is why they can get away with breaking the law or violating our rights for so long, you know, five years, 10 years, 15, 50 years before they see, before we see what they were doing.",186
834,"And it's because of this routine classification, right?",55
835,"But every system, computer system has a limit on what level of classified information is supposed to be stored on it.",117
836,And we've got all these complicated systems for code words and caveats that establish a system of what's called compartmentation.,129
837,And this is the idea.,21
838,"When you work at the CIA, when you work at the NSA, you're not supposed to know what's happening in the office next to you, right?",130
839,"Because you don't have need to know, right?",43
840,"Again, that thing from the movies.",34
841,"And the reason they have this is they don't want one person to be able to go and know everything, right?",104
842,Tell everybody everything.,26
843,"They don't want anybody to know too much, particularly when they're doing lots of bad things.",93
844,Because then there's the risk that you realize they're doing so many bad things that it's past the point that we can justify.,125
845,And they might develop sort of an ideological objection to that.,64
846,"Well in the office of information sharing and actually in basically every part of my career before that, I had access to everything.",132
847,"I had what was called a special caveat on my access is called privac, which means privileged access.",100
848,What this means is you're a kind of super user.,47
849,Most people have all of these controls on the kind of information they can access.,82
850,"But I've been charged with the system, right?",45
851,"People who need information, they have to get it from somewhere.",64
852,They don't know.,16
853,"Even the director of the CIA, right?",36
854,"He says, I need to know everything about this.",46
855,"Well, he doesn't know where to get it.",38
856,He's just a manager.,20
857,Somebody has to be able to actually cross these thresholds and get those things.,80
858,That guy was me.,16
859,And so dirty word searches were these kind of automated queries that I would set up to go across the whole network and look at all of the different levels of classification and compartmentation and exceptionally controlled information.,235
860,"That's kind of, you could think of it as above top secret in these special compartments, right?",95
861,Where you're not even supposed to know what these compartments are for.,71
862,"You only know the code word unless you work in them, unless you have access to them, unless you're read into them.",114
863,"One day, I got a hit on the dirty word search for a program that I'd never heard of called Stellar Wind.",104
864,"It came back because the little caveat for it, they're called handling caveats, which is like, you know, you can think of like burn after reading or for your eyes only.",168
865,"But this one's called STLW, which means Stellar Wind.",53
866,"Unless you know what Stellar Wind is, you don't know how to handle it.",70
867,All I knew was it wasn't supposed to be on my system.,53
868,"You know what, this is a little bit unusual.",44
869,And it turned out this document was placed on the system because one of the employees who had worked on this program years before had come to Hawaii.,149
870,"And this person was a lawyer, I believe.",40
871,"And they had worked in the Inspector General's office and they had compiled a report, part of the Inspector General's report, which is when the government is investigating itself.",179
872,"And to the operations and activities of this program, well, this was the domestic mass surveillance program that I talked about in the very beginning of our conversation that started under the Bush White House.",210
873,Stellar Wind was no longer supposed to be really an operation.,62
874,It had been unveiled in a big scandal in December 2005 in the New York Times by a journalist James Ryzen.,105
875,And I'm not going to name him because I don't want to get wrong.,64
876,"Another journalist you can look at the byline, if you want to see their involvement.",84
877,But there's a lot of history here too.,38
878,"But what they had found was, of course, the Bush White House had constructed a warrantless wiretapping program, if you remember, the warrantless wiretapping scandal.",165
879,There was effecting everyone in the United States.,50
880,"Well, the Bush White House was really put in a difficult position by this scandal.",82
881,"They would have lost the election over this scandal because the New York Times actually had this story in October 2004, which was the election year they were ready to go with it.",178
882,"But at the specific request of the White House, talking to the publisher of the New York Times, Salzberger and Bill Keller, then the executive editor of the New York Times, the New York Times said, we won't run the story because the president just said, if you run this story a month before the election, that's very tight margin, if you recall, you'll have blood on your hands.",378
883,"And it was so close to 2001, the New York Times just went, you know what, fine.",79
884,The politicians don't need to know that the Constitution is being violated.,75
885,They don't need to know that the Fourth Amendment doesn't mean what they think it means.,88
886,"If the government says it's all right and it's the secret and you shouldn't know about it, that's fine.",103
887,"Now, December 2005, why did that change?",40
888,Why did the New York Times suddenly run this story?,51
889,"Well, it's because James Ryzen, the reporter who found this story, had written a book and he was about to publish this book.",124
890,And the New York Times was about to be in a very uncomfortable position of having to explain why they didn't run this story and how they got scooped by their own journalists.,174
891,"And so they finally did it, but it was too late.",48
892,Bush had been reelected.,24
893,And now it was sweeping up the broken glass of our lost rights.,63
894,"So Congress, the Bush White House was very effective in, as I said before, telling a very few select members of Congress that this program existed.",147
895,"And they told them this program existed in ways that they wouldn't object to, but made them culpable for hiding the existence of the program from the American people.",166
896,"And this is why someone like Nancy Pelosi, who you wouldn't exactly think would be buddy butty with George Bush, was completely okay in defending this kind of program, in fact.",176
897,"And you know, later she said, oh, well, she had objections to the program that she wrote in a letter to the White House, but she never showed us the letter.",156
898,"She went, oh, well, that was classified, right?",47
899,And this is not to bag on her individually.,43
900,It's just she's a great example in here and not named example everyone knows of how this process works.,103
901,The White House will implicate certain very powerful members of Congress in their own criminal activity.,104
902,"And so when the, when then when the White House gets in trouble for it, the Congress has to run cover for the White House.",122
903,"And so what happened was Congress passed an emergency law in 2007 called the Protect America Act, which should have been our first indication.",142
904,This is a very bad thing because they never name a law something like that unless it's something terrible.,106
905,"And what it did was it retroactively immunized all of the phone companies in the United States that had been breaking the law millions of times a day by handing your records over to the government, which they weren't allowed to do, simply on the basis of a letter from the president saying, please do this.",306
906,"And these companies went, look, now that we've been uncovered, now that we've been shown that we're breaking or now that these journalists have shown that we've broken the law and violated the rights of Americans and a staggering scale, they could bankrupt our companies because we can be sued for this.",303
907,We will no longer cooperate with you unless you pass a law that says people can't sue us for having done this.,110
908,"And so we get the Protect America Act, which they say is an emergency.",70
909,This is all public history too.,31
910,"You can look this up on Wikipedia, you know?",44
911,"And so then they go, it's an emergency law.",43
912,We have to pass this now.,25
913,We have to keep this program active.,36
914,Bush is going to end the warrantless wiretapping program and continue it under this new authority where it's going to have some special level oversight and these kind of things.,177
915,"Eventually, but for now, we just have to make sure people are safe.",67
916,"Again, they go to fear.",23
917,"They say if we don't have this program, terrorist attacks, we'll continue.",74
918,"You know, people will die.",26
919,"Blood on your hands, blood on your hands, blood on your hands, think of the children.",85
920,Protect America Act passes.,27
921,The companies get off the hook.,31
922,The Bush White House gets off the hook.,39
923,The Congress that was then sharing in criminal culpability for authorizing or rather letting these things go by without stopping them.,134
924,"Then passes in 2008, the Foreign Intelligence Surveillance Act, amendments of 2008, this is called the FAA FISA Amendments Act of 2008.",135
925,"And rather than stopping all of the unlawful and sort of unconstitutional activities that the intelligence agency was doing, they continued it in different ways simply by creating a few legal hoops for them to jump through.",223
926,Now this is not to say these things aren't helpful at all.,58
927,It's not to say they're not useful at all.,42
928,"But it's important to understand when the government's response to any scandal, and this applies to any country, is not to make the activities of the person who's caught breaking the law comply with the law, but instead make the activities of the person who is breaking the law legal.",284
929,They make the law comply with what the agencies want to do rather than make the agencies comply with the law.,109
930,That's a problem.,17
931,And that's what happened here.,30
932,Now the intelligence community's powers actually grew in response to this scandal in 2008 because Congress was on the hook and they just wanted to move on and get this over with.,178
933,There were objections.,22
934,"There were people who knew this was a bad idea, but it passed on.",65
935,"Now what the public took away from this because a part of these laws was a requirement that the inspector general of all of these different intelligence community elements and the Director of National Intelligence submit a report saying, this is what happened under that warrantless wiretapping program.",303
936,"This is how it complied with the law or how it didn't comply with the law and basically looked back at how this program was constituted, what it did, what the impacts and effects were, and that was supposed to be sort of the truth and reconciliation council, right?",265
937,Now why am I talking about all this ancient history?,52
938,"Well, I'm sitting here in 2012 with a classified inspector general's report, draft report from the NSA, that names names that says Dick Cheney, that says David Gattington, that says Nancy Pelosi, that says all these people who are involved in the program, the TikTok of how it happens, it says the director of the NSA, that guy who is evacuating the building at the beginning of our podcast here.",396
939,"That guy was asked by the President of the United States if he would continue this program after being told by the White House and the Department of Justice that these programs were not lawful, that they were not constitutional.",228
940,"The President said, would you continue this program on my say so alone knowing that it's risky, knowing that it's unlawful, and he said, yes sir, I will, if you think that's what's necessary to keep the country safe.",216
941,"At that moment, I realize these guys don't care about the law.",62
942,"These guys don't care about the Constitution, these guys don't care about the American people, they care about the continuity of government, they care about the state, right?",174
943,This is something that people have lost.,40
944,"We hear this phrase over and over again, national security, national security, national security, and we're meant to interpret that to mean public safety.",154
945,But national security is a very different thing from public safety.,67
946,National security is a thing that in previous generations we referred to as state security.,91
947,National security was a kind of term that came out of the Bush administration to run cover for the fact that we were elevating a new kind of secret police across the country.,174
948,"And what does it mean when, again, in a democracy in the United States, the public is not partner to government.",112
949,"The public does not hold the leash of government anymore, but we are subject to government, right?",98
950,We are subordinate to government.,33
951,And we're not even allowed to know that it happened.,52
952,"Now, in the book, I tell the fact that I had access to the unclassified version of this report back in Japan.",109
953,"And what's interesting is the unclassified version of a report, and we've all seen this today with things like the Mueller report, the model of the intelligence reporting that's happened to the last several years, when the government provides a classified report to the public.",277
954,"It's normally the same document, the unclassified version, the classified version of the same thing, just the unclassified version has things blacked out or redacted that they say, oh, you're not allowed to know this sentence with this paragraph or this page or whatever.",271
955,The document that the public had been given about the warrantless wiretapping program was a completely different document.,122
956,It was a document tailor made to deceive and mislead the Congress and the public of the United States.,102
957,And it was effective in doing that.,35
958,"And in 2012, what I realized was this is what real world conspiracies look like, right?",87
959,"It doesn't have to be smoking men behind closed doors, right?",61
960,It's lawyers and politicians.,29
961,"It's ordinary people from the working level to the management level who go, if we don't explain this in a certain way, we're all going to lose our jobs or the other way they go, we're going to get something out of this if we all work together.",243
